"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/24","­]®ß","NOx",11,13,11,7.5,8.2,9,17,27,15,13,12,12,NA,NA,NA,NA,NA,NA,25,24,27,28,23,27
"2018/01/24","­]®ß","O3",38,33,36,39,39,37,30,23,34,37,42,47,NA,NA,45,45,38,27,NA,22,18,16,18,7.3
"2018/01/24","­]®ß","PM10",31,37,35,29,41,46,45,51,41,44,38,40,40,NA,NA,NA,45,46,39,31,30,27,22,30
"2018/01/24","­]®ß","SO2",2.6,3.6,2.8,2.2,2.7,2.6,2.9,3,2.5,2.6,2.1,2,2.1,NA,NA,2.1,2,2.3,2.5,2.2,2.9,2.8,3,2.3
"2018/01/25","­]®ß","CO",0.46,0.42,0.38,0.37,0.35,0.42,0.56,0.83,0.69,0.47,0.39,0.39,0.32,0.29,0.28,0.29,0.3,0.38,0.31,0.28,0.31,0.31,0.32,0.34
"2018/01/25","­]®ß","NOx",21,24,30,26,30,37,46,60,45,27,16,22,20,17,13,13,14,17,15,12,15,15,16,19
"2018/01/25","­]®ß","O3",9.2,1.2,-0.3,-0.1,0,0,-0.2,0.9,8.2,22,36,37,38,39,41,38,34,30,30,32,27,26,24,18
"2018/01/25","­]®ß","PM10",40,33,32,31,29,27,31,29,38,27,26,41,45,48,46,41,53,50,46,50,56,52,52,51
"2018/01/25","­]®ß","SO2",2.3,1.5,1.4,1.2,1.3,1.3,1.9,2.4,5.8,3.5,2,3.1,3.8,3.5,2.4,2.5,2.5,2.7,2.5,1.8,2.2,2.8,3.5,4.7
"2018/01/26","­]®ß","CO",0.27,0.22,0.21,0.21,0.19,0.19,0.22,0.28,0.31,0.27,0.27,0.26,0.27,0.26,0.26,0.28,0.32,0.35,0.32,0.34,0.35,0.33,0.29,0.27
"2018/01/26","­]®ß","NOx",16,12,11,12,8.6,8,9.1,11,14,15,15,15,15,14,NA,16,17,14,13,12,13,13,12,10
"2018/01/26","­]®ß","O3",20,25,26,26,31,31,31,29,27,26,28,30,31,34,NA,NA,26,28,28,28,26,27,28,29
"2018/01/26","­]®ß","PM10",41,40,27,27,33,33,27,19,23,28,21,35,24,27,29,30,28,22,20,14,15,13,15,17
"2018/01/26","­]®ß","SO2",3,3.4,3.3,3.6,2.5,2.2,1.8,1.7,1.9,1.7,2.1,2.1,2,2.2,2.3,2.3,2.3,2,1.7,1.4,1.4,1.3,1.5,1.4
"2018/01/27","­]®ß","CO",0.23,0.19,0.18,0.18,0.18,0.2,0.24,0.39,0.34,0.29,0.28,0.29,0.32,0.29,0.25,0.25,0.31,0.34,0.39,0.43,0.46,0.5,0.37,0.34
"2018/01/27","­]®ß","NOx",9.2,7.9,6.6,7.5,7.4,11,12,17,15,14,11,12,13,11,13,12,17,15,16,20,20,25,18,15
"2018/01/27","­]®ß","O3",30,31,32,30,30,27,25,18,25,26,29,33,38,43,35,35,28,27,24,17,14,9.5,15,17
"2018/01/27","­]®ß","PM10",18,16,12,18,10,20,11,19,15,17,21,21,18,42,42,44,48,54,42,52,52,52,47,50
"2018/01/27","­]®ß","SO2",1.6,1.7,1.7,1.9,2.2,2.7,2.5,1.9,2.2,1.5,1.8,1.9,2.1,2.1,2.7,2.6,2.8,2.5,1.9,1.9,1.6,1.7,1.8,1.8
"2018/01/28","­]®ß","CO",0.26,0.22,0.19,0.2,0.2,0.21,0.24,0.26,0.28,0.3,0.32,0.33,0.31,0.3,0.3,0.32,0.31,0.29,0.29,0.28,0.28,0.3,0.26,0.21
"2018/01/28","­]®ß","NOx",11,8.3,6.4,6.1,7,6.4,8.2,10,11,12,15,17,15,14,17,18,18,17,19,16,15,16,14,9.7
"2018/01/28","­]®ß","O3",22,25,27,27,25,25,21,18,19,18,16,16,18,18,16,17,17,19,17,18,18,16,18,25
"2018/01/28","­]®ß","PM10",45,35,42,45,40,38,36,40,31,27,24,26,23,22,24,28,13,14,14,22,17,10,21,18
"2018/01/28","­]®ß","SO2",1.4,2.1,2.2,1.8,2.1,1.8,1.8,2.2,1.6,1.5,1.8,2.1,1.9,1.8,1.9,1.8,1.7,1.6,1.7,1.7,1.5,1.7,2,2.2
"2018/01/29","­]®ß","CO",0.19,0.17,0.17,0.17,0.17,0.19,0.23,0.33,0.35,0.34,0.37,0.41,0.4,0.38,0.41,0.47,0.55,0.61,0.59,0.61,0.58,0.58,0.48,0.46
"2018/01/29","­]®ß","NOx",7.1,6.4,6,6.2,5.9,6,8.1,12,15,15,NA,20,15,12,12,14,17,18,15,14,14,15,11,8.6
"2018/01/29","­]®ß","O3",30,29,29,28,29,28,26,23,23,23,23,21,25,27,25,23,21,23,27,27,28,25,30,31
"2018/01/29","­]®ß","PM10",16,18,8,18,18,27,22,20,26,28,23,18,27,29,25,20,28,23,23,23,30,27,15,19
"2018/01/29","­]®ß","SO2",1.8,1.3,1.3,1.2,1.2,1.3,1.4,1.7,1.5,1.4,1.4,1.5,1.6,1.5,1.5,1.6,1.9,2,1.6,1.3,1.3,1.9,1.3,1.7
"2018/01/30","­]®ß","CO",0.46,0.44,0.38,0.3,0.24,0.24,0.26,0.35,0.37,0.32,0.34,0.38,0.5,0.41,0.37,0.37,0.42,0.61,0.48,0.51,0.52,0.45,0.46,0.44
