"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/13","馬祖","CO",0.3,0.31,0.33,0.32,0.32,0.32,0.33,0.33,0.32,0.32,0.32,0.31,0.26,0.23,0.22,0.22,0.23,0.24,0.24,0.21,0.21,0.22,0.19,0.17
"2018/01/13","馬祖","NOx",5.3,5.8,6.6,6.6,6.7,7,7.2,7.8,8,8.9,9.3,8.7,6.7,5,4.7,4.7,5.4,7.1,7.2,5.9,5.8,5.8,5.7,4.8
"2018/01/13","馬祖","O3",39,38,36,34,33,30,29,28,29,33,38,44,49,52,52,57,56,48,47,44,43,41,39,39
"2018/01/13","馬祖","PM10",60,60,63,65,64,61,61,61,56,53,56,61,57,48,40,40,45,49,48,40,32,35,33,25
"2018/01/13","馬祖","SO2",3.2,2.9,3.2,3.1,3.1,3.1,3.1,2.9,3,3,3.3,3,2.4,1.8,1.7,1.7,1.7,1.9,1.7,1.6,1.6,1.6,1.8,1.6
"2018/01/14","馬祖","CO",0.17,0.16,0.23,0.27,0.24,0.22,0.21,0.2,0.19,0.2,0.19,0.19,0.19,0.18,0.17,0.16,0.17,0.18,0.17,0.23,0.32,0.25,0.24,0.2
"2018/01/14","馬祖","NOx",4.9,3.2,3.9,5.1,5.7,4.9,4.7,4.6,4.8,5.7,5.9,6.2,5.8,6.5,5.8,6.4,5.1,5.4,6.1,7,9.4,9,9.8,9.8
"2018/01/14","馬祖","O3",39,40,38,35,35,36,36,37,37,36,37,38,39,39,41,42,40,38,37,34,29,30,27,26
"2018/01/14","馬祖","PM10",24,22,16,15,21,31,30,23,21,22,22,24,23,22,23,20,19,24,24,26,32,34,33,36
"2018/01/14","馬祖","SO2",1.8,2.5,3.3,3.9,3.5,3.1,2.9,2.7,2.6,2.7,2.5,2.5,2.3,2.2,2.2,2.1,2.4,2.4,2.4,3.5,4.3,3,3.3,2.6
"2018/01/15","馬祖","CO",0.21,0.24,0.22,0.22,0.22,0.19,0.2,0.22,0.2,0.22,0.25,0.28,0.23,0.18,0.16,0.15,0.16,0.16,0.15,0.14,0.15,0.15,0.17,0.17
"2018/01/15","馬祖","NOx",9.5,13,11,9.7,10,6.8,8.2,9.8,10,12,14,12,8.4,6.9,6,5.1,4.4,3.9,4.4,4.4,4.5,4.9,6.5,6.2
"2018/01/15","馬祖","O3",24,22,26,25,25,29,28,27,28,28,28,32,39,42,44,45,46,47,47,46,46,44,38,37
"2018/01/15","馬祖","PM10",38,41,41,41,45,41,35,34,35,34,28,28,31,26,24,28,NA,22,22,21,25,30,32,31
"2018/01/15","馬祖","SO2",2.8,2.1,1.9,1.9,1.8,1.3,1.7,1.7,2,2.7,3.3,3.2,2.5,1.7,1.4,1.5,1.6,1.7,1.6,1.4,1.4,1.6,1.7,1.8
"2018/01/16","馬祖","CO",0.2,0.29,0.39,0.38,0.46,1.36,0.57,0.42,0.7,0.52,0.45,0.48,0.34,0.47,0.43,0.51,0.38,0.39,0.39,0.32,0.31,0.3,0.27,0.18
"2018/01/16","馬祖","NOx",7,12,17,11,15,18,12,15,41,20,17,25,25,21,28,28,18,26,27,18,26,25,17,19
"2018/01/16","馬祖","O3",32,23,17,25,19,15,23,19,11,22,25,21,20,27,22,32,49,31,24,29,15,16,26,19
"2018/01/16","馬祖","PM10",32,37,40,37,33,43,44,36,40,45,38,34,37,37,39,44,48,43,48,46,43,42,40,38
"2018/01/16","馬祖","SO2",1.7,3.7,4.5,4.1,4,5.1,4,5.8,5.4,4.1,4,4.7,4.3,4.1,3.9,4.2,4.8,5.3,5.2,4.7,4.6,4.3,4.8,4.1
"2018/01/17","馬祖","CO",0.18,0.2,0.22,0.22,0.4,0.24,0.22,0.32,0.41,0.42,0.46,0.57,0.65,0.71,0.77,0.76,0.69,0.63,0.61,0.62,0.64,0.63,0.65,0.66
"2018/01/17","馬祖","NOx",7.9,6.4,11,9,13,8.5,6,14,20,21,24,31,38,44,45,40,32,27,21,19,18,16,16,14
"2018/01/17","馬祖","O3",31,33,23,27,19,32,28,19,20,26,30,39,38,37,47,51,59,60,61,56,55,53,50,46
"2018/01/17","馬祖","PM10",29,32,39,35,39,47,42,45,77,98,98,111,127,143,153,160,152,130,118,119,123,129,133,132
"2018/01/17","馬祖","SO2",3.2,2.4,1.9,1.9,3.1,2.3,2,2.5,3.4,3.5,3.5,4.4,3.9,3.9,3.7,3.7,3.5,3.7,3.2,3.4,3.1,3,3.3,3.1
"2018/01/18","馬祖","CO",0.62,0.56,0.51,0.47,0.45,0.42,0.41,0.42,0.41,0.4,0.38,0.38,0.37,0.34,0.3,0.28,0.31,0.34,0.35,0.28,0.27,0.26,0.26,0.26
"2018/01/18","馬祖","NOx",14,10,9.3,9.1,8.6,8.6,7.8,8.5,9.5,9.5,9.2,9.5,9,10,8.2,7.2,8.9,10,8.9,7.8,8.5,8.9,8.9,7.3
"2018/01/18","馬祖","O3",44,48,51,51,51,51,52,52,52,51,54,56,59,60,59,58,58,60,62,55,51,46,44,46
"2018/01/18","馬祖","PM10",132,122,107,100,97,85,73,71,70,71,66,59,61,61,53,41,43,51,60,54,42,43,44,44
"2018/01/18","馬祖","SO2",3.4,3.6,3.4,3.1,2.9,2.9,2.9,2.8,2.8,3.1,2.9,2.9,2.9,3,2.9,2.5,2.7,2.5,2.7,2.7,2.8,2.7,2.4,2.5
"2018/01/19","馬祖","CO",0.26,0.24,0.24,0.24,0.23,0.23,0.25,0.27,0.27,0.28,0.26,0.27,0.27,0.27,0.28,0.28,0.29,0.3,0.3,0.29,0.28,0.28,0.29,0.29
"2018/01/19","馬祖","NOx",6.8,6,5.6,5.3,5.6,5.8,5.7,6,6.3,7.4,7.7,7.9,8.7,7.7,7.5,7.7,8.2,7.7,7.3,6,5.8,5.5,7.6,6.2
"2018/01/19","馬祖","O3",47,48,50,51,51,51,50,49,49,48,48,50,51,52,52,50,49,50,51,53,53,54,49,51
"2018/01/19","馬祖","PM10",42,38,38,40,37,37,38,34,35,45,46,44,46,46,48,47,46,48,47,46,43,37,39,43
"2018/01/19","馬祖","SO2",2.1,1.8,1.5,1.2,1.1,1.1,1.2,1.3,1,1.6,1.4,1.7,1.3,1.1,1,0.9,0.8,0.7,0.7,0.5,0.6,0.5,1,0.6
"2018/01/20","馬祖","CO",0.28,0.29,0.31,0.32,0.31,0.31,0.32,0.33,0.33,0.34,0.34,0.32,0.33,0.36,0.37,0.37,0.38,0.4,0.4,0.43,0.45,0.46,0.46,0.45
"2018/01/20","馬祖","NOx",5.8,3.2,3.8,4.3,4.5,3.9,4.5,6,8.1,8.3,8.7,7,6.6,7.5,7.3,6.5,6.3,7.6,5.1,5.7,5.3,4.9,5,4.5
"2018/01/20","馬祖","O3",51,51,50,51,49,49,46,42,38,38,37,41,47,50,53,56,54,53,54,51,52,52,50,52
"2018/01/20","馬祖","PM10",39,36,35,37,39,40,41,42,45,47,48,52,54,61,70,69,66,62,58,64,73,75,82,88
"2018/01/20","馬祖","SO2",1,1.9,1.8,1.9,1.8,1.7,2.2,2.3,2.5,2.8,2.7,2.3,2.3,2.7,2.8,2.9,2.6,2.4,1.9,2,1.8,2,2.1,1.7
"2018/01/21","馬祖","CO",0.43,0.42,0.43,0.43,0.42,0.42,0.41,0.43,0.43,0.43,0.37,0.35,0.34,0.34,0.33,0.32,0.32,0.32,0.34,0.38,0.37,0.35,0.36,0.35
"2018/01/21","馬祖","NOx",4,4.6,4.7,5.4,5.4,5.2,5.4,5.9,6.1,7.9,7.5,6.4,7,7.3,6.6,7.9,7.2,7.7,7.7,11,9.1,9.5,6.5,5.6
"2018/01/21","馬祖","O3",52,52,48,43,43,42,39,38,36,35,36,37,37,36,38,37,40,40,38,30,33,34,35,38
"2018/01/21","馬祖","PM10",84,78,78,85,81,70,59,49,43,43,43,39,34,34,36,31,31,32,31,34,33,32,29,26
"2018/01/21","馬祖","SO2",1.7,2.3,2.6,2.7,2.7,2.3,2.3,2.2,2.2,2.4,2.3,2.7,2.6,2.3,2,2.4,1.9,2.1,2.1,2.2,2,2,1.9,1.8
"2018/01/22","馬祖","CO",0.47,0.37,0.33,0.44,0.67,0.73,0.72,0.51,0.5,0.56,0.64,0.55,0.53,0.52,NA,0.5,0.51,0.52,0.5,0.46,0.41,0.34,0.23,0.21
"2018/01/22","馬祖","NOx",11,5.9,4.9,11,20,21,11,13,18,18,19,17,14,14,NA,NA,10,12,11,9.6,8.7,7.1,5.8,5.4
"2018/01/22","馬祖","O3",29,40,45,32,15,6.6,23,20,21,23,25,36,43,46,NA,61,64,61,62,64,61,57,51,47
"2018/01/22","馬祖","PM10",34,32,25,23,28,43,43,42,43,42,41,40,40,38,NA,39,42,39,36,42,46,41,41,40
"2018/01/22","馬祖","SO2",2.5,2.7,2.7,3.2,3,2.8,3.2,3.5,3.5,3,3.6,2.9,2.7,2.7,NA,NA,2.3,2.2,2,2,1.8,1.7,1.5,1.4
