"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/19","¥j«F","PM10",5,5,13,11,13,6,9,8,15,16,17,10,5,15,18,31,29,33,30,37,41,45,42,45
"2018/01/19","¥j«F","SO2",7.7,4.9,2.7,1.7,1.6,1.5,1.5,1.6,1.7,2,3.9,2.1,2.1,1.7,1.7,1.8,4.4,2.8,2.9,5.6,4.2,3.7,3.2,3
"2018/01/20","¥j«F","CO",0.5,0.41,0.41,0.42,0.42,0.42,0.46,0.5,0.55,0.62,0.59,0.6,0.6,0.59,0.58,0.58,0.63,0.67,0.64,0.62,0.58,0.53,0.52,0.45
"2018/01/20","¥j«F","NOx",18,12,9.8,10,7.9,7.5,13,16,21,28,27,28,24,24,24,25,27,29,27,24,22,17,16,11
"2018/01/20","¥j«F","O3",31,38,41,41,46,50,44,41,38,32,34,36,40,39,38,35,33,30,31,33,36,41,43,47
"2018/01/20","¥j«F","PM10",42,34,26,20,16,17,18,27,35,44,51,49,47,42,49,50,46,32,28,29,29,29,28,22
"2018/01/20","¥j«F","SO2",2.4,3,3.5,3.4,1.7,1.2,1.3,2.7,1.4,1.4,1.5,1.4,1.4,1.7,2.1,2.4,2.1,2.1,1.9,1.6,2,1.6,1.5,1.3
"2018/01/21","¥j«F","CO",0.42,0.35,0.33,0.32,0.29,0.28,0.32,0.36,0.39,0.4,0.44,0.41,0.41,0.41,0.43,0.41,0.41,0.44,0.48,0.63,0.9,1.08,1.21,0.96
"2018/01/21","¥j«F","NOx",8.7,6.2,6.4,6.6,6.7,8.9,11,13,17,16,19,16,16,18,21,22,22,23,25,35,47,55,59,48
"2018/01/21","¥j«F","O3",49,51,49,48,46,43,42,41,36,39,36,39,40,37,32,31,29,28,25,16,8.2,3.3,1.7,2.7
"2018/01/21","¥j«F","PM10",21,13,19,15,23,22,17,16,9,17,11,21,12,21,16,27,25,25,23,28,35,34,34,38
"2018/01/21","¥j«F","SO2",1.5,1.5,1.8,1.8,2.7,4.6,2.3,1.8,4.8,2.2,1.4,1.4,1.3,1.6,2.3,4.5,5,4.6,4.9,5.1,4.6,3.6,4.3,4.5
"2018/01/22","¥j«F","CO",0.71,0.34,0.34,0.34,0.34,0.37,0.43,0.74,0.66,0.66,0.54,0.54,0.62,0.63,NA,0.61,0.62,0.68,0.71,0.52,0.43,0.45,0.4,0.33
"2018/01/22","¥j«F","NOx",36,10,7.8,8,10,NA,17,35,24,32,30,24,21,19,NA,21,25,28,29,17,14,16,13,9.3
"2018/01/22","¥j«F","O3",12,36,39,37,30,29,24,12,27,23,28,30,32,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/01/22","¥j«F","PM10",43,38,36,41,55,55,50,57,57,52,28,25,25,32,NA,26,27,22,22,23,33,31,31,25
"2018/01/22","¥j«F","SO2",4.8,1.2,0.9,0.8,1.3,0.8,0.9,1.6,0.9,0.8,0.8,0.6,1.6,1.1,NA,0.4,0.4,0.7,1.7,0.7,0.5,0.3,0.2,0.2
"2018/01/23","¥j«F","CO",0.29,0.27,0.25,0.24,0.23,0.25,0.3,0.44,0.46,0.47,0.37,0.32,0.32,0.3,0.35,0.37,0.38,0.44,0.51,0.46,0.43,0.42,0.39,0.33
"2018/01/23","¥j«F","NOx",6.9,4.6,4.5,3.8,4,5.3,14,22,22,29,22,19,20,16,21,23,25,26,30,24,22,20,18,11
"2018/01/23","¥j«F","O3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,31,29,33,34,37,37,44
"2018/01/23","¥j«F","PM10",29,34,34,34,35,37,30,29,22,26,24,37,33,31,25,30,27,27,24,25,27,34,39,33
"2018/01/23","¥j«F","SO2",0.7,1.2,1.2,1.1,1.1,1.1,1.3,1.3,1.4,1.9,1.8,2.1,3.9,3.7,2.5,2.6,3,4.3,6.5,4.5,3.4,1.9,3.5,2
"2018/01/24","¥j«F","CO",0.33,0.27,0.28,0.29,0.3,0.36,0.41,0.54,0.61,0.48,0.45,0.43,0.39,0.38,0.38,0.37,0.37,0.42,0.5,0.45,0.45,0.44,0.35,0.33
"2018/01/24","¥j«F","NOx",9.1,6.1,6.9,7.4,5.6,10,15,22,25,18,20,18,14,14,16,16,17,19,24,19,20,19,13,11
"2018/01/24","¥j«F","O3",46,50,48,47,50,44,40,33,32,40,39,41,45,43,41,39,39,35,31,34,32,33,39,40
"2018/01/24","¥j«F","PM10",35,29,36,35,44,48,48,48,48,53,49,47,49,51,53,46,44,38,33,25,17,18,25,32
"2018/01/24","¥j«F","SO2",2.1,1,1.2,1.4,0.9,2.6,0.9,1,1.2,1.1,1,1,0.9,1,0.9,1,1,1.1,1.2,1.2,1.2,1.1,1.1,1.3
"2018/01/25","¥j«F","CO",0.28,0.25,0.24,0.23,0.23,0.24,0.28,0.39,0.44,0.38,0.36,0.35,0.37,0.31,0.33,0.37,0.38,0.47,0.62,0.43,0.4,0.39,0.32,0.27
"2018/01/25","¥j«F","NOx",8.8,6.2,5,4.4,5,6.2,12,20,21,21,23,22,23,16,20,24,24,32,38,25,22,21,16,12
"2018/01/25","¥j«F","O3",43,44,45,46,45,43,39,33,33,34,33,34,33,37,33,28,27,20,15,24,25,27,31,34
"2018/01/25","¥j«F","PM10",31,19,11,13,18,18,9,6,10,15,20,14,17,13,20,18,22,20,22,20,21,17,18,16
"2018/01/25","¥j«F","SO2",1.3,1.5,1.3,1.2,1.2,1.2,1.2,1.3,1.4,1.4,1.7,1.7,1.7,1.4,1.4,1.5,1.5,1.7,2.2,2,1.8,2,1.7,1.6
"2018/01/26","¥j«F","CO",0.22,0.21,0.19,0.19,0.2,0.22,0.28,0.36,0.44,0.34,0.31,0.28,0.29,0.3,0.31,0.3,0.36,0.39,0.4,0.31,0.28,0.28,0.27,0.23
"2018/01/26","¥j«F","NOx",8.3,6.8,5.8,5.4,5.6,9.3,16,22,26,22,20,17,20,21,22,23,28,25,21,16,13,14,14,8.9
"2018/01/26","¥j«F","O3",37,38,39,40,39,34,30,25,23,28,29,32,30,30,27,26,22,23,27,30,32,32,32,36
"2018/01/26","¥j«F","PM10",13,14,13,18,16,12,7,2,11,9,9,1,5,8,13,11,11,7,6,5,4,8,7,7
"2018/01/26","¥j«F","SO2",1.6,1.6,1.5,1.5,1.6,2.9,1.8,1.4,1.5,1.5,1.5,1.5,3,3.6,3.7,4,4,3.3,1.8,1.6,1.5,1.4,1.4,1.4
"2018/01/27","¥j«F","CO",0.2,0.16,0.15,0.14,0.14,0.16,0.19,0.25,0.3,0.29,0.28,0.3,0.3,0.29,0.31,0.34,0.33,0.42,0.39,0.52,0.57,0.54,0.8,0.68
"2018/01/27","¥j«F","NOx",6.5,4.7,3.8,3.2,3.2,4,7.6,13,17,21,21,21,20,20,24,24,21,27,22,33,41,32,47,37
"2018/01/27","¥j«F","O3",38,39,39,40,40,39,35,31,28,27,29,29,30,30,27,26,27,20,24,16,12,14,6.8,6.2
"2018/01/27","¥j«F","PM10",1,4,5,8,16,14,16,13,13,18,20,26,24,22,19,20,20,15,19,12,21,12,15,11
"2018/01/27","¥j«F","SO2",1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.4,1.4,1.5,1.7,1.9,1.8,1.8,1.9,1.8,1.8,1.9,1.9,2,2.1,2.2,2.4,2.8
"2018/01/28","¥j«F","CO",0.84,0.73,0.7,0.34,0.62,0.46,0.41,0.35,0.36,0.37,0.36,0.39,0.45,0.5,0.64,0.57,0.54,0.5,0.35,0.32,0.31,0.31,0.29,0.24
"2018/01/28","¥j«F","NOx",46,39,39,13,33,29,25,21,23,21,21,24,30,37,52,47,50,41,28,23,23,21,19,13
"2018/01/28","¥j«F","O3",2.8,3.1,3.4,11,3.5,5,9.6,13,12,15,16,15,12,8.3,5.1,5,5.3,7.7,16,18,19,22,25,31
"2018/01/28","¥j«F","PM10",9,6,1,2,9,22,35,31,23,17,17,13,13,10,19,12,16,15,17,15,5,3,8,12
