"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/21","新竹","NOx",18,14,11,8.8,10,9.7,10,12,14,13,13,12,12,12,12,12,13,15,22,19,13,12,9.4,9.7
"2018/01/21","新竹","O3",28,30,37,38,36,38,38,36,34,36,36,38,44,43,41,39,35,30,21,23,30,30,37,35
"2018/01/21","新竹","PM10",36,37,29,22,25,29,27,26,29,23,12,8,10,20,37,44,40,44,47,50,55,60,60,51
"2018/01/21","新竹","SO2",3.1,2.8,2.4,2.6,3.2,3,2.9,2.1,1.9,2.2,2,1.3,1.8,2.8,3.3,2.5,2.2,2.8,3.6,2.7,2,2.3,1.4,2.1
"2018/01/22","新竹","CO",0.31,0.29,0.32,0.31,0.32,0.32,0.37,0.5,0.55,0.42,0.4,0.43,0.42,0.55,0.58,0.56,0.54,0.56,0.57,0.54,0.53,0.46,0.4,0.36
"2018/01/22","新竹","NOx",6.8,5.9,9.8,11,7,10,13,22,24,19,21,20,18,20,15,16,16,16,16,16,18,15,14,12
"2018/01/22","新竹","O3",42,39,28,26,32,25,23,14,17,28,28,33,40,40,54,53,45,46,45,43,37,38,39,40
"2018/01/22","新竹","PM10",43,47,57,63,67,72,74,79,76,61,54,52,45,42,40,42,45,43,39,37,32,29,33,34
"2018/01/22","新竹","SO2",2.7,2.4,2.9,2.7,2.9,3.4,3.2,4.3,3.2,2.9,3.7,2.9,2.9,3.6,3.8,3.7,3.4,2.8,2.7,3,3.6,3.5,3.7,2.8
"2018/01/23","新竹","CO",0.31,0.34,0.32,0.32,0.3,0.33,0.35,0.52,0.61,0.51,NA,NA,0.32,0.29,0.3,0.32,0.32,0.38,0.38,0.38,0.37,0.37,0.35,0.35
"2018/01/23","新竹","NOx",10,8.9,8.1,8.5,9.7,11,14,26,28,24,NA,NA,9.8,8,11,13,13,16,17,17,14,12,11,11
"2018/01/23","新竹","O3",41,41,42,41,40,36,33,23,26,34,35,NA,45,48,45,42,41,38,37,36,38,40,39,39
"2018/01/23","新竹","PM10",35,33,27,30,33,29,28,30,32,32,32,NA,50,44,38,38,42,47,49,46,40,37,40,37
"2018/01/23","新竹","SO2",2.1,2.2,2.2,2,2.2,2.1,2.7,2.9,2.7,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/01/24","新竹","CO",0.33,0.31,0.32,0.34,0.34,0.34,0.41,0.53,0.55,0.51,0.47,0.45,0.45,0.46,0.43,0.42,0.43,0.43,0.46,0.44,0.41,0.41,0.37,0.35
"2018/01/24","新竹","NOx",10,7.9,8.6,9.4,8.5,NA,NA,15,16,14,14,13,12,14,15,14,16,15,15,14,13,13,11,10
"2018/01/24","新竹","O3",42,42,41,39,41,43,39,34,36,40,43,46,46,47,45,41,36,34,33,33,35,34,36,36
"2018/01/24","新竹","PM10",31,29,31,38,38,37,38,41,47,50,48,54,59,57,53,50,46,35,25,16,18,19,13,12
"2018/01/24","新竹","SO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/01/25","新竹","CO",0.34,0.32,0.29,0.28,0.28,0.3,0.34,0.4,0.45,0.43,0.42,0.39,0.39,0.36,0.37,0.38,0.41,0.43,0.41,0.4,0.39,0.33,0.33,0.3
"2018/01/25","新竹","NOx",9.6,7.1,6.5,5.6,5.3,6.6,10,13,17,17,16,15,14,14,14,17,20,20,19,16,14,10,13,13
"2018/01/25","新竹","O3",36,36,37,38,38,36,33,31,32,34,38,41,41,41,39,35,29,24,24,25,26,31,27,26
"2018/01/25","新竹","PM10",9,9,11,13,16,12,11,11,14,17,20,24,24,21,17,18,26,31,34,37,39,40,35,25
"2018/01/25","新竹","SO2",NA,1,3.5,0.7,0.3,0.2,-0.3,-0.2,-0.1,-0.1,-0.5,-0.5,-0.5,NA,NA,-0.5,NA,-0.5,0.5,0.3,0.4,-0.2,0.5,0.7
"2018/01/26","新竹","CO",0.29,0.26,0.24,0.25,0.23,0.24,0.24,0.28,0.31,0.28,0.28,0.27,0.28,0.27,0.26,0.28,0.32,0.36,0.38,0.36,0.32,0.32,0.29,0.26
"2018/01/26","新竹","NOx",15,10,6.5,6.6,5.3,5.6,6.2,7.6,9.5,10,12,12,12,12,11,12,15,16,16,13,11,11,9.5,8.2
"2018/01/26","新竹","O3",25,28,33,34,35,34,34,31,29,30,30,31,34,34,33,31,28,26,25,28,30,30,32,33
"2018/01/26","新竹","PM10",18,15,15,17,16,14,10,9,10,12,14,17,21,22,21,22,22,21,21,15,9,13,14,11
"2018/01/26","新竹","SO2",1.9,3,2.1,1.8,1.5,1.4,1.2,0.4,0.1,0.2,0.2,0.4,0.7,1.4,1.5,1.3,1.7,1.7,1.7,1.5,1.2,1.1,1,1.3
"2018/01/27","新竹","CO",0.23,0.17,0.16,0.16,0.15,0.16,0.17,0.22,0.3,0.3,0.28,0.27,0.24,0.29,0.25,0.25,0.31,0.55,0.64,0.62,0.59,0.71,0.64,0.43
"2018/01/27","新竹","NOx",7.4,6.2,5.9,5.7,5.4,5.9,6.8,10,15,16,13,12,11,12,14,11,16,27,32,31,29,37,37,22
"2018/01/27","新竹","O3",34,34,34,34,34,33,33,30,28,29,33,36,41,43,32,35,29,17,10,14,15,5.1,3.4,11
"2018/01/27","新竹","PM10",13,11,8,8,8,6,3,11,12,10,15,13,12,19,33,41,41,45,47,56,58,58,64,57
"2018/01/27","新竹","SO2",1.4,1.5,1.3,1.4,1.1,1.3,1.1,0.9,1.3,1.3,1.2,1.2,1.1,0.9,1.1,1.7,2.7,2.9,2.6,1.6,1.3,2.4,2.6,1.4
"2018/01/28","新竹","CO",0.41,0.25,0.22,0.22,0.24,0.25,0.27,0.31,0.32,0.35,0.35,0.35,0.35,0.32,0.36,0.33,0.33,0.33,0.32,0.31,0.31,0.32,0.28,0.24
"2018/01/28","新竹","NOx",22,7.1,4.6,3.6,4.2,6.2,9,7.6,8,11,11,12,15,13,17,15,17,17,15,13,13,14,9.9,6.2
"2018/01/28","新竹","O3",7.6,27,33,32,28,23,19,21,21,19,21,21,18,21,20,21,20,21,22,23,20,20,26,32
"2018/01/28","新竹","PM10",47,40,30,28,30,38,42,33,20,21,23,16,12,12,13,11,8,10,11,9,7,12,13,9
"2018/01/28","新竹","SO2",1.6,1.1,1,0.8,0.9,1.1,1.3,0.9,1.1,1.4,1.2,1.4,1.5,1.5,1.4,1.8,1.7,1.3,1.4,1.5,1.5,1.8,1.9,1.8
"2018/01/29","新竹","CO",0.23,0.21,0.22,0.21,0.22,0.22,0.28,0.34,0.35,0.36,0.38,0.38,0.39,0.42,0.48,0.54,0.54,0.61,0.6,0.59,0.59,0.52,0.47,0.48
"2018/01/29","新竹","NOx",4.9,3.8,2.7,2.8,2.7,2.5,4.4,6.6,8.5,12,13,12,9.3,9.8,13,15,15,15,13,10,11,10,7.4,7.5
"2018/01/29","新竹","O3",32,30,30,30,30,30,27,27,28,27,27,24,29,25,22,23,26,28,31,32,30,32,34,34
"2018/01/29","新竹","PM10",7,7,11,10,11,16,12,8,11,21,23,15,NA,25,24,21,16,18,28,30,26,24,25,26
"2018/01/29","新竹","SO2",0.9,1.3,0.9,1.2,1.1,1.3,1.1,1.5,1.5,1.7,1.7,NA,NA,NA,1.1,1,1,1.2,1.1,1,1.3,1,1.1,1.4
"2018/01/30","新竹","CO",0.48,0.41,0.33,0.3,0.28,0.26,0.25,0.33,0.42,0.4,0.36,0.37,0.41,0.38,0.35,0.37,0.44,0.5,0.52,0.48,0.44,0.43,0.41,0.34
"2018/01/30","新竹","NOx",6.6,7.2,6.8,6.1,7.2,7.2,7.9,14,21,22,20,20,23,24,21,27,34,34,28,24,20,19,19,15
"2018/01/30","新竹","O3",36,37,37,36,34,35,34,28,23,25,28,27,23,21,22,18,12,11,15,19,21,23,22,24
"2018/01/30","新竹","PM10",24,23,21,18,22,22,19,21,16,13,14,16,20,19,15,13,19,22,20,21,19,11,11,14
