"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/10","林園","SO2",5,3.6,3.5,3.9,4.4,3.2,3.1,3,6,4.4,4.9,3.8,4.6,5.4,5.6,5.8,5.7,5.1,3.1,6.3,6.4,4.3,6.8,7.5
"2018/01/11","林園","CO",0.41,0.39,0.44,0.3,0.28,0.26,0.29,0.42,0.53,0.5,0.42,0.63,0.56,0.51,0.41,0.46,0.4,0.41,0.41,0.47,0.44,0.42,0.39,0.38
"2018/01/11","林園","NOx",40,34,37,28,26,23,23,33,45,43,32,45,45,45,29,36,41,37,28,36,30,33,29,30
"2018/01/11","林園","O3",8.7,10,11,16,17,17,15,8.9,9.9,16,22,26,32,36,42,35,27,23,31,25,25,20,22,19
"2018/01/11","林園","PM10",61,58,52,44,43,42,38,54,57,67,64,77,101,75,56,70,80,85,67,84,89,82,70,67
"2018/01/11","林園","SO2",8,5.3,7.8,6.2,5.5,3.8,3.8,4.4,4.2,4.8,6.4,9.5,7.5,10,7.7,8.1,5,3.7,4,8,7.3,6.8,6.3,7.3
"2018/01/12","林園","CO",0.37,0.45,0.42,0.36,0.33,0.34,0.34,0.41,0.65,1.11,0.74,0.7,0.53,0.35,0.34,0.33,0.33,0.31,0.31,0.4,0.57,0.56,0.63,0.65
"2018/01/12","林園","NOx",35,29,26,23,20,22,20,24,44,79,49,42,26,14,14,13,13,12,11,19,39,36,42,44
"2018/01/12","林園","O3",13,17,18,21,23,21,17,15,17,16,25,41,58,65,66,65,62,62,63,47,20,17,8.6,4.7
"2018/01/12","林園","PM10",69,58,58,54,53,50,52,54,73,103,84,77,61,43,45,45,42,43,49,69,114,102,105,102
"2018/01/12","林園","SO2",6.7,7.1,5.5,4.3,4.3,3.3,2.4,2.3,8,18,9.2,9.8,7,4.1,3.4,2.6,2.8,2.6,2.7,3.3,7.2,5.2,4.3,4.1
"2018/01/13","林園","CO",0.63,0.49,0.47,0.44,0.43,0.41,0.43,0.49,0.62,0.7,0.45,0.62,0.54,0.38,0.32,0.27,0.25,0.28,0.33,0.35,0.43,0.54,0.49,0.48
"2018/01/13","林園","NOx",44,58,36,33,27,26,25,30,36,52,28,40,31,19,15,11,10,11,13,18,24,32,27,25
"2018/01/13","林園","O3",4.5,2.8,4.5,6,7.1,7.6,6.4,9,22,21,35,44,57,71,74,75,71,66,58,53,40,26,27,24
"2018/01/13","林園","PM10",96,108,77,87,86,89,77,81,82,113,84,86,85,73,64,50,45,46,51,44,67,80,88,89
"2018/01/13","林園","SO2",4.5,6.7,4.8,4.5,3.6,4.2,3.8,4.5,6.8,11,6.4,11,9.2,5.6,4.8,3.6,2.8,3,2.9,4.6,4.3,3.9,3.4,3.4
"2018/01/14","林園","CO",0.47,0.42,0.36,0.34,0.33,0.34,0.33,0.33,0.32,0.3,0.33,0.49,0.34,0.32,0.3,0.3,0.34,0.49,0.47,0.48,0.43,0.4,0.37,0.43
"2018/01/14","林園","NOx",27,20,16,14,14,11,13,16,16,12,19,28,19,15,14,15,21,24,27,29,29,29,22,22
"2018/01/14","林園","O3",19,19,21,20,23,22,17,19,24,36,46,57,58,71,74,73,68,64,51,42,32,22,21,15
"2018/01/14","林園","PM10",89,82,66,62,65,55,49,48,47,42,55,62,49,55,48,49,57,61,73,81,84,81,82,82
"2018/01/14","林園","SO2",3,3.3,3.1,2.8,3.1,2.7,2.8,3,3,3.4,7.8,10,9.8,6,4.2,4.5,5.6,10,7.1,6,6.7,6.4,3.5,3.1
"2018/01/15","林園","CO",0.45,0.42,0.41,0.38,0.44,0.35,0.35,0.36,0.5,0.41,0.56,0.94,0.5,0.43,0.41,0.37,0.3,0.34,0.38,0.48,0.72,0.68,0.62,0.6
"2018/01/15","林園","NOx",21,21,20,22,23,23,19,25,24,25,32,59,32,27,19,17,15,21,19,30,41,39,34,31
"2018/01/15","林園","O3",13,14,12,14,21,23,20,18,33,35,53,52,63,71,84,82,72,61,54,36,18,15,13,11
"2018/01/15","林園","PM10",104,81,68,74,65,53,54,46,55,54,78,124,79,71,69,71,68,78,90,101,118,112,114,104
"2018/01/15","林園","SO2",3.2,2.6,2.2,2.2,4.4,3.8,2.6,3.2,3.9,3.4,5.8,12,5.8,5.7,5,5.2,3.8,4,3.1,6.2,4.5,2.8,3,2.9
"2018/01/16","林園","CO",0.54,0.47,0.43,0.39,0.38,0.4,0.44,0.53,0.57,0.51,0.6,NA,0.52,0.36,0.3,0.31,0.36,0.48,0.74,0.66,0.58,0.54,0.47,0.51
"2018/01/16","林園","NOx",29,21,19,20,18,23,30,38,39,40,47,NA,31,20,16,19,28,35,49,38,41,47,33,30
"2018/01/16","林園","O3",13,17,18,19,17,5.5,3,5.7,14,26,38,NA,69,75,70,67,46,40,19,22,14,8.2,12,11
"2018/01/16","林園","PM10",104,96,91,79,81,84,67,72,89,89,105,NA,58,67,70,62,67,68,91,89,86,79,70,84
"2018/01/16","林園","SO2",3.4,3.3,3.1,3.5,2.9,3.4,3.4,3.3,3.9,5.5,7.9,NA,6.4,4.7,3.2,4.3,4.6,5.6,6.8,4.4,7.4,13,5.2,5
"2018/01/17","林園","CO",0.53,0.57,0.48,0.39,0.45,0.37,0.36,0.4,0.34,0.32,0.3,0.31,0.32,0.27,0.19,0.18,0.19,0.28,0.45,0.72,0.92,0.93,0.79,0.64
"2018/01/17","林園","NOx",32,30,21,17,19,14,13,17,14,16,14,14,15,15,6.3,5.8,8.4,10,26,43,42,42,39,28
"2018/01/17","林園","O3",8.1,6.9,15,23,15,16,17,16,25,28,32,45,48,50,40,32,32,44,42,20,17,11,9.4,9.5
"2018/01/17","林園","PM10",92,107,85,61,74,63,54,50,56,52,52,42,46,40,NA,NA,NA,NA,76,105,111,114,97,103
"2018/01/17","林園","SO2",5,4.6,3.1,3.3,3.5,2,1.9,2.4,2.4,2.8,2.4,2.7,2.8,3.2,2.5,1.9,1.9,3,6,7.8,4.7,3.4,4.3,4
"2018/01/18","林園","CO",0.65,0.51,0.55,0.32,0.23,0.32,0.57,0.67,0.79,0.68,0.52,0.72,0.83,0.71,0.45,0.4,0.4,0.36,0.42,0.37,0.41,0.43,0.49,0.61
"2018/01/18","林園","NOx",31,27,25,12,8.2,15,22,37,51,50,34,36,41,30,20,15,19,18,16,15,17,25,29,33
"2018/01/18","林園","O3",3.7,4.3,8.8,23,30,14,9.4,5.3,4.4,13,33,54,71,92,78,81,74,65,64,62,51,39,25,20
