"ら戳","代","代兜","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/06/25","玡马","SO2",3.5,9.9,4.6,4.4,7.6,6.8,9.4,10,13,6.5,3.7,5.1,4.3,4.1,4.4,4.8,4.2,4.4,6.1,7.8,9,5.6,4.6,5.8
"2018/06/26","玡马","CO",0.1,0.07,0.09,0.1,0.12,0.18,0.27,0.37,0.4,0.32,0.15,0.11,0.1,0.11,0.13,NA,NA,NA,0.33,0.25,0.29,0.32,0.26,0.16
"2018/06/26","玡马","NOx",6.1,8.5,9.1,8.2,7.8,13,21,16,21,19,14,11,9,7.2,12,NA,16,NA,12,11,12,13,12,8.9
"2018/06/26","玡马","O3",13,9.1,7.5,8.2,9.6,7.3,8.3,13,17,22,29,26,25,NA,NA,17,14,16,14,14,13,12,9.9,12
"2018/06/26","玡马","PM10",13,16,19,18,20,24,27,26,26,38,43,36,32,38,NA,20,21,26,27,21,20,21,20,25
"2018/06/26","玡马","SO2",6,5.3,5.1,4.6,3.3,3.4,4.6,3.8,7.7,5.4,4.2,3.5,4.4,4.4,3.7,NA,NA,NA,1.8,1.5,1.6,2,2,1.8
"2018/06/27","玡马","CO",0.18,0.24,0.28,0.21,0.23,0.29,0.4,0.42,0.39,0.29,0.18,0.13,0.12,0.11,0.15,0.36,0.29,0.58,0.83,0.66,0.97,1.24,0.95,0.61
"2018/06/27","玡马","NOx",8.5,11,15,14,13,17,28,20,17,17,17,13,11,12,22,19,15,31,38,29,52,56,39,32
"2018/06/27","玡马","O3",12,9.1,4.6,5.2,5,5.4,6,18,28,30,35,34,34,29,18,20,20,12,7.4,12,1.6,1.4,3.1,4
"2018/06/27","玡马","PM10",27,19,21,30,31,30,33,34,31,38,42,36,33,30,31,29,25,33,41,32,35,42,40,35
"2018/06/27","玡马","SO2",1.9,2.1,2.7,3.2,2.3,3.3,4.9,3.6,2.6,2.9,3.7,3.8,4.2,3.3,2.3,2.1,2.3,3.7,3.4,2.8,4.3,5.1,3.2,11
"2018/06/28","玡马","CO",0.55,0.2,0.1,0.25,0.26,0.24,0.41,0.54,0.41,0.14,0.12,0.11,0.11,0.11,0.12,0.14,0.15,0.16,0.18,0.22,0.21,0.16,0.13,0.12
"2018/06/28","玡马","NOx",30,22,18,18,15,14,21,23,24,16,11,8.8,8.1,17,12,14,22,21,22,24,19,15,12,11
"2018/06/28","玡马","O3",4.2,7.4,4.7,5.2,6.9,9.9,11,16,14,16,21,25,25,19,18,19,16,18,9.9,7.5,8.6,11,14,15
"2018/06/28","玡马","PM10",38,37,24,22,28,30,30,33,32,28,22,22,19,16,20,18,15,14,15,19,17,20,16,12
"2018/06/28","玡马","SO2",11,12,9.1,5.9,4.2,3.1,3,4.2,6.3,4.7,3.1,3.2,3.3,4.9,5,4.4,6.1,6.2,5.9,8.4,6.3,6.5,5.7,5.7
"2018/06/29","玡马","CO",0.1,0.06,0.05,0.12,0.13,0.18,0.33,0.26,0.12,0.06,0.07,0.07,0.08,0.1,0.12,0.12,0.1,0.16,0.15,0.14,0.12,0.11,0.11,0.07
"2018/06/29","玡马","NOx",10,7.1,8.8,12,11,14,21,20,12,9.2,18,8.5,9.9,11,11,8.7,10,13,13,13,9.4,11,10,8.1
"2018/06/29","玡马","O3",16,14,11,6.4,6,5.4,5.5,9.6,15,17,16,18,22,20,18,21,15,14,10,11,13,9.3,8.7,7.8
"2018/06/29","玡马","PM10",16,14,13,14,16,21,25,26,21,20,24,24,21,20,23,25,21,19,21,20,18,18,17,18
"2018/06/29","玡马","SO2",7.7,4.3,6.8,7.7,6.7,8,11,8.9,4.5,3.8,4.9,2.9,4.5,3.8,3.9,2.6,3.6,4.8,4.8,4.6,2.9,5.5,4.7,4.6
"2018/06/30","玡马","CO",0.05,0.07,0.06,0.06,0.08,0.19,0.29,0.33,0.32,0.14,0.11,0.12,0.12,0.12,0.11,0.14,0.15,0.23,0.36,0.44,0.4,0.4,0.44,0.43
"2018/06/30","玡马","NOx",8,10,8.2,6.6,5.5,11,14,15,21,15,9.4,8.2,9.1,6.8,8.7,10,11,12,15,18,19,18,19,19
"2018/06/30","玡马","O3",8.4,11,12,15,18,7.3,5.1,13,19,27,36,38,37,38,32,30,25,28,25,20,18,18,17,15
"2018/06/30","玡马","PM10",17,17,17,17,15,16,21,25,30,37,39,36,32,26,26,33,36,28,19,19,19,24,26,20
"2018/06/30","玡马","SO2",5.9,5.9,6.7,3.1,1.2,1.6,1.3,1.8,5.4,4.6,2.5,3.4,4.9,3.5,4,3.9,4.6,1.7,1.1,1,2,1.4,1.4,2.1
"2018/07/01","玡马","CO",0.15,0.1,0.16,0.23,0.28,0.26,0.35,0.3,0.27,0.23,0.11,0.13,0.13,0.13,0.14,0.16,0.16,0.3,0.36,0.32,0.26,0.28,0.3,0.42
"2018/07/01","玡马","NOx",12,14,10,11,15,15,20,13,14,10,9.7,8.5,11,9,9,13,13,14,14,15,12,12,11,17
"2018/07/01","玡马","O3",24,20,22,18,10,13,16,25,30,28,28,32,27,23,23,20,17,16,17,15,19,18,18,11
"2018/07/01","玡马","PM10",20,21,19,17,20,26,31,33,29,24,23,20,25,29,27,27,43,41,21,20,21,20,18,17
"2018/07/01","玡马","SO2",2.4,6,2.1,1.4,1.2,1.4,2.4,1.7,2.9,1.6,5.3,4.8,4,3.2,3,4.3,5.2,1.9,0.9,1.1,0.6,0.6,0.6,0.5
"2018/07/02","玡马","CO",0.24,0.17,0.13,0.15,0.1,0.12,0.25,0.33,0.68,0.34,0.4,0.14,0.16,0.24,0.23,0.25,0.35,0.72,0.98,1.02,0.58,0.5,0.31,0.38
"2018/07/02","玡马","NOx",9.6,9.8,7.5,7.8,6.9,9.3,13,13,26,21,27,14,13,14,13,15,19,31,35,35,24,22,14,16
"2018/07/02","玡马","O3",19,18,18,17,23,24,14,15,8.5,13,10,21,18,21,27,25,20,11,6.7,3.9,8.1,8.3,15,12
"2018/07/02","玡马","PM10",18,24,26,17,23,37,30,15,15,20,24,29,35,30,16,15,14,16,19,20,21,21,21,22
"2018/07/02","玡马","SO2",0.6,1.5,1,2,4.7,6,1.4,0.8,1.2,1.3,1.6,3.5,5.5,2.2,1.4,1,1,1.2,1.3,1.3,1.7,1.3,1.6,0.9
"2018/07/03","玡马","CO",0.21,0.12,0.1,0.1,0.09,0.12,0.31,0.62,0.55,0.61,0.49,NA,0.58,0.32,0.15,0.14,0.35,0.58,0.58,0.42,0.27,0.31,0.31,0.33
"2018/07/03","玡马","NOx",9.6,4.9,4.5,4.1,5.4,7.1,16,26,20,28,29,NA,30,21,14,14,19,23,20,17,12,14,12,14
"2018/07/03","玡马","O3",15,25,26,26,26,24,16,12,14,12,NA,8.7,15,23,19,19,15,11,9.6,12,17,13,13,9.8
"2018/07/03","玡马","PM10",22,21,16,11,8,12,14,15,17,19,NA,22,26,32,31,33,35,28,20,18,17,21,25,22
"2018/07/03","玡马","SO2",1.6,1.7,1.3,1.5,1.8,1.7,1.7,2,1.9,1.9,1.8,NA,2.1,4.1,5.6,5.7,3.8,2.2,1.8,1.8,1.7,1.6,1.8,1.6
"2018/07/04","玡马","CO",0.22,0.22,0.18,0.17,0.18,0.22,0.3,0.49,0.75,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/04","玡马","NOx",9.1,7.9,9.8,7,8,11,15,20,31,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/04","玡马","O3",14,15,11,12,13,12,11,10,5.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/04","玡马","PM10",20,18,17,21,20,18,18,15,15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/04","玡马","SO2",1.1,0.5,0.6,0.4,0.6,0.7,1,0.8,0.9,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/05","玡马","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,3.02,4.22,3.72,2.66,2.42,1.56
"2018/07/05","玡马","NOx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,105,134,124,91,82,50
"2018/07/05","玡马","O3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,1.3,1.1,0.9
"2018/07/05","玡马","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,20,28,37,50,54,52,48,46
"2018/07/05","玡马","SO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,5.7,5.1,4.1,3.8,3.5
"2018/07/06","玡马","CO",0.75,0.4,0.4,0.31,0.33,0.43,0.5,0.54,0.83,0.7,0.7,0.64,NA,NA,NA,0.14,0.21,0.42,0.35,0.94,1.1,1.34,1.41,0.79
"2018/07/06","玡马","NOx",28,20,24,24,23,27,27,29,40,46,45,34,NA,NA,NA,NA,34,41,25,38,63,65,61,52
"2018/07/06","玡马","O3",1.1,2,2.1,6.3,2.1,1.8,2.2,4,4.8,6.3,11,23,26,30,27,15,NA,NA,7.7,4,1.8,1.7,1.3,1.8
"2018/07/06","玡马","PM10",43,40,38,42,36,35,42,33,21,17,21,27,32,40,44,36,NA,NA,31,29,37,46,48,49
"2018/07/06","玡马","SO2",3.6,13,12,5.3,2.7,1.6,1.7,1.2,1.3,1.6,1.3,2.1,NA,NA,NA,7.5,11,NA,4.4,1.5,6.7,4.9,4.3,13
"2018/07/07","玡马","CO",0.64,0.54,0.35,0.74,0.4,0.24,0.48,0.96,0.76,0.55,0.44,0.59,0.34,0.27,0.31,0.24,0.32,0.37,0.57,0.58,0.61,0.56,0.6,0.5
"2018/07/07","玡马","NOx",34,24,18,28,19,11,22,39,32,38,36,47,22,22,19,21,29,33,38,25,31,27,26,22
"2018/07/07","玡马","O3",2.3,2.7,5.6,1.9,4.7,11,7.3,5.7,11,11,8.7,8.1,17,16,16,14,8.8,7.9,4.6,6.3,4.8,6.1,6.8,6.2
"2018/07/07","玡马","PM10",45,44,43,33,24,23,28,36,43,45,102,98,29,26,25,25,30,30,31,32,27,22,23,24
"2018/07/07","玡马","SO2",6.9,3.9,4.2,5.6,2.7,1.3,4.3,5.7,5.3,10,9,13,3.7,4.5,4.2,3.1,4.9,8.5,6.9,2.1,1.4,1.1,1,1
"2018/07/08","玡马","CO",0.49,0.45,0.57,0.39,0.29,0.22,0.36,0.44,0.34,0.5,0.51,0.33,0.29,0.3,0.34,0.4,0.48,0.64,0.54,0.59,0.84,0.88,0.54,0.27
"2018/07/08","玡马","NOx",22,19,24,18,17,12,18,18,NA,18,31,40,28,25,26,27,30,28,26,35,34,35,40,26
"2018/07/08","玡马","O3",3.5,4.2,1.1,3.1,3.6,7.9,7.1,11,21,31,33,11,10,11,12,9.8,12,29,23,12,11,7.4,2.3,4.1
"2018/07/08","玡马","PM10",23,24,26,28,27,26,29,30,31,33,38,39,31,38,46,54,51,41,44,44,44,38,35,37
"2018/07/08","玡马","SO2",1.5,2.6,3.5,2.7,2.1,2,1.9,1.9,2.5,7.1,13,15,12,9.2,7.8,7.4,7.1,3.1,3.2,5.7,3.5,2.7,15,14
"2018/07/09","玡马","CO",0.24,0.17,0.29,0.28,0.26,0.29,0.51,0.57,0.46,0.28,0.24,0.26,0.24,0.23,0.22,0.18,0.24,0.37,0.39,0.4,0.25,0.35,0.2,0.09
"2018/07/09","玡马","NOx",22,26,16,13,13,14,20,31,26,18,15,15,12,13,16,17,14,17,16,15,12,16,21,15
"2018/07/09","玡马","O3",5.3,4,7.4,9.4,8.8,8,9,17,25,33,42,58,67,61,53,30,29,23,22,20,20,15,14,17
"2018/07/09","玡马","PM10",34,33,38,37,35,36,39,48,57,59,51,50,50,44,45,44,43,42,35,33,36,36,37,36
"2018/07/09","玡马","SO2",12,14,4.5,2.2,2.2,2.6,3.1,9.9,13,7.9,6.5,6,4.9,5.1,7.3,4.9,2.7,2.2,1.7,1.8,1.9,2.6,7.9,8.7
"2018/07/10","玡马","CO",0.11,0.07,0.07,0.07,0.09,0.14,0.33,0.59,0.37,0.15,0.11,0.14,0.13,0.11,0.14,0.13,0.24,0.45,0.53,0.4,0.33,0.25,0.24,0.17
"2018/07/10","玡马","NOx",17,13,13,13,17,13,17,23,22,15,13,21,14,13,9.7,11,12,17,22,18,16,14,14,12
"2018/07/10","玡马","O3",15,12,9.6,10,11,21,18,21,19,24,29,29,35,32,40,41,45,40,33,23,15,12,8.7,8.4
"2018/07/10","玡马","PM10",32,31,30,23,25,31,37,41,39,36,36,41,43,39,38,41,49,57,63,67,65,65,59,48
"2018/07/10","玡马","SO2",10,8.3,7.5,4.8,9.2,5.4,3.3,3.5,3.9,3.7,4.5,8,5.9,4.4,3.8,3.9,3.2,2.8,3.1,2.9,2.8,3.1,3.5,3.7
"2018/07/11","玡马","CO",0.11,0.11,0.09,0.09,0.09,0.14,0.25,0.37,0.32,0.2,0.2,0.2,0.21,0.19,0.21,NA,NA,0.32,0.52,0.73,0.54,0.56,0.45,0.28
"2018/07/11","玡马","NOx",7.9,5.2,4.4,4.6,5.2,9,13,24,16,14,13,12,13,10,12,NA,NA,15,23,33,26,26,21,15
"2018/07/11","玡马","O3",11,13,13,13,13,9.4,7.3,7.3,12,17,19,22,24,25,NA,NA,18,16,10,4.9,7.7,8.6,13,14
"2018/07/11","玡马","PM10",41,41,35,34,39,40,36,38,50,55,51,44,41,46,NA,33,38,37,24,21,27,20,16,13
"2018/07/11","玡马","SO2",3.3,2,1.8,1.7,1.9,2.2,2.4,4.8,5.5,3.8,4.1,5.3,6.1,3.7,3.1,NA,2.2,3.6,4.8,5.2,5.2,5,4.8,5
"2018/07/12","玡马","CO",0.15,0.14,0.36,0.18,0.18,0.54,0.41,0.7,0.84,0.45,0.32,0.46,0.46,0.62,0.38,0.32,0.44,0.59,0.92,0.59,0.54,0.83,0.96,0.94
"2018/07/12","玡马","NOx",13,13,15,14,13,18,20,24,31,36,33,33,41,36,34,34,35,33,32,23,22,30,45,42
"2018/07/12","玡马","O3",14,11,7.3,10,11,8.9,8.2,8.4,8.9,11,16,22,15,15,33,15,9,18,25,33,23,14,4.4,2.6
"2018/07/12","玡马","PM10",15,27,32,30,24,30,32,25,28,31,33,41,42,35,32,33,26,25,33,32,23,18,21,27
"2018/07/12","玡马","SO2",6.2,8.6,8.2,6.5,4.7,5.2,3.9,3.4,3,9.2,13,11,9.4,11,8.1,9.8,7.9,6.9,3,3.3,3.9,3.3,4.2,4.5
"2018/07/13","玡马","CO",0.72,0.71,0.38,0.27,0.27,0.15,0.37,0.9,0.73,0.45,0.39,0.43,0.34,0.38,0.3,0.34,0.39,0.54,0.48,0.49,0.47,0.52,0.57,0.44
"2018/07/13","玡马","NOx",29,35,23,19,12,8.4,17,31,23,37,31,29,15,30,32,31,30,22,18,20,19,21,22,34
"2018/07/13","玡马","O3",6.3,4.4,7.1,8.4,14,17,12,11,20,21,26,28,51,34,9.1,13,23,37,37,31,31,25,21,8.5
"2018/07/13","玡马","PM10",31,30,28,23,17,13,15,21,21,24,29,33,33,28,26,27,51,52,29,32,42,44,41,44
"2018/07/13","玡马","SO2",3.2,5.4,4.5,3.8,3.8,2.4,2.1,2.3,2.3,12,10,8.3,2.8,7.9,7.4,8.4,9.3,4.2,3,2.4,2.3,3.7,3.7,15
"2018/07/14","玡马","CO",0.42,0.18,0.17,0.17,0.37,0.36,0.44,0.35,0.34,0.32,0.28,0.25,0.23,0.22,0.25,0.19,0.23,0.36,0.52,0.57,0.56,0.52,0.43,0.2
"2018/07/14","玡马","NOx",29,17,16,15,19,15,23,24,35,21,15,13,11,16,11,12,13,15,32,35,34,36,41,15
"2018/07/14","玡马","O3",12,11,9.5,5.2,7.8,16,15,18,16,40,51,53,55,47,47,37,29,28,9.9,5.8,8.8,7.8,3.1,24
"2018/07/14","玡马","PM10",51,44,29,24,36,51,50,45,68,82,78,65,43,39,35,30,32,33,30,26,24,23,30,36
"2018/07/14","玡马","SO2",15,8,8.5,6,4.3,2.7,4.1,9.6,14,9.1,7.2,6.2,5.6,9.1,4.5,4.8,3.6,1.7,3.7,4,5.2,6.3,14,5.1
"2018/07/15","玡马","CO",0.18,0.32,0.4,0.27,0.27,0.3,0.38,0.55,0.47,0.46,0.36,0.21,0.18,0.21,0.23,0.2,0.18,0.22,0.22,0.19,0.17,0.19,0.19,0.15
"2018/07/15","玡马","NOx",13,15,20,15,16,15,15,23,21,18,22,11,8.7,11,11,11,11,11,9.4,8.2,9.1,10,16,16
"2018/07/15","玡马","O3",22,22,7.7,15,14,14,13,13,26,38,34,37,39,43,47,34,27,26,26,30,26,24,22,24
"2018/07/15","玡马","PM10",33,34,31,30,32,36,35,33,39,47,49,45,38,34,31,30,28,31,38,38,36,36,37,40
"2018/07/15","玡马","SO2",4.2,2.9,2.6,2.6,3.2,3,1.9,2.5,3.2,4.6,6.6,3.2,2.7,3.5,3.1,4.2,2.9,2,1.7,2.1,2.2,2.7,5.1,9.4
"2018/07/16","玡马","CO",0.12,0.12,0.11,0.09,0.1,0.14,0.28,0.52,0.42,0.22,0.24,0.2,0.2,0.17,0.2,0.24,0.23,0.39,0.32,0.38,0.49,0.39,0.3,0.21
"2018/07/16","玡马","NOx",12,9.1,5.7,4.3,4.5,6.8,11,19,16,20,21,15,17,16,20,26,17,16,19,16,15,12,19,14
"2018/07/16","玡马","O3",26,28,31,34,36,38,33,34,36,33,35,41,40,33,27,24,30,29,28,40,57,40,30,33
"2018/07/16","玡马","PM10",36,31,27,29,33,35,42,44,42,42,37,37,38,37,40,42,42,42,47,50,51,51,45,36
"2018/07/16","玡马","SO2",7.1,6,3.1,2.4,2.7,2.8,2.9,2.9,2.9,7.1,7.1,6,7,6.4,7,11,4,2.7,4.7,3.2,3.8,3,8.7,7.6
"2018/07/17","玡马","CO",0.16,0.14,0.13,0.11,0.12,0.24,0.41,0.66,0.5,0.28,0.22,0.21,0.2,0.18,0.2,0.17,0.21,0.33,0.33,0.22,0.24,0.18,0.24,0.17
"2018/07/17","玡马","NOx",8.7,6.1,5.7,6.4,7.6,12,17,25,22,15,18,15,15,13,12,14,15,17,13,11,15,7.5,10,6.6
"2018/07/17","玡马","O3",34,34,31,32,28,25,25,29,34,40,44,48,46,39,35,28,27,25,27,26,23,30,28,31
"2018/07/17","玡马","PM10",36,40,39,37,35,39,48,56,56,51,49,46,41,43,41,33,33,35,33,31,39,42,42,42
"2018/07/17","玡马","SO2",4.2,3.8,3.7,3.5,4.1,5.2,5.2,4.3,5.6,5.1,11,8.8,8.4,6.7,5.3,7.1,5.5,4.3,2.9,2.9,4.9,3,3.4,3.1
"2018/07/18","玡马","CO",0.16,0.12,0.12,0.11,0.11,0.16,0.21,0.35,0.48,0.29,0.27,0.19,0.21,0.17,0.18,0.22,0.25,0.3,0.37,0.58,0.62,0.68,0.59,0.56
"2018/07/18","玡马","NOx",5.3,NA,4.8,5.1,6,7.9,8.5,13,17,18,22,14,13,14,11,15,16,16,19,24,23,23,22,22
"2018/07/18","玡马","O3",33,32,30,30,27,27,24,21,17,17,18,25,30,27,28,25,24,22,17,17,14,14,11,8.5
"2018/07/18","玡马","PM10",35,37,38,33,30,32,35,37,41,46,53,52,45,40,40,40,39,38,35,36,41,42,37,39
"2018/07/18","玡马","SO2",3.2,3,2.9,2.9,2.6,2.1,1.9,1.9,2.2,8.4,8.1,6.3,4.9,6.6,3.2,4,5.6,4.7,5.6,2.7,2.6,2.3,3.3,3.2
"2018/07/19","玡马","CO",0.53,0.29,0.22,0.22,0.18,0.4,0.44,0.54,0.37,0.24,0.27,0.23,0.2,0.16,0.16,0.15,0.18,0.34,0.39,0.4,0.42,0.54,0.55,0.42
"2018/07/19","玡马","NOx",20,14,12,12,9,15,19,21,14,17,22,19,NA,NA,NA,NA,NA,21,19,21,25,27,31,20
"2018/07/19","玡马","O3",8.6,13,13,13,17,12,17,25,27,26,26,29,32,30,30,28,23,19,22,23,21,20,14,17
"2018/07/19","玡马","PM10",43,38,27,23,25,37,60,57,46,44,42,43,41,36,NA,NA,27,33,40,28,14,11,10,14
"2018/07/19","玡马","SO2",3.4,3.3,2.6,1.8,1.6,2.8,3.3,2.4,2,3.1,8.5,8.4,4.3,3.4,3.1,2.5,2.8,4.2,3.8,1.3,0.9,0.9,1.4,1.3
"2018/07/20","玡马","CO",0.45,0.27,0.19,0.17,0.19,0.27,0.43,0.49,0.36,0.23,0.17,0.15,0.13,0.11,0.14,0.12,0.12,0.24,0.3,0.31,0.68,0.44,0.42,0.39
"2018/07/20","玡马","NOx",23,12,12,12,NA,15,27,21,NA,22,28,17,15,12,12,9.9,13,17,19,17,44,34,37,18
"2018/07/20","玡马","O3",14,17,18,14,16,11,12,23,23,20,15,21,22,24,24,25,21,18,18,20,6.4,10,8.2,16
"2018/07/20","玡马","PM10",19,15,8,11,16,19,26,32,32,31,32,31,29,29,30,28,22,21,27,32,37,29,18,19
"2018/07/20","玡马","SO2",1.2,0.9,0.8,0.9,0.8,1.5,3.2,2.2,1.2,4.6,8.9,4.1,3.1,1.8,2.5,2.3,2.6,3.3,5.1,4.8,16,11,10,1.5
"2018/07/21","玡马","CO",0.3,0.24,0.16,0.14,0.17,0.27,0.41,0.44,0.25,0.22,0.24,0.19,0.15,0.14,0.14,0.18,0.28,0.3,0.4,0.43,0.49,0.5,0.52,0.47
"2018/07/21","玡马","NOx",16,14,10,8.6,7.2,12,22,19,13,18,15,12,NA,11,13,13,13,11,15,15,19,17,18,18
"2018/07/21","玡马","O3",16,14,19,19,18,13,13,19,27,32,48,43,33,34,31,39,56,57,38,28,25,25,23,19
"2018/07/21","玡马","PM10",20,21,17,16,17,20,26,28,33,37,34,33,28,25,25,28,42,53,42,26,22,17,19,24
"2018/07/21","玡马","SO2",1.4,2.5,1.9,2.2,1.4,1.5,2.5,3.9,3.4,5.5,5.3,3.5,3,3.1,3.1,3.8,3.8,2.7,1.4,1.1,1.4,1.3,1.8,7.5
"2018/07/22","玡马","CO",0.47,0.29,0.23,0.16,0.18,0.21,0.29,0.38,0.34,0.29,0.25,0.25,0.18,0.17,0.14,0.14,0.19,0.27,0.56,0.47,0.4,0.46,0.35,0.31
"2018/07/22","玡马","NOx",20,15,12,8.7,8.8,12,12,NA,NA,16,13,13,13,12,12,11,13,NA,23,21,24,23,15,13
"2018/07/22","玡马","O3",15,17,17,20,20,16,17,19,37,45,56,61,42,40,33,30,22,26,21,23,21,20,22,23
"2018/07/22","玡马","PM10",27,29,29,22,18,20,24,25,29,43,53,53,43,37,34,31,33,41,37,26,31,36,29,25
"2018/07/22","玡马","SO2",6.7,5.4,3,1.7,2.2,2.1,1.4,2.4,2.4,5.9,4.3,5.8,6.4,4.8,4.7,3.2,2.7,2.6,1.6,2,3.2,3,1.3,1.5
"2018/07/23","玡马","CO",0.24,0.18,0.19,0.2,0.2,0.31,0.73,1.09,0.46,0.21,0.15,0.09,0.13,0.1,0.14,0.17,0.18,0.34,0.42,0.43,0.3,0.29,0.24,0.13
"2018/07/23","玡马","NOx",10,8.9,10,10,8.4,16,31,47,27,19,20,13,17,18,21,15,12,14,18,22,16,16,13,9.7
"2018/07/23","玡马","O3",24,25,20,20,20,11,9.2,12,31,39,34,31,29,27,22,24,22,17,14,12,14,15,15,18
"2018/07/23","玡马","PM10",25,21,23,27,26,26,31,42,46,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/23","玡马","SO2",2,2.3,2.2,2.3,2,1.9,2.2,4.8,5,2.9,3.5,3.7,4.1,3.5,3.3,3.5,3.8,3.6,5.3,6.4,5.4,5.1,4.7,4.4
"2018/07/24","玡马","CO",0.09,0.08,0.07,0.04,0.12,0.2,0.35,0.98,0.94,0.69,0.5,0.26,0.19,0.2,0.19,0.19,0.49,1,1.46,1.35,1.04,1.48,0.89,0.48
"2018/07/24","玡马","NOx",5.9,9.2,8,10,8.4,11,16,39,39,37,41,27,15,16,12,11,30,46,54,60,44,57,35,19
"2018/07/24","玡马","O3",21,17,16,14,15,13,10,5.6,7.2,8.5,8.2,18,27,37,24,19,5.9,2.4,1.4,1,2.7,2,3.4,9.3
"2018/07/24","玡马","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/24","玡马","SO2",3.2,4.7,3.8,6.6,2.2,1.1,1.2,2,2.4,1.8,1.6,3.1,3.4,4.1,2.9,2.9,3.2,2.6,4.7,3.2,2.2,2.6,2,1.7
"2018/07/25","玡马","CO",0.27,0.37,0.34,0.2,0.17,0.22,0.52,0.85,0.7,NA,NA,0.22,0.26,0.15,0.16,0.24,0.6,0.7,0.93,1.29,0.99,0.73,0.63,0.52
"2018/07/25","玡马","NOx",14,17,18,13,11,12,23,32,26,NA,NA,20,19,13,15,18,35,30,36,48,41,31,26,23
"2018/07/25","玡马","O3",7.2,3.5,2.3,3.9,5,6,4.6,7.9,21,NA,21,NA,60,33,22,19,21,21,15,5.8,9.1,8.7,11,11
"2018/07/25","玡马","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/25","玡马","SO2",1.4,1.5,3.6,3.1,1.7,1.4,1.3,1.9,3.7,NA,NA,6.4,6.2,3.2,3.6,2.8,5.5,1.5,1.4,1.6,1.5,2.2,2,1.8
"2018/07/26","玡马","CO",0.39,0.41,0.2,0.13,0.19,0.44,0.65,0.85,0.68,0.43,0.3,0.25,0.17,0.17,0.21,0.2,0.29,0.54,0.96,1,1.03,0.94,0.87,0.25
"2018/07/26","玡马","NOx",18,15,10,8,8.8,14,32,50,32,30,29,28,15,9.7,14,12,16,22,35,38,38,35,34,21
"2018/07/26","玡马","O3",11,11,11,11,10,7.8,4.9,12,25,26,22,23,26,38,47,51,53,44,20,15,15,18,13,11
"2018/07/26","玡马","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/26","玡马","SO2",1.2,1.5,1.9,1.4,1.2,1.3,3.4,7.1,5.7,7.3,12,12,5,2.6,4.5,4.2,4.8,3.5,2.1,2.4,2.8,4.5,8.5,9.7
"2018/07/27","玡马","CO",0.32,0.24,0.22,0.2,0.33,0.36,0.53,0.7,0.41,0.28,0.23,0.31,0.31,0.18,0.19,0.22,0.55,0.95,1.29,1.38,0.99,1.1,0.98,0.7
"2018/07/27","玡马","NOx",37,37,36,36,16,14,19,25,21,27,23,22,20,12,14,14,31,39,47,56,38,42,36,24
"2018/07/27","玡马","O3",4.1,1.7,1.1,0.9,4,7.9,9.3,12,15,9.2,18,30,22,22,21,17,16,15,6.8,2.4,8.3,5,7,13
"2018/07/27","玡马","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,39,42,35
"2018/07/27","玡马","SO2",19,25,28,27,4.7,3.1,3.6,5.8,8.5,10,10,6,2.2,2,2.7,3.3,2.6,2.3,3.1,3.7,3,3,3.2,2.8
"2018/07/28","玡马","CO",0.63,0.47,0.35,0.29,0.25,0.41,0.54,0.58,0.51,0.36,0.3,0.28,0.24,0.24,0.24,0.27,0.49,0.86,0.88,0.85,0.81,0.84,0.31,0.2
