"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/21","新店","SO2",1.9,1.4,1.3,1.3,1.3,1.3,1.7,2.9,2.1,1.7,1.5,1.5,1.4,1.4,1.3,1.9,2.2,2.2,2.9,2.5,2.2,2.1,1.8,2.2
"2018/01/22","新店","CO",0.6,0.38,0.3,0.34,0.36,0.37,0.45,0.61,0.79,0.62,0.5,0.48,0.63,0.61,0.64,0.63,0.59,0.66,0.68,0.52,0.42,0.4,0.36,0.3
"2018/01/22","新店","NOx",26,13,6.8,7.9,11,12,17,25,29,25,22,19,25,23,21,19,19,22,20,14,10,10,9,6.8
"2018/01/22","新店","O3",11,28,41,36,28,25,21,18,20,28,32,35,26,39,52,47,44,44,45,48,49,48,49,49
"2018/01/22","新店","PM10",41,53,40,32,36,37,45,53,55,48,31,25,26,27,31,32,29,27,28,26,26,26,28,29
"2018/01/22","新店","SO2",3,2.3,1.3,1.7,2.3,2,2.2,2.7,1.9,1.4,1.4,1.4,6,9.1,7.2,3.4,3.6,2.8,1.3,1.2,1,1.1,1,1
"2018/01/23","新店","CO",0.29,0.25,0.22,0.21,0.2,0.23,0.3,0.44,0.52,0.34,0.3,0.28,0.29,0.28,0.3,0.32,0.38,0.42,0.45,0.37,0.36,0.34,0.32,0.29
"2018/01/23","新店","NOx",5.8,7.1,5.8,5.5,4.4,5.2,14,24,24,16,14,12,14,12,13,14,19,20,20,16,16,16,11,9.3
"2018/01/23","新店","O3",48,47,48,49,50,48,40,32,35,41,43,45,46,48,45,42,38,37,39,43,42,41,45,47
"2018/01/23","新店","PM10",28,25,25,25,23,27,28,25,29,31,35,37,30,24,24,24,21,24,27,26,29,34,33,24
"2018/01/23","新店","SO2",1.4,1.3,1.1,1.3,1.4,1.3,1.4,1.3,1.4,1.2,1,0.9,1.4,1.5,0.9,1,1,1.3,2.3,1.6,1.7,2.1,1.4,1.1
"2018/01/24","新店","CO",0.29,0.27,0.27,0.3,0.3,0.34,0.4,0.6,0.6,0.48,0.42,0.44,0.43,0.4,0.38,0.47,0.49,0.47,0.54,0.47,0.41,0.43,0.39,0.34
"2018/01/24","新店","NOx",7.5,4.4,4,4.2,3.9,4.7,8.6,18,20,13,9.7,12,11,9.9,10,16,17,15,19,16,13,12,11,8.9
"2018/01/24","新店","O3",47,51,52,51,52,48,44,37,37,43,46,45,46,47,45,39,38,39,36,39,40,40,41,43
"2018/01/24","新店","PM10",21,23,28,37,34,34,38,38,43,44,42,47,47,39,36,35,26,17,13,10,9,11,12,11
"2018/01/24","新店","SO2",1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.3,1.2,1,1.1,1.1,1.1,1,1.1,1.2,1,1,1.1,1,1,1,1
