"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/03/23","«í¬K","NOx",2.6,2.6,2.7,2.7,2.4,2.6,2.5,2.8,2.6,2.8,2.7,2.9,2.7,2.7,2.6,2.4,2.7,2.6,2.6,2.6,2.6,2.7,2.6,2.5
"2018/03/23","«í¬K","O3",47,48,49,49,49,50,49,49,52,54,56,58,59,62,61,61,60,60,60,60,62,63,61,61
"2018/03/23","«í¬K","PM10",40,35,35,35,38,42,42,42,43,44,44,48,49,46,44,47,47,41,45,50,51,51,51,50
"2018/03/23","«í¬K","SO2",0.3,2.1,2.3,1.9,1.5,2.2,1.9,2.1,1.9,NA,3,3.3,3.3,3.4,3.3,3.3,3.5,3.2,3.8,4,5,3.8,3.5,3.8
"2018/03/24","«í¬K","CO",0.21,0.19,0.19,0.18,0.18,0.18,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.2,0.2,0.2,0.2,0.21,0.21,0.2,0.2
"2018/03/24","«í¬K","NOx",2.7,2.5,2.9,2.7,2.6,2.8,2.9,3.2,2.8,2.6,2.5,2.8,2.6,2.3,2.5,2.5,2.5,2.6,2.7,2.8,2.8,2.7,2.8,2.8
"2018/03/24","«í¬K","O3",63,65,65,65,66,66,67,67,67,66,65,66,65,65,66,66,67,68,68,68,68,69,68,68
"2018/03/24","«í¬K","PM10",50,53,56,56,55,55,54,54,55,59,64,66,59,57,59,59,59,59,57,59,61,57,56,55
"2018/03/24","«í¬K","SO2",3.1,2.4,2.2,2.6,2.4,2.7,3.2,3.1,2.7,2.7,2.4,2.7,2.7,2.6,2.8,3,2.2,2.9,2.7,3,2.6,2.1,2.1,2.1
"2018/03/25","«í¬K","CO",0.2,0.21,0.21,0.2,0.2,0.19,0.18,0.17,0.16,0.15,0.13,0.13,0.12,0.13,0.14,0.12,0.12,0.12,0.12,0.13,0.12,0.12,0.12,0.11
"2018/03/25","«í¬K","NOx",2.7,3.3,2.7,3,2.7,2.8,2.7,2.7,2.3,2.3,2.1,2.1,2,1.9,2.2,2.2,2.1,2.2,2.1,2.6,2.5,3.1,2.6,2.5
"2018/03/25","«í¬K","O3",68,68,68,68,67,65,64,63,60,59,57,56,53,54,56,54,53,52,53,52,52,52,51,51
"2018/03/25","«í¬K","PM10",54,54,57,55,51,50,51,54,54,50,47,49,52,46,44,44,42,42,42,44,44,42,44,42
"2018/03/25","«í¬K","SO2",1.3,2.7,2.2,2.5,2.4,2.2,2.2,1.8,2,1.8,1.6,1.8,1.9,1.5,2,1.8,2,1.9,2.2,2.5,2.4,2.6,2.1,2.2
"2018/03/26","«í¬K","CO",0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
"2018/03/26","«í¬K","NOx",2.6,2.1,2.1,2.2,2.1,2.1,2.1,2.3,2.1,2.4,2.1,2.2,2.2,2.4,2,2.1,1.6,1.4,1.8,2,2,1.8,2.1,2
"2018/03/26","«í¬K","O3",50,51,50,48,49,46,46,45,46,49,50,51,51,50,NA,NA,48,48,47,45,44,41,41,45
"2018/03/26","«í¬K","PM10",42,43,41,43,39,40,42,39,42,40,36,38,40,40,39,NA,NA,52,45,47,45,43,38,41
"2018/03/26","«í¬K","SO2",2.6,1.5,1.6,2.4,1.9,1.9,1.7,1.7,2.6,2.3,2.1,1.2,1.6,1.7,NA,1.6,NA,NA,1.3,1.3,1.4,1.5,1.6,1.8
"2018/03/27","«í¬K","CO",0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.13
"2018/03/27","«í¬K","NOx",2,2.1,2.3,2.2,2,1.7,1.9,2,2.2,2.1,2.3,2.1,2.1,2.1,2.1,2.1,2,2,1.9,1.9,2.2,2.1,2.2,2.1
"2018/03/27","«í¬K","O3",45,43,41,42,40,40,39,39,43,48,51,50,49,50,54,52,47,44,43,43,41,41,41,42
"2018/03/27","«í¬K","PM10",43,42,43,42,42,41,40,41,40,39,42,40,38,39,37,36,35,34,36,37,37,37,35,33
"2018/03/27","«í¬K","SO2",0.3,0.9,1,0.9,0.6,0.9,0.9,1,0.8,0.8,0.8,0.5,0.7,0.7,0.9,0.5,0.8,0.7,1,1.3,1.5,1.5,1.6,1.8
"2018/03/28","«í¬K","CO",0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.11
"2018/03/28","«í¬K","NOx",2.2,2.8,2.5,2.4,2.6,2.4,2.3,2.3,2.5,2.4,2.6,2.4,2.3,2.3,2.2,2.3,2.2,2.3,2.1,2.4,2.4,2.4,2.5,2.4
"2018/03/28","«í¬K","O3",42,45,42,39,39,38,39,39,43,44,46,45,45,45,45,46,45,42,40,40,40,42,42,41
"2018/03/28","«í¬K","PM10",38,42,36,35,38,35,35,34,31,32,35,33,28,30,33,31,30,35,37,32,29,29,29,26
"2018/03/28","«í¬K","SO2",2.6,2.8,2.1,2.3,2.3,2.4,2.2,2.6,2.8,3.1,2.9,2.7,2.6,2.6,2.8,2.4,2.6,2.7,2.2,2.6,2.4,2.8,2.9,2.6
"2018/03/29","«í¬K","CO",0.11,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.13
"2018/03/29","«í¬K","NOx",2.3,2.5,2.5,2.5,2.5,2.4,2.3,2.5,2.6,2.4,2.3,2.4,2.1,2.1,2.1,2,2.2,2.1,2.2,2.1,2.4,2.1,2.1,2.1
"2018/03/29","«í¬K","O3",41,39,38,37,38,38,37,40,40,43,45,44,43,42,42,40,39,39,39,39,39,38,39,40
"2018/03/29","«í¬K","PM10",27,32,28,30,32,27,31,34,35,38,36,33,34,32,29,26,26,31,31,25,25,27,23,26
"2018/03/29","«í¬K","SO2",0.7,0.4,0.4,0.4,0,0.3,0.6,0.6,0.4,0.3,0.7,0.7,0.4,0.9,0.9,0.5,0.5,-0.4,-0.5,NA,-0.4,-0.5,-0.5,0.6
"2018/03/30","«í¬K","CO",0.13,0.12,0.12,0.11,0.11,0.12,0.12,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.11
"2018/03/30","«í¬K","NOx",2.2,2.2,2.4,2.3,2.1,2.2,2.3,2.3,2.2,2.3,2.3,2.1,2.3,2,2.2,2.1,2,2,2.2,2.2,2,2.3,2.2,2.3
"2018/03/30","«í¬K","O3",38,38,37,38,40,40,37,38,40,40,42,41,41,41,41,42,41,41,43,43,44,45,43,40
"2018/03/30","«í¬K","PM10",29,25,24,25,24,23,25,25,25,28,25,25,31,27,23,24,26,28,25,26,23,23,29,27
"2018/03/30","«í¬K","SO2",0.1,1.6,1.5,1.5,1.7,1.5,2.3,1.3,1.1,1.2,1.1,0.7,0.8,1.3,0.4,0.2,0.3,0.5,0.1,0.3,0.4,0.2,0,0.5
"2018/03/31","«í¬K","CO",0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12
"2018/03/31","«í¬K","NOx",2.3,1.9,2,2,2,1.7,2.1,2.1,2,2,2.1,2,1.8,1.9,2.1,1.7,1.8,2,1.9,2,2.1,2,1.9,2.2
"2018/03/31","«í¬K","O3",40,41,41,41,NA,44,45,45,47,50,52,51,50,49,50,48,47,46,46,46,44,46,46,48
"2018/03/31","«í¬K","PM10",21,24,27,25,21,21,20,23,31,34,35,40,44,45,46,42,44,47,46,47,47,51,52,48
"2018/03/31","«í¬K","SO2",1.6,1.2,1.2,1.1,0.8,0.9,1,1,1.2,1,2,2.2,1.7,1.7,1.6,1.7,1.9,2.1,3.1,3.3,2.6,1.8,1.6,2.1
"2018/04/01","«í¬K","CO",0.12,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.15,0.14,0.14,0.14,0.14
"2018/04/01","«í¬K","NOx",2.1,2.4,2.3,2.2,2.1,2.2,2.4,2.3,2.2,2.3,1.9,1.9,2,2.2,2.2,1.9,1.8,1.9,2.2,2.3,2.1,2.1,2.4,2.3
"2018/04/01","«í¬K","O3",48,48,49,51,51,49,45,45,47,48,49,50,50,50,48,47,46,49,48,49,49,47,48,47
"2018/04/01","«í¬K","PM10",49,47,47,48,46,43,46,50,49,48,45,41,42,41,38,40,44,51,56,56,59,56,53,56
"2018/04/01","«í¬K","SO2",1.6,2.2,1.8,1.1,1.1,2,0.6,1,1.5,2.7,2.2,2.1,2.1,2.2,2,1.8,2.1,2,1.4,0.6,0.5,0.4,0.3,0.3
"2018/04/02","«í¬K","CO",0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12
"2018/04/02","«í¬K","NOx",2.3,1.8,1.8,1.8,2,2.1,1.9,2,1.7,1.9,1.8,1.8,1.7,1.8,1.8,1.8,1.7,1.8,1.9,1.9,2,1.9,2.1,2.1
"2018/04/02","«í¬K","O3",51,50,50,46,46,44,42,42,45,48,48,50,51,49,48,47,47,45,42,42,39,38,39,40
"2018/04/02","«í¬K","PM10",56,57,59,59,63,64,62,59,56,56,57,58,58,57,59,55,53,56,54,57,59,56,57,62
"2018/04/02","«í¬K","SO2",1.7,1,0.8,1.1,1.2,1.5,1.2,1.3,1.3,1.4,1.5,1.2,1.6,1.5,1.2,1.3,1.9,1.9,2,1.2,1.6,1.2,1.5,2
"2018/04/03","«í¬K","CO",0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
"2018/04/03","«í¬K","NOx",2.3,1.7,2.1,2.1,2.1,1.9,2.1,2,2.2,2.1,1.9,2,1.7,1.8,1.8,1.6,1.8,1.8,2,1.6,2.1,2.3,2.1,2.6
"2018/04/03","«í¬K","O3",40,41,40,43,42,43,42,42,43,44,45,46,44,44,44,42,43,43,39,38,39,38,38,37
"2018/04/03","«í¬K","PM10",61,56,55,55,54,52,55,53,50,54,53,53,50,44,44,44,42,44,48,50,51,47,44,46
"2018/04/03","«í¬K","SO2",0.2,2.1,2.2,2,1.9,1.8,1.9,2,NA,1.2,1.9,1.9,1.6,1.7,1.7,1.4,1.5,1.7,1.6,1.8,2.1,1.9,2.3,2.4
"2018/04/04","«í¬K","CO",0.12,0.13,0.13,0.13,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.13,0.13,0.14,0.13,0.13
"2018/04/04","«í¬K","NOx",1.9,2.1,2.2,2,2.4,2.3,2.3,2.3,2,2,2.1,2.1,2.2,2.2,1.9,1.8,2.1,2.2,2.2,2.2,2.1,2,2.1,2.1
"2018/04/04","«í¬K","O3",39,39,38,39,38,40,39,40,41,42,43,42,43,44,41,43,45,45,43,39,39,40,39,37
"2018/04/04","«í¬K","PM10",45,41,42,43,42,44,45,42,38,40,42,42,41,38,37,37,38,41,43,42,39,37,38,37
"2018/04/04","«í¬K","SO2",2.2,-0.4,NA,-0.2,-0.3,NA,NA,NA,NA,NA,1.7,1.6,1.6,1.5,1.1,1.5,2.1,2.3,2.1,2,1.7,1.3,1.3,1.4
"2018/04/05","«í¬K","CO",0.13,0.11,0.11,0.11,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.1,0.09,0.1
"2018/04/05","«í¬K","NOx",2.2,1.9,2.1,1.9,1.8,2,2.1,2.1,2,2.3,2,2.1,2.1,2,1.7,2.1,2.2,2.8,2.2,2.1,2.1,2.3,2.3,2.6
"2018/04/05","«í¬K","O3",38,38,37,37,35,32,31,32,34,36,35,37,39,36,35,35,37,37,35,33,35,34,34,34
"2018/04/05","«í¬K","PM10",34,36,37,36,38,37,37,38,34,33,36,37,36,39,40,40,39,40,43,40,37,40,39,38
"2018/04/05","«í¬K","SO2",1.5,2.3,2.4,2.5,2.2,2.4,2.3,2.3,2.5,2.2,2.4,2.3,2.4,2.5,2.3,2.5,2.7,3.2,2.5,2.3,2.1,2.7,2.9,2.9
"2018/04/06","«í¬K","CO",0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,0.1,0.1,0.18,0.23,0.24,0.29,0.29,0.28
"2018/04/06","«í¬K","NOx",2.3,2,2.1,2.3,2.1,2,2.1,1.9,1.8,2,1.9,1.9,1.7,1.9,NA,NA,NA,NA,2.2,2.7,2.6,3.1,3.1,3
"2018/04/06","«í¬K","O3",35,35,35,36,37,31,27,32,37,39,39,38,40,37,NA,NA,38,40,42,47,47,44,45,46
"2018/04/06","«í¬K","PM10",40,38,38,38,36,36,38,38,37,38,37,34,34,36,36,NA,NA,36,31,19,14,12,12,16
"2018/04/06","«í¬K","SO2",3.4,2.4,2.3,2.6,2.4,2.6,2.7,2.8,2.6,3,3,2.7,2.7,3.4,NA,NA,NA,NA,4.1,3.2,2.1,2.1,2,1.8
"2018/04/07","«í¬K","CO",0.26,0.23,0.22,0.22,0.21,0.2,0.2,0.2,0.18,0.18,0.19,0.2,0.21,0.23,0.25,0.26,0.27,0.29,0.29,0.28,0.28,0.27,0.25,0.24
"2018/04/07","«í¬K","NOx",2.8,3.1,3,3,3.1,2.8,2.8,3,2.9,3,3.3,3.3,3.2,3.5,3.5,3.7,3.7,3.9,4,3.9,3.7,3.6,3.4,3.7
"2018/04/07","«í¬K","O3",47,49,52,52,52,54,53,54,55,55,54,55,56,55,54,54,54,55,54,55,54,54,58,62
"2018/04/07","«í¬K","PM10",17,27,33,32,42,48,49,50,51,57,58,64,69,67,63,53,45,37,30,26,26,30,35,39
"2018/04/07","«í¬K","SO2",0.8,1.2,1.2,1,1.2,0.9,1.1,1.2,NA,1.2,1.2,1,1.3,1.4,1.6,1.5,1.1,1,1,1.4,1.2,1,1.1,1.7
"2018/04/08","«í¬K","CO",0.23,0.22,0.21,0.2,0.21,0.2,0.2,0.2,0.19,0.2,0.19,0.18,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
"2018/04/08","«í¬K","NOx",3.5,2,2.2,2.2,2.1,2.3,2.3,2.1,2.1,1.9,2.3,2.1,1.9,2.1,1.8,1.6,1.8,1.8,1.7,1.8,1.6,1.9,2,1.7
"2018/04/08","«í¬K","O3",60,63,63,64,63,64,62,61,60,60,61,62,62,61,63,61,61,60,60,60,60,60,60,58
"2018/04/08","«í¬K","PM10",41,38,40,46,49,48,48,49,58,62,61,61,60,62,62,60,58,61,62,58,55,53,49,46
"2018/04/08","«í¬K","SO2",1.5,1.3,0.9,1.1,1.4,1.1,1.1,1.7,1.6,1.6,1.6,1.4,1.5,1.4,1.2,1.2,1.3,1.4,1.5,1.5,1.2,1.5,1.1,1.1
"2018/04/09","«í¬K","CO",0.16,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.15,0.15,0.14,0.14,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.13
"2018/04/09","«í¬K","NOx",1.7,2.6,2.5,2.5,2.5,2.4,2.4,2.5,2.6,2.6,2.5,2.4,2.4,2.2,2.4,2.4,2.4,2.1,2.6,2.7,2.5,2.4,2.4,2.4
"2018/04/09","«í¬K","O3",57,55,55,54,53,52,53,53,53,58,62,62,61,60,59,61,60,58,57,57,57,56,55,54
"2018/04/09","«í¬K","PM10",45,45,45,44,43,44,47,46,50,52,50,45,41,43,39,36,35,31,32,34,34,34,31,30
"2018/04/09","«í¬K","SO2",0,1.4,1.4,1.6,1.5,1.6,1.7,1.7,2,2.2,2.1,2.1,1.9,1.7,1.9,1.9,1.8,1.8,2.2,2,2,1.9,1.7,1.9
"2018/04/10","«í¬K","CO",0.13,0.14,0.14,0.14,0.14,0.15,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14
"2018/04/10","«í¬K","NOx",2.5,2.3,2.3,2.4,2.5,2.3,2.4,2.4,2.6,2.5,2.3,2.3,2.1,2.2,2.4,2.4,2.3,2.2,2.2,2.4,2.6,2.4,2.3,2.4
"2018/04/10","«í¬K","O3",54,53,53,52,51,50,50,49,49,49,48,48,47,44,42,41,41,40,39,38,35,34,33,32
"2018/04/10","«í¬K","PM10",32,29,29,32,30,35,38,35,36,34,34,36,36,30,30,36,37,41,39,39,45,41,37,37
"2018/04/10","«í¬K","SO2",2.7,1.9,1.6,1.7,1.7,1.7,1.7,1.6,2,1.9,1.8,1.8,2,1.6,1.9,2.5,2.7,2.9,3,2.6,2.4,2.4,2.3,2
"2018/04/11","«í¬K","CO",0.14,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.13,0.14,0.13
"2018/04/11","«í¬K","NOx",2.3,2,2.1,2.3,2.2,2.1,2.2,2.2,3.3,3.2,2.7,2.7,2.7,2.3,2.7,2.7,NA,NA,2.2,3,3.1,2.8,2.5,2.6
"2018/04/11","«í¬K","O3",32,31,30,30,29,29,27,27,26,25,28,31,30,27,25,24,25,26,24,20,19,21,29,29
"2018/04/11","«í¬K","PM10",36,36,35,33,34,35,31,30,33,33,34,33,31,32,31,26,NA,NA,NA,24,20,16,15,14
"2018/04/11","«í¬K","SO2",1.6,3.1,2.9,2.9,2.8,1.8,1.8,2.4,2.2,1.7,1.9,1.8,1.9,1.7,1.9,1.9,NA,NA,1.9,2.1,2.1,1.7,2,1.9
"2018/04/12","«í¬K","CO",0.12,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.11
"2018/04/12","«í¬K","NOx",2.4,2.7,2.8,2.4,2.3,2.4,2.8,2.9,2.5,2.5,2.2,2.2,2.1,2.2,2.4,2.7,2.8,2.8,3,3.9,4.1,3.1,3.1,3.1
"2018/04/12","«í¬K","O3",26,24,21,19,19,20,16,16,20,22,22,25,27,28,28,19,20,24,19,16,15,22,24,25
"2018/04/12","«í¬K","PM10",15,15,16,17,17,18,18,16,22,27,26,24,24,26,23,20,21,24,24,22,23,26,22,19
"2018/04/12","«í¬K","SO2",1.6,1.4,1.4,1.1,1,1.1,1.3,1.4,1.6,1.3,1.2,1.1,1.4,1.4,1.7,1.3,1.4,1.5,1.3,1.1,1.5,1,1.1,1.3
"2018/04/13","«í¬K","CO",0.11,0.1,0.09,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.09
"2018/04/13","«í¬K","NOx",2.7,2.4,2.3,2.1,2.1,2,2.2,2.2,2.1,1.9,1.7,1.7,1.4,1.4,1.6,1.6,1.6,1.9,1.9,1.8,1.8,2.1,1.9,1.5
"2018/04/13","«í¬K","O3",25,24,22,18,17,16,14,14,15,15,16,19,20,19,18,15,15,16,17,15,16,16,18,18
"2018/04/13","«í¬K","PM10",22,25,24,18,16,16,17,22,23,19,18,21,21,19,21,26,25,25,28,31,31,30,30,31
"2018/04/13","«í¬K","SO2",1.4,1,1.2,1.2,1.1,1.2,1.2,1.4,1.5,1.3,1.4,1.4,1.2,1.2,1,1.1,1.1,1.6,1.3,1.3,1.2,1.2,1.2,1.2
"2018/04/14","«í¬K","CO",0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.1,0.1,0.09,0.1,0.1,0.09,0.1,0.09,0.09,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.1
"2018/04/14","«í¬K","NOx",1.9,1.9,2.4,2.7,2.1,2,2.6,3,2.1,2,1.7,1.8,2.1,1.9,1.8,1.9,1.7,3.2,2.2,3.3,3.5,2.9,2.7,2
"2018/04/14","«í¬K","O3",18,19,18,18,18,19,18,20,23,26,24,27,24,21,21,22,19,25,22,25,21,18,19,22
"2018/04/14","«í¬K","PM10",35,36,35,33,31,32,32,32,33,33,33,31,32,33,28,27,29,31,29,29,29,25,23,21
"2018/04/14","«í¬K","SO2",0.8,1.6,2.3,2.2,1.9,2,1.9,1.9,2.5,2.2,1.9,1.8,1.6,1.7,2,1.7,1.6,2.1,2,1.7,1.6,1.8,1.4,2.1
"2018/04/15","«í¬K","CO",0.1,0.14,0.15,0.15,0.13,0.15,0.18,0.15,0.19,0.21,0.2,0.21,0.2,0.19,0.18,0.17,0.17,0.17,0.17,0.17,0.18,0.18,0.2,0.21
"2018/04/15","«í¬K","NOx",2.6,6,7.6,8,7.2,6.7,8.6,5.9,3.1,2.4,2.4,2.2,2.3,2.5,2.3,2.3,2.4,2.1,2.2,2.5,2.5,2.4,2.5,2.6
"2018/04/15","«í¬K","O3",21,17,14,13,17,13,12,17,32,42,48,51,53,54,54,55,54,54,54,52,51,51,51,54
"2018/04/15","«í¬K","PM10",22,28,33,39,39,36,39,42,39,37,30,24,28,27,21,23,27,28,27,26,26,25,22,21
"2018/04/15","«í¬K","SO2",1.2,1.7,2.1,2.1,1.6,2.1,1.2,0.9,0.2,0.1,-0.2,0.2,0.2,0.1,0.3,-0.2,0.3,0,0.1,0.4,0.1,0.3,-0.2,-0.3
"2018/04/16","«í¬K","CO",0.22,0.24,0.25,0.25,0.25,0.25,0.26,0.27,0.28,0.3,0.29,0.27,0.26,0.24,0.23,NA,NA,0.21,0.21,0.21,0.21,0.21,0.21,0.21
"2018/04/16","«í¬K","NOx",2.7,2.6,2.7,2.7,2.7,2.7,2.8,2.7,2.8,2.7,2.7,2.8,2.8,2.5,2.5,NA,NA,2.4,2.2,2,1.9,2.2,2.2,2.3
"2018/04/16","«í¬K","O3",56,55,57,56,56,56,54,55,56,58,61,62,62,61,60,NA,NA,56,52,53,52,50,49,49
"2018/04/16","«í¬K","PM10",28,29,26,21,18,21,23,20,21,26,23,18,25,33,38,43,NA,38,37,32,34,35,30,28
"2018/04/16","«í¬K","SO2",0.9,1.7,1.7,1.3,1.4,1.3,1.5,1.5,1.5,1.4,1.5,2.1,1.9,2.1,1.5,NA,NA,1.1,1.2,1.5,1.4,1.3,1.6,1.4
"2018/04/17","«í¬K","CO",0.21,0.17,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.18,0.17,0.18,0.17,0.16,0.17,0.17,0.17,0.18,0.18,0.18,0.17,0.18,0.18,0.18
"2018/04/17","«í¬K","NOx",2.2,2.4,2.3,2,2.2,2.3,2.1,2,2.2,2,2.2,2.4,2.2,2.2,2.3,2.5,2.4,2.8,2.6,2.6,2.4,2.5,2.5,2.7
"2018/04/17","«í¬K","O3",49,51,48,48,47,47,47,49,50,52,55,55,57,59,61,61,62,62,61,60,59,59,58,58
"2018/04/17","«í¬K","PM10",27,27,26,24,21,21,24,23,24,21,18,17,14,15,19,21,21,22,21,20,23,23,18,14
"2018/04/17","«í¬K","SO2",1.9,1.2,1.1,1.5,1.1,1.4,1.3,1,1.3,1.4,1.2,1.3,1,0.9,1,1.2,1.1,0.9,1.1,1,0.9,1.1,1.3,1.7
"2018/04/18","«í¬K","CO",0.18,0.18,0.18,0.17,0.17,0.18,0.18,0.18,0.18,0.17,0.17,0.18,0.17,0.18,0.17,0.17,0.17,0.18,0.18,0.18,0.18,0.19,0.19,0.18
"2018/04/18","«í¬K","NOx",2.4,2.3,2.2,2.2,2.3,2.3,2.3,2.5,2.2,1.9,2.1,2.2,2.1,2.1,2.1,2.2,2.1,2.1,2.1,2.2,2.3,2.1,2,2.1
"2018/04/18","«í¬K","O3",58,59,59,58,60,59,57,60,62,63,63,64,63,62,62,61,62,60,58,57,57,57,56,55
"2018/04/18","«í¬K","PM10",11,14,16,17,18,20,24,25,26,24,22,22,26,30,29,29,28,28,28,28,28,27,28,28
"2018/04/18","«í¬K","SO2",0.6,1.2,1.2,1.2,1.2,1,0.9,1.1,1.2,0.8,1.1,1.5,1.6,1.1,1.1,1.3,1,1.4,1.1,1.1,1,1.5,1.3,0.6
"2018/04/19","«í¬K","CO",0.18,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.17
"2018/04/19","«í¬K","NOx",1.9,2.4,2.1,2.1,2.4,2.2,2.1,2.3,2.4,2.3,2.2,2.1,2.1,2,2,2.2,2.1,2.1,2.2,2.3,2.4,2.3,2.4,2.6
"2018/04/19","«í¬K","O3",55,54,55,52,51,49,47,49,53,56,56,56,56,55,56,57,53,52,51,50,50,51,50,49
"2018/04/19","«í¬K","PM10",29,29,31,30,29,36,36,36,40,42,37,39,39,36,34,35,40,42,41,42,45,42,42,46
"2018/04/19","«í¬K","SO2",1,1.2,1.3,1.7,1,1.3,1.4,1.1,1.4,1.3,1.3,1.5,1.4,1.1,1.4,1.2,1.5,1.1,1.2,1.5,1.4,1.3,1.3,1.2
"2018/04/20","«í¬K","CO",0.16,0.16,0.15,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
"2018/04/20","«í¬K","NOx",2.4,2.3,1.9,2.3,2.1,1.6,1.7,1.9,1.7,1.7,1.8,1.7,1.6,1.7,1.6,1.6,1.5,1.6,2,1.8,1.7,2,1.7,1.9
"2018/04/20","«í¬K","O3",51,51,52,49,48,48,49,51,52,51,50,51,49,50,52,48,48,47,46,45,45,44,43,44
"2018/04/20","«í¬K","PM10",50,51,45,41,33,30,36,37,38,40,40,40,38,34,39,35,27,34,41,42,42,44,45,42
"2018/04/20","«í¬K","SO2",1.7,1.1,1,1.1,1.6,1.4,1.6,1.2,1.4,1.2,1.5,1.7,1.5,1.6,1.4,0.9,1,1,0.9,0.9,1,0.7,0.7,1
"2018/04/21","«í¬K","CO",0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12
"2018/04/21","«í¬K","NOx",2,2.2,2.3,2.2,2.4,2,2.1,2.1,1.9,1.8,1.9,1.9,1.9,1.6,1.6,1.7,1.9,1.8,2,2,2.1,2.1,2,2.8
"2018/04/21","«í¬K","O3",44,44,44,45,44,43,39,37,40,42,42,43,43,40,39,40,38,39,38,39,38,34,31,29
"2018/04/21","«í¬K","PM10",36,34,39,39,33,33,34,32,31,32,31,30,32,32,29,27,27,27,25,25,23,21,22,21
"2018/04/21","«í¬K","SO2",1.1,1.6,1.5,1.3,1.4,1.3,1.8,2,1.8,2,1.9,2.3,2.2,2.1,2.1,2,1.4,1.7,1.7,1.6,1.6,1.6,1.6,2.1
"2018/04/22","«í¬K","CO",0.12,0.13,0.14,0.13,0.13,0.13,0.13,0.14,0.12,0.11,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
