"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/15","屏東","O3",16,23,24,22,24,22,14,15,17,24,28,44,59,72,76,74,61,47,19,8,21,21,18,24
"2018/01/15","屏東","PM10",78,53,35,24,21,24,24,33,31,41,46,NA,NA,46,43,48,66,89,118,138,144,138,113,86
"2018/01/15","屏東","SO2",1.5,1.4,1.5,1.4,1.4,1.5,1.4,1.8,2.1,2.3,2.2,2,1.7,2.4,2.4,3.7,5.1,4.5,4.9,5.6,4.9,3.6,2.1,1.9
"2018/01/16","屏東","CO",0.43,0.35,0.35,0.32,0.31,0.33,0.38,0.57,0.59,0.48,0.45,0.31,0.27,0.29,0.3,0.33,0.38,0.57,0.65,1.19,1.23,0.95,0.7,0.5
"2018/01/16","屏東","NOx",15,11,11,10,10,11,18,31,29,23,17,11,8.8,9.1,9.9,12,16,23,28,46,48,39,33,25
"2018/01/16","屏東","O3",31,28,26,27,23,15,7.8,4.9,11,23,43,57,57,66,67,61,52,41,33,17,14,15,14,15
"2018/01/16","屏東","PM10",70,48,48,38,42,34,35,39,42,50,52,48,40,33,35,40,45,50,49,53,62,74,80,83
"2018/01/16","屏東","SO2",2.2,1.5,1.5,1.6,1.4,1.2,1.4,1.8,2.2,2.3,2.4,1.8,1.3,1.7,1.8,1.9,1.8,1.9,2.5,3.1,3.1,3.4,3.2,2.6
"2018/01/17","屏東","CO",0.43,0.43,0.39,0.33,0.33,0.3,0.39,0.76,0.63,0.55,0.59,0.59,0.3,0.33,0.58,0.67,0.69,0.69,0.7,0.73,0.83,0.86,0.94,0.55
"2018/01/17","屏東","NOx",20,18,16,13,15,11,17,28,25,21,20,21,14,18,32,35,42,38,42,40,38,38,44,29
"2018/01/17","屏東","O3",19,18,19,23,15,19,11,7,14,21,35,48,42,44,39,40,38,32,18,13,10,6.3,2.6,6
"2018/01/17","屏東","PM10",76,61,54,42,46,33,40,41,41,44,43,50,42,38,42,56,81,85,93,87,92,83,87,88
