"ら戳","代","代兜","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/07/04","キ马","CO",0.12,0.09,0.1,0.09,0.09,0.09,0.11,0.15,0.14,0.13,0.12,0.12,0.12,0.1,0.1,0.11,0.12,0.15,0.16,0.17,0.17,0.15,0.16,0.12
"2018/07/04","キ马","NOx",7.3,5.7,5,5,5.5,5.1,7.8,8.8,9.1,9.7,11,10,8.3,7.4,6.7,7,8.5,8.7,8.9,9.7,11,10,10,8.1
"2018/07/04","キ马","O3",21,23,24,24,25,24,22,21,23,23,24,25,28,28,28,29,25,23,22,20,18,19,17,21
"2018/07/04","キ马","PM10",25,21,30,27,35,27,26,26,42,40,38,24,26,26,26,31,33,28,25,15,15,15,20,29
"2018/07/04","キ马","SO2",2.1,2.4,2.2,2.3,2.3,1.7,2,2,2,1.8,1.5,1.6,1.4,1.5,1.6,1.4,1.6,1.4,1.7,1.9,2.6,2.1,2.5,2.4
"2018/07/05","キ马","CO",0.11,0.14,0.13,0.13,0.14,0.14,0.17,0.2,0.22,0.2,0.2,0.22,0.18,0.17,NA,0.17,0.19,0.22,0.28,0.31,0.32,0.37,0.33,0.25
"2018/07/05","キ马","NOx",6.3,11,8.5,7.8,8.3,9.6,11,13,14,15,15,15,12,12,NA,15,15,15,19,21,19,26,27,16
"2018/07/05","キ马","O3",22,20,21,22,22,22,20,19,19,19,22,24,22,NA,23,21,19,18,16,11,11,5.2,5.3,11
"2018/07/05","キ马","PM10",22,22,22,27,27,26,24,24,25,34,34,34,30,26,NA,13,10,11,15,16,20,24,28,26
"2018/07/05","キ马","SO2",2.6,2.4,2.4,2.1,2,2.2,1.9,2.2,2.1,2.4,2.1,2,1.8,1.8,NA,1.5,1.7,2,2.1,1.6,1.4,1.9,2.9,2.5
"2018/07/06","キ马","CO",0.2,0.09,0.09,0.1,0.09,0.12,0.18,0.23,0.17,0.13,0.14,0.13,0.13,0.16,0.14,0.12,0.19,0.25,0.27,0.3,0.3,0.3,0.27,0.3
"2018/07/06","キ马","NOx",14,7.8,7.3,8.4,6.3,9,14,16,13,11,11,10,10,9.8,9.5,11,15,17,20,22,18,18,19,28
"2018/07/06","キ马","O3",14,17,16,15,17,14,13,15,22,29,38,41,46,60,45,37,35,33,22,17,19,18,16,4.9
"2018/07/06","キ马","PM10",28,22,19,18,22,22,21,23,21,24,28,33,36,24,28,28,39,33,27,23,22,24,24,23
"2018/07/06","キ马","SO2",2.2,1.3,1.3,1.9,1.2,1.4,2,1.6,1.9,1.6,1.8,1.6,1.4,2,2.2,1.7,2.1,2.3,3.1,3.3,2.5,2.3,2.1,3.6
"2018/07/07","キ马","CO",0.31,0.31,0.26,0.28,0.28,0.29,0.39,0.34,0.23,0.19,0.21,0.29,0.23,0.2,0.29,0.23,0.27,0.36,0.45,0.34,0.43,0.31,0.32,0.27
"2018/07/07","キ马","NOx",30,25,17,18,24,18,24,16,12,9.2,11,11,9.5,9.2,13,13,14,17,22,17,22,14,14,12
"2018/07/07","キ马","O3",2.9,4.7,14,8.4,2.4,5.4,7.3,20,27,36,43,54,55,40,40,29,28,24,15,16,6.5,14,12,9.8
"2018/07/07","キ马","PM10",20,19,22,28,32,32,21,23,20,30,26,34,33,32,27,27,22,17,14,17,21,25,19,15
"2018/07/07","キ马","SO2",3.7,4.4,3.6,5.6,6.8,5.7,4,3.8,3.6,3.1,3.9,5.1,4.3,3.9,2.9,2.7,2.9,2.7,2.8,2.9,3.1,2.8,3.4,4.1
"2018/07/08","キ马","CO",0.3,0.19,0.18,0.13,0.13,0.17,0.24,0.28,0.41,0.4,0.32,0.24,0.24,0.23,0.21,0.2,0.2,0.23,0.26,0.3,0.26,0.28,0.27,0.21
"2018/07/08","キ马","NOx",16,14,11,7.2,6.1,8.7,12,14,15,15,13,12,12,10,10,11,11,12,14,18,16,19,18,14
"2018/07/08","キ马","O3",6.5,6.7,8.6,9.1,8.8,8.2,9.4,16,29,43,57,61,69,69,65,52,46,40,34,24,21,17,15,19
"2018/07/08","キ马","PM10",12,18,22,21,22,25,25,22,20,19,25,28,40,39,38,30,24,20,17,14,13,20,20,18
"2018/07/08","キ马","SO2",4.1,3.3,2.7,1.9,1.8,2.3,3,2.4,3.2,4,3.6,4.1,5.4,4.9,4.8,4.1,3.6,3.3,3.2,3.2,2.9,3.6,4.1,3.8
"2018/07/09","キ马","CO",0.19,0.2,0.16,0.18,0.23,0.26,0.33,0.52,0.64,0.49,NA,NA,0.21,0.21,0.23,0.25,0.27,0.38,0.37,0.36,0.32,0.25,0.18,0.13
"2018/07/09","キ马","NOx",16,16,11,12,14,11,15,25,33,27,NA,NA,NA,12,12,13,15,18,17,17,16,13,9.7,7.8
"2018/07/09","キ马","O3",16,13,19,16,11,15,12,13,21,29,NA,35,36,34,32,27,23,17,12,9.4,8.1,8.4,10,12
"2018/07/09","キ马","PM10",13,12,18,18,25,21,21,25,33,35,NA,24,17,13,19,19,31,29,25,12,18,13,18,9
"2018/07/09","キ马","SO2",4.3,3.9,4.7,5.6,4.3,4.1,5.5,5.5,7.8,4.6,NA,NA,2.9,3,2.9,3.1,3.7,3.7,3.5,4.4,4.4,3,3,3.8
"2018/07/10","キ马","CO",0.14,0.14,0.15,0.16,0.15,0.21,0.26,0.43,0.38,0.24,0.21,NA,NA,NA,0.17,0.17,0.25,0.31,0.25,0.19,0.13,0.11,0.12,0.12
"2018/07/10","キ马","NOx",8.5,8.2,8.7,9.4,9.6,13,14,21,24,18,18,NA,NA,NA,13,13,11,13,12,8.3,6,4.3,2.9,3.4
"2018/07/10","キ马","O3",11,12,11,9.6,8.8,7,9.4,10,12,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/10","キ马","PM10",16,7,13,12,11,10,8,22,24,26,17,NA,NA,NA,NA,NA,39,34,43,33,47,44,45,32
"2018/07/10","キ马","SO2",3.6,4.1,5.3,4.5,4.7,4.8,5.2,6.7,4.5,3.1,2.9,NA,NA,NA,3.9,3.8,3.7,3.6,3.9,3.8,3.6,3.4,3.3,3.7
"2018/07/11","キ马","CO",0.1,0.06,0.08,0.1,0.14,0.15,0.15,0.14,0.2,0.27,0.31,0.41,0.41,0.45,0.38,0.33,0.27,0.39,0.53,0.57,0.46,0.27,0.23,0.27
"2018/07/11","キ马","NOx",3.4,1.8,3.1,1.9,3.5,3.8,3.7,3.5,5.8,9.9,13,15,13,15,17,14,12,15,23,25,25,16,15,16
"2018/07/11","キ马","O3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/11","キ马","PM10",37,31,35,23,18,9,7,14,12,11,12,20,28,30,20,21,25,27,30,33,37,37,47,46
"2018/07/11","キ马","SO2",2.3,1.2,1.4,1.5,1.4,1.5,1.5,1.5,1.7,1.9,2.4,4.4,3.4,4.1,4.4,3.8,2.8,2.7,2.6,2.8,2.7,3,3.1,4.3
"2018/07/12","キ马","CO",0.25,0.15,0.17,0.16,0.15,0.35,0.55,0.64,0.45,0.24,0.17,0.17,0.16,0.13,0.11,0.13,0.14,0.21,0.2,0.22,0.22,0.29,0.31,0.33
"2018/07/12","キ马","NOx",17,21,15,14,11,22,37,38,25,19,13,15,11,11,9.3,11,11,13,11,12,13,26,26,31
"2018/07/12","キ马","O3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,49,39,37,37,32,26,25,23,19,7.6,4.3,2
"2018/07/12","キ马","PM10",47,46,40,24,22,21,28,30,32,32,22,29,32,38,33,34,34,31,32,28,33,32,37,39
"2018/07/12","キ马","SO2",7.3,5.8,2.7,1.7,1.6,4.2,4.1,4.3,3.8,3.8,2.3,2.7,2.5,2.3,1.9,2,1.8,1.5,1.2,2.4,1.8,1.8,2.4,2.6
"2018/07/13","キ马","CO",0.26,0.36,0.35,0.39,0.29,0.33,0.34,0.39,0.45,0.34,0.36,0.37,0.27,0.25,0.23,0.2,0.24,0.46,0.52,0.58,0.4,0.38,0.35,0.33
"2018/07/13","キ马","NOx",27,41,41,52,30,19,19,26,30,18,16,17,15,14,12,13,15,22,21,20,17,16,15,15
"2018/07/13","キ马","O3",1.7,0.9,0.8,0.9,0.9,4.4,7.4,15,21,45,71,71,70,66,70,60,48,37,40,21,8.2,7.2,7.8,14
"2018/07/13","キ马","PM10",44,44,47,42,43,38,36,39,39,46,41,47,49,60,54,49,35,33,36,31,27,13,18,17
"2018/07/13","キ马","SO2",2.6,6.4,5.1,4.9,6,5.2,4.8,6.5,6.8,4.9,3.9,4.6,4.8,4.8,4.3,3.2,2.8,3.3,3.2,3.8,2.9,2.7,2.4,3.5
"2018/07/14","キ马","CO",0.24,0.31,0.3,0.37,0.29,0.26,0.34,0.28,0.33,0.35,0.31,0.21,0.21,0.2,0.23,0.24,0.29,0.35,0.31,0.35,0.27,0.32,0.28,0.22
"2018/07/14","キ马","NOx",9.9,13,14,19,14,9.9,16,13,12,16,15,8.1,8.2,8.3,8.1,9.3,12,16,13,15,14,16,12,9.9
"2018/07/14","キ马","O3",16,22,12,7,11,14,15,14,28,31,34,31,27,32,73,72,21,16,11,7.4,6.7,5.5,6.6,7.5
"2018/07/14","キ马","PM10",25,25,30,31,30,31,31,31,32,32,29,24,23,23,32,33,29,22,15,18,17,17,19,16
"2018/07/14","キ马","SO2",3.7,4.5,3,5.3,4.5,3.2,3.1,3.2,2.5,3.4,3.1,2,1.9,1.9,2.9,2.9,2.7,3.1,2.5,2.1,2.4,2.9,3.5,3.4
"2018/07/15","キ马","CO",0.16,0.13,0.13,0.13,0.14,0.17,0.18,0.25,0.29,0.22,0.21,0.21,0.17,0.19,0.15,0.17,0.19,0.26,0.27,0.25,0.21,0.19,0.15,0.12
"2018/07/15","キ马","NOx",8.4,7.6,8.2,9.3,9,10,10,13,13,9.5,9.4,9.1,7.8,8.9,7.9,9.2,9.1,11,12,11,9.8,9.1,7.1,5.1
"2018/07/15","キ马","O3",8.3,7.6,12,10,10,6.4,7.7,13,25,38,41,38,24,22,20,18,14,11,9.3,8.6,9.3,9.5,11,13
"2018/07/15","キ马","PM10",12,13,17,23,22,16,12,15,16,21,24,27,26,23,23,28,22,18,5,6,4,3,4,4
"2018/07/15","キ马","SO2",3.4,0.6,0.7,0.4,0.6,1,1.6,3.8,3,0.9,1,0.5,0.1,0.2,0,-0.2,0,1.3,1.4,1,1.1,1.2,1.2,-0.2
"2018/07/16","キ马","CO",0.09,0.11,0.1,0.09,0.1,0.11,0.21,0.31,0.33,0.28,0.23,0.23,0.21,0.18,0.19,0.22,0.22,0.31,0.32,0.3,0.29,0.27,0.2,0.14
"2018/07/16","キ马","NOx",4,3.7,3.1,2.8,3.5,3.9,8.9,12,12,11,9.7,9.5,8.3,7.2,8.1,10,9.4,11,12,11,11,9.1,6.1,4.9
"2018/07/16","キ马","O3",15,15,16,14,13,12,9.3,9.7,9.7,10,14,18,19,17,16,16,14,11,8,7.4,7,7.5,8.9,9.1
"2018/07/16","キ马","PM10",9,13,15,16,8,11,10,13,13,18,22,23,24,17,22,22,27,22,20,15,13,6,7,9
"2018/07/16","キ马","SO2",-0.3,2.9,2.9,3.1,3.3,3.1,3.5,4.1,5.1,4.2,5.2,3.3,3.2,3.4,4.2,4.3,4.1,4.2,4.2,3.3,4,3.8,3.8,3.4
"2018/07/17","キ马","CO",0.12,0.13,0.13,0.13,0.14,0.16,0.22,0.35,0.34,0.26,0.25,0.27,0.24,0.23,0.21,0.23,0.24,0.33,0.35,0.31,0.27,0.26,0.22,0.19
"2018/07/17","キ马","NOx",3,4.4,4.2,3.5,5,6,8.2,13,13,12,11,NA,NA,10,9.9,11,11,12,13,11,10,9.1,8,7
"2018/07/17","キ马","O3",9.3,9.1,9.2,8.9,8.2,8.3,8.2,8.5,11,13,16,19,17,14,14,14,12,9.3,6.8,6.1,6.6,6.8,7.1,7.2
"2018/07/17","キ马","PM10",15,18,22,16,13,2,5,11,11,13,12,16,30,32,40,28,18,13,12,13,13,13,19,16
"2018/07/17","キ马","SO2",2.7,1.8,2.1,2.2,2.3,2.4,2.3,2.3,2.3,1.6,1.7,1.5,NA,2.6,2.4,2.4,2.6,2.9,2.7,3,3.5,3.6,3.7,3.1
"2018/07/18","キ马","CO",0.16,0.06,0.06,0.05,0.06,0.08,0.16,0.23,0.25,0.22,0.18,0.22,0.2,0.16,0.14,0.16,0.17,0.23,0.24,0.24,0.25,0.23,0.18,0.14
"2018/07/18","キ马","NOx",5.6,5.9,5.5,5.5,5.6,8.1,13,14,15,13,13,15,13,12,11,12,12,13,13,12,13,13,10,9
"2018/07/18","キ马","O3",7.3,7.5,7.8,7.8,7.5,6.6,5.8,7.5,10,16,22,24,23,20,19,14,12,9.9,7.5,6.4,4.6,4.3,5.1,6.2
"2018/07/18","キ马","PM10",10,3,6,6,6,4,12,16,23,25,27,27,23,22,17,11,13,6,14,10,14,8,10,8
"2018/07/18","キ马","SO2",3.6,4,3.1,1.6,1.3,1.6,1.9,1.5,1.5,1.7,1.4,1.9,1.6,1.7,NA,NA,3.3,4.9,5.1,3.9,4.5,4.7,4.4,3.7
"2018/07/19","キ马","CO",0.12,0.13,0.13,0.15,0.15,0.2,0.27,0.4,0.32,0.28,0.22,0.23,0.22,0.19,0.18,0.2,0.23,0.3,0.35,0.37,0.34,0.32,0.28,0.23
"2018/07/19","キ马","NOx",8.5,5,5.5,7.5,7.9,11,15,18,13,13,9.6,9,8.9,8,7.4,8.8,9.6,10,12,13,11,10,10,7.8
"2018/07/19","キ马","O3",6.3,5.5,5.2,3.5,2.6,3.7,5.3,8.5,13,16,19,22,22,21,23,22,18,12,8.3,5.5,6.2,7.7,7.2,7.4
"2018/07/19","キ马","PM10",13,20,20,18,13,19,16,16,22,26,30,22,21,18,19,16,13,8,13,16,17,14,7,15
"2018/07/19","キ马","SO2",3.4,5.5,3.7,3.5,3.2,4.8,7.8,6.4,3.2,3.1,2.8,3,2.7,2.6,2.5,2.6,2.7,2.5,3.5,3.5,3.1,2.9,3.4,4.5
"2018/07/20","キ马","CO",0.17,0.09,0.11,0.1,0.11,0.12,0.22,0.3,0.37,0.32,0.22,0.15,0.14,0.12,0.11,NA,0.16,0.24,0.37,0.4,0.37,0.4,0.25,0.23
"2018/07/20","キ马","NOx",5.8,8,9.2,8.5,9.4,9.8,13,14,17,20,22,16,17,16,15,NA,18,17,20,19,18,19,14,13
"2018/07/20","キ马","O3",8,6.9,5,5.5,4.3,6.1,7.7,9.9,13,17,18,25,25,24,20,18,NA,15,10,6.6,5.8,5.8,9.1,10
"2018/07/20","キ马","PM10",12,11,1,1,8,9,13,16,23,20,16,16,17,26,26,24,10,2,1,5,8,11,13,19
"2018/07/20","キ马","SO2",2.1,2.7,2.8,3.1,4.1,3.6,3.6,4.2,3.7,2.8,4.2,3.9,4.3,3.2,2.8,NA,2.8,3.4,3.9,4.9,4.1,5.2,4.4,4
"2018/07/21","キ马","CO",0.18,0.17,0.16,0.17,0.23,0.19,0.14,0.23,0.22,0.15,0.16,0.19,0.2,0.17,0.15,0.18,0.24,0.26,0.33,0.27,0.31,0.28,0.37,0.44
"2018/07/21","キ马","NOx",11,16,15,15,19,19,12,18,16,11,10,12,11,12,15,16,17,17,17,19,24,20,30,24
"2018/07/21","キ马","O3",12,9.2,8.6,8.5,7.1,8.2,11,7.2,9.4,15,22,26,26,19,17,17,18,15,12,6.8,5.1,5.8,1.8,1.8
"2018/07/21","キ马","PM10",19,12,NA,NA,29,40,29,27,10,NA,16,19,15,15,13,NA,7,NA,NA,NA,NA,NA,NA,NA
"2018/07/21","キ马","SO2",4.7,5.1,5.3,5.2,5.9,5.8,4.6,2.7,2.4,2,2,2,1.9,2,1.8,2.5,2.4,2.9,2.6,2.1,2.2,2.1,2.3,3.8
"2018/07/22","キ马","CO",0.37,0.48,0.37,0.22,0.24,0.31,0.31,0.3,0.35,0.34,0.37,NA,0.32,0.26,0.27,0.2,0.27,0.29,0.35,0.3,0.31,0.27,0.31,0.31
"2018/07/22","キ马","NOx",17,28,20,10,10,18,14,14,16,16,13,NA,14,14,15,12,14,19,18,16,15,13,19,18
"2018/07/22","キ马","O3",2.7,1.4,1.2,3.7,3.2,3.4,5,11,23,31,NA,57,64,59,39,35,40,31,28,28,23,26,17,16
"2018/07/22","キ马","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/22","キ马","SO2",2.6,3.1,3.6,2.1,2,1.9,2.4,3.3,2.3,2.2,3.4,NA,4.9,4.7,3.9,3.5,2.6,1.8,2,2,1.7,1.6,1.3,1.1
"2018/07/23","キ马","CO",0.29,0.29,0.27,0.23,0.22,0.24,0.28,0.37,0.39,0.29,0.29,0.33,0.22,0.18,0.17,0.18,0.2,0.26,0.29,0.31,0.39,0.37,0.37,0.32
"2018/07/23","キ马","NOx",16,16,14,13,14,15,23,25,22,16,NA,NA,12,8.6,9.1,10,11,15,19,22,25,23,28,24
"2018/07/23","キ马","O3",15,12,13,13,13,13,14,18,32,50,55,55,48,42,42,40,38,35,19,11,7,6.8,2.6,3.6
"2018/07/23","キ马","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,55,42,41,41,45,43,47,49,49,42,35
"2018/07/23","キ马","SO2",3.2,4.3,3.9,3.7,3.6,3.8,3.4,3.1,3.5,3,2.9,4.4,3.5,3.2,2.8,3,3.2,3.2,3.5,3.5,4.1,4,4.1,3.7
"2018/07/24","キ马","CO",0.3,0.26,0.25,0.22,0.25,0.28,0.38,0.57,0.27,0.17,0.18,0.17,0.14,0.11,0.11,0.17,0.3,0.58,0.65,0.54,0.44,0.57,0.49,0.35
"2018/07/24","キ马","NOx",20,15,13,11,8.9,11,18,31,17,13,12,10,8,6.7,11,15,20,31,30,24,18,25,23,14
"2018/07/24","キ马","O3",6.3,8.4,8.4,9,12,10,6.9,10,22,28,37,48,48,38,21,20,40,25,23,24,27,17,15,19
"2018/07/24","キ马","PM10",36,31,22,NA,NA,NA,46,47,52,50,48,53,39,32,46,43,34,33,31,34,38,31,32,29
"2018/07/24","キ马","SO2",3,2.9,2.9,4.1,1.9,2.2,2.2,3.1,2.5,2.1,2.5,2.2,2,1.4,1,1,0.9,2.1,1.5,1.8,1.4,2.9,2.9,2.8
"2018/07/25","キ马","CO",0.23,0.25,0.24,0.21,0.23,0.25,0.34,0.59,0.47,0.51,0.41,0.43,0.35,0.28,0.27,0.43,0.34,0.43,0.36,0.32,0.32,0.42,0.46,0.46
"2018/07/25","キ马","NOx",10,11,8.4,10,9.4,17,16,30,21,25,24,26,17,12,14,17,16,19,20,18,21,25,26,29
"2018/07/25","キ马","O3",18,16,17,13,14,7,9.7,9.4,27,44,49,60,66,66,65,70,64,58,26,12,8,8.8,19,14
"2018/07/25","キ马","PM10",35,32,31,32,37,38,36,38,42,49,52,60,60,64,60,67,63,65,55,50,39,39,47,55
"2018/07/25","キ马","SO2",2.7,5,4,4.3,3.7,4.9,4.1,3.7,4.2,5,5.7,7.8,6.8,5.5,6.1,5.4,4.6,4,5,3.3,4,5.4,8.3,5.1
"2018/07/26","キ马","CO",0.39,0.24,0.24,0.21,0.19,0.26,0.32,0.28,0.21,0.18,0.13,0.13,0.16,0.13,0.13,0.15,0.2,0.33,0.39,0.36,0.23,0.25,0.28,0.31
"2018/07/26","キ马","NOx",26,15,16,16,13,15,25,20,14,14,10,7.3,8.8,9.2,10,10,18,22,18,21,16,15,22,24
"2018/07/26","キ马","O3",11,20,22,19,19,14,9,12,20,22,25,37,45,38,34,32,21,17,17,15,17,18,9.7,7.8
"2018/07/26","キ马","PM10",59,54,61,57,57,49,56,56,57,46,43,37,44,50,48,40,37,41,40,36,42,41,42,43
"2018/07/26","キ马","SO2",5.4,2.5,2.7,2.9,2.6,2.5,3.1,4,2.5,2,1.6,1.4,1.4,1.2,1.7,1.5,1.8,2.5,2.4,3.4,3.1,3.2,4.2,7
"2018/07/27","キ马","CO",0.37,0.31,0.19,0.17,0.17,0.17,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.18,0.16,0.19,0.38,0.49,0.61,0.66,0.65,0.55,0.39,0.31
"2018/07/27","キ马","NOx",32,38,18,16,18,19,19,19,13,15,9.8,12,17,11,14,19,25,26,25,29,35,40,30,28
"2018/07/27","キ马","O3",3,0.9,3.7,4.2,1.7,3.4,5,8.2,14,21,30,29,27,30,23,17,20,27,32,24,15,4,8.5,11
"2018/07/27","キ马","PM10",46,49,41,43,37,36,37,41,44,43,48,42,41,34,35,32,37,37,40,38,46,47,46,39
"2018/07/27","キ马","SO2",4.4,6.3,5.1,4,5,4.3,4.9,6.5,5.1,2.8,2.6,2.7,4.2,3.1,3,4.2,5.3,6.1,4.7,4.1,4.1,4.7,3.7,3.6
"2018/07/28","キ马","CO",0.24,0.21,0.19,0.22,0.2,0.26,0.33,0.33,0.18,0.21,0.24,0.28,0.25,0.22,0.18,0.18,0.21,0.29,0.32,0.32,0.28,0.23,0.19,0.19
"2018/07/28","キ马","NOx",22,12,11,12,8.5,15,18,19,8.2,8.5,8.4,11,7.9,8.5,6.6,7.9,9.5,13,16,16,13,11,8.1,8.6
"2018/07/28","キ马","O3",15,19,14,11,14,8.4,9.2,13,22,32,42,51,51,47,38,36,36,30,26,23,22,23,24,27
"2018/07/28","キ马","PM10",42,39,33,34,37,41,39,37,27,30,32,45,41,39,33,33,36,37,43,41,43,35,35,38
"2018/07/28","キ马","SO2",4.6,2.2,1.9,2.2,2.7,5.6,5.1,4,2.1,2,1.6,2.7,2.3,2.3,1.9,1.9,2.8,2.7,2.2,2.2,1.9,2.3,2,1.9
"2018/07/29","キ马","CO",0.15,0.1,0.1,0.09,0.12,0.19,0.26,0.2,0.16,0.15,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.14,0.15,0.19,0.17,0.17,0.13,0.09
"2018/07/29","キ马","NOx",6.6,7.6,6.7,7.1,8.3,11,15,10,8.6,8.4,4.3,3.6,3.6,3.8,4.6,4.6,4.3,5.7,7.2,8.8,10,12,11,7.8
"2018/07/29","キ马","O3",28,21,20,19,17,13,13,19,22,29,38,42,44,43,41,46,47,45,39,32,26,19,19,20
"2018/07/29","キ马","PM10",38,43,36,29,21,21,28,24,28,29,25,27,20,30,26,35,30,38,35,43,36,40,29,27
"2018/07/29","キ马","SO2",3,2.3,2.2,2.4,2.7,3.1,4.4,4,3,3,2.1,1.8,2,2.1,2.3,2.5,2.4,2.6,2.6,2.7,2.7,2.6,2.4,2.7
"2018/07/30","キ马","CO",0.08,0.11,0.17,0.19,0.2,0.19,0.23,0.23,0.27,0.26,0.19,0.16,0.16,0.17,0.17,0.19,0.17,0.19,0.2,0.2,0.17,0.18,0.18,0.14
"2018/07/30","キ马","NOx",6.5,6.9,10,15,15,17,16,15,15,15,11,8.1,7.1,7,7.3,8.5,10,9.8,11,11,10,10,11,11
"2018/07/30","キ马","O3",21,22,15,9.1,9.8,8.5,12,18,20,29,43,47,55,62,64,59,43,37,26,23,20,20,19,21
"2018/07/30","キ马","PM10",24,29,29,33,32,36,36,39,43,43,47,NA,NA,NA,NA,42,48,51,45,40,39,37,35,33
"2018/07/30","キ马","SO2",2.3,2.5,3.3,3.7,3.4,3.3,2.3,2,2.8,3.9,3.3,1.9,2.1,1.9,2.4,3,2.9,2.2,1.7,1.7,1.9,2.2,2.6,2.5
"2018/07/31","キ马","CO",0.18,0.21,0.21,0.22,0.21,0.24,0.24,0.26,0.26,0.23,0.25,0.24,0.22,0.2,0.19,0.22,0.23,0.26,0.31,0.31,0.23,0.27,0.27,0.27
"2018/07/31","キ马","NOx",12,13,13,15,12,16,9.7,12,14,13,11,9.7,7.5,7.3,7.1,11,9.4,10,14,15,9.3,14,16,15
"2018/07/31","キ马","O3",14,12,9.7,8.4,10,7.5,13,15,21,32,45,57,60,52,55,51,44,41,35,31,31,23,18,18
"2018/07/31","キ马","PM10",38,34,34,28,35,34,38,37,35,43,33,40,39,46,37,39,41,49,45,52,55,49,43,38
"2018/07/31","キ马","SO2",3.6,2.9,2,1.7,1.5,2,1.5,1.9,2.3,2.2,2.6,2.1,1.9,1.9,2,3.1,2,1.5,2,2.7,1.9,3.1,3.6,3.9
"2018/08/01","キ马","CO",0.24,0.19,0.2,0.2,0.22,0.22,0.24,0.27,0.29,0.22,0.19,0.2,0.21,0.16,0.18,0.19,0.22,0.24,0.26,0.24,0.22,0.18,0.17,0.15
"2018/08/01","キ马","NOx",11,14,13,13,15,16,13,14,17,13,10,9.5,9.8,7.7,8.2,9.9,14,13,12,12,11,10,9.2,6.7
"2018/08/01","キ马","O3",17,16,19,16,13,16,20,27,30,48,58,64,65,57,53,49,41,39,40,37,33,27,27,32
"2018/08/01","キ马","PM10",51,45,42,39,44,52,47,49,41,42,39,45,45,52,55,51,49,43,44,45,46,48,41,41
"2018/08/01","キ马","SO2",1.9,2.7,2.7,1.7,2.4,2.4,1.6,1.5,3.4,2.1,1.4,1,1.5,1.4,1.6,2,3.8,2,1.7,1.8,2,1.9,1.4,1.2
"2018/08/02","キ马","CO",0.16,0.18,0.2,0.2,0.19,0.21,0.25,0.3,0.3,0.28,0.24,0.22,0.2,0.19,0.21,0.21,0.23,0.27,0.27,0.21,0.21,0.25,0.27,0.22
"2018/08/02","キ马","NOx",6.8,9.7,12,14,15,16,15,17,17,16,11,10,9.2,8.2,9,10,11,12,13,11,9.1,12,13,12
"2018/08/02","キ马","O3",30,22,17,15,15,14,21,23,25,32,44,53,54,55,67,69,59,48,25,22,26,23,19,20
"2018/08/02","キ马","PM10",34,43,38,46,28,45,38,55,26,55,58,80,54,44,37,37,44,39,44,40,40,31,32,30
"2018/08/02","キ马","SO2",2.1,3.3,3.8,3.8,3.8,3.6,4.4,4.5,3.5,3.2,2.9,2.4,2.3,2.2,2.6,2.5,2.7,3.6,4.3,3,3.5,4.1,4.1,3.6
"2018/08/03","キ马","CO",0.2,0.15,0.14,0.12,0.16,0.22,0.32,0.21,0.18,0.17,0.16,0.15,0.15,0.2,0.2,0.22,0.42,0.44,0.52,0.6,0.71,0.6,0.53,0.47
"2018/08/03","キ马","NOx",11,8.1,7,7.4,7.7,13,18,8.6,5.4,6.6,10,8.3,7.8,8.8,11,11,22,20,20,23,35,30,23,27
"2018/08/03","キ马","O3",20,21,22,22,22,11,11,23,28,32,30,36,37,59,58,35,31,33,29,23,12,9.6,9.8,4.4
"2018/08/03","キ马","PM10",36,30,27,21,21,29,21,34,27,42,34,44,39,39,41,38,35,27,35,33,NA,85,95,41
"2018/08/03","キ马","SO2",2.6,1.8,1.4,1.2,2.5,3.8,3.7,1.7,1.1,1.4,1.3,1.4,1.4,2.1,2.7,1.7,2.9,2.5,2.4,3,3.2,2.8,2.8,4.7
"2018/08/04","キ马","CO",0.31,0.22,0.27,0.2,0.17,0.23,0.31,0.19,0.19,0.19,0.2,0.21,0.16,0.13,0.17,0.26,0.3,0.39,0.43,0.39,0.31,0.4,0.4,0.35
"2018/08/04","キ马","NOx",22,9.4,18,11,9.8,11,17,8.8,9.3,10,9,8.2,6.6,5.5,7.7,14,13,16,19,19,20,22,19,13
"2018/08/04","キ马","O3",7.3,12,5.6,9.3,9.5,9.8,9.1,16,19,29,42,50,48,42,35,33,40,37,35,28,20,17,16,14
"2018/08/04","キ马","PM10",39,30,33,33,30,26,30,25,23,20,30,40,32,32,41,48,44,37,34,46,48,54,48,43
"2018/08/04","キ马","SO2",3.8,2.1,4.8,3.4,4.8,3.3,3.5,2.7,2.2,2.7,2.8,3.4,2.8,1.8,1.9,3.8,2.4,3,6,4.4,3.9,4.9,3,2.4
