ค้ดม,ด๚ฏธ,ด๚ถต,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/11/8,จFณภ,CO,0.36,0.39,0.45,0.45,0.45,0.45,0.73,1.11,0.74,0.63,0.45,0.37,0.34,0.28,0.24,0.24,0.29,0.51,0.67,0.81,0.54,0.42,0.47,0.38
2018/11/8,จFณภ,NOx,13,17,18,18,18,19,33,45,32,34,27,21,23,21,19,12,15,26,38,43,27,22,27,25
2018/11/8,จFณภ,O3,39,31,20,17,16,20,13,13,29,34,42,51,54,56,58,60,53,37,23,13,24,26,16,10
2018/11/8,จFณภ,PM10,80,83,88,95,101,110,115,119,112,99,93,82,76,68,61,56,52,67,81,56,63,83,75,68
2018/11/8,จFณภ,SO2,2.2,2.6,3.2,3.3,3.3,3.6,4,5,8.4,12,8.9,6.6,7.1,7.1,5.8,4.4,4.3,3.9,4.6,4.6,4.6,4.4,4.5,5.8
2018/11/9,จFณภ,CO,0.41,0.4,0.4,0.36,0.33,0.32,0.4,0.49,0.38,0.32,1.28,0.5,0.42,0.42,0.42,0.42,0.43,0.48,0.49,0.49,0.53,0.46,0.46,0.44
2018/11/9,จFณภ,NOx,24,23,20,17,16,16,20,26,21,17,17,16,11,9.9,12,12,14,18,19,20,21,18,17,15
2018/11/9,จFณภ,O3,14,19,21,23,22,19,13,12,22,32,32,41,58,63,59,52,42,32,26,20,17,22,21,21
2018/11/9,จFณภ,PM10,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,63,58,59,57,57,53,40,33,31,37,29,22
2018/11/9,จFณภ,SO2,3.7,5,3.9,3.2,2.7,3.2,2.7,3.1,2.4,1.8,1.8,1.9,1.5,1.6,1.5,1.7,1.5,1.9,2.1,2.3,2.5,2.4,2.3,2.2
2018/11/10,จFณภ,CO,0.41,0.36,0.37,0.35,0.33,0.35,0.4,0.41,0.52,0.55,0.48,0.5,0.49,0.44,0.5,0.42,0.45,0.46,0.45,0.59,0.79,0.92,1.01,0.67
2018/11/10,จFณภ,NOx,13,11,12,12,11,11,15,16,21,22,19,18,16,14,14,17,12,14,18,26,33,37,41,28
2018/11/10,จFณภ,O3,27,29,24,24,25,18,13,17,13,15,22,37,51,61,80,69,72,62,36,21,13,6.5,4.7,11
2018/11/10,จFณภ,PM10,29,32,28,32,25,22,29,30,39,40,42,45,59,63,94,71,71,78,72,78,80,76,84,81
2018/11/10,จFณภ,SO2,2.6,2.6,2.2,2.1,2,2.1,2.1,2.2,2.2,2.6,2.8,2.7,2.7,2.6,2.9,4.7,2.9,2.8,2.7,2.8,3.2,3.4,4,4.8
2018/11/11,จFณภ,CO,0.57,0.64,0.68,0.71,0.86,0.81,0.91,1.09,0.85,0.67,0.29,0.29,0.28,0.27,0.28,0.3,0.34,0.44,0.43,0.4,0.41,0.42,0.49,0.47
2018/11/11,จFณภ,NOx,24,26,28,29,30,30,37,38,27,19,9.1,7.9,6.8,7.4,7.6,7.7,10,14,14,14,18,22,22,18
2018/11/11,จFณภ,O3,11,7.5,3.9,2.1,2.2,4,3.1,8.7,29,48,43,48,53,57,62,61,56,48,43,43,34,24,22,24
2018/11/11,จFณภ,PM10,67,73,80,87,91,109,105,104,127,116,61,57,59,61,55,54,57,73,72,63,61,54,55,47
2018/11/11,จFณภ,SO2,3.5,2.6,2.7,2.6,1.7,2.2,2.3,2.8,3.1,2.8,1.7,0.9,0.2,0.1,0.1,-0.1,-0.1,0.1,0.4,1.4,0.3,1.6,0.6,0.7
2018/11/12,จFณภ,CO,0.47,0.48,0.49,0.45,0.49,0.47,0.54,0.7,0.5,0.37,0.42,0.34,0.3,0.24,0.26,0.24,0.29,0.44,0.45,0.43,0.46,0.5,0.48,0.44
2018/11/12,จFณภ,NOx,18,20,19,18,19,19,26,36,26,17,20,12,9.7,7.4,8.7,8.8,11,14,16,17,16,18,17,15
2018/11/12,จFณภ,O3,16,12,13,11,10,11,8.5,8,18,31,38,44,49,48,52,51,46,41,37,33,30,23,21,20
2018/11/12,จFณภ,PM10,52,48,50,45,54,59,64,61,67,56,60,50,50,38,38,27,32,42,51,50,51,55,42,29
2018/11/12,จFณภ,SO2,1.4,2.2,2.3,2.3,2.4,2.6,2.8,4,4.5,3.1,3.1,2.6,2.4,2,1.7,1.5,1.5,1.6,1.8,2.1,2,2.4,2.4,2.4
2018/11/13,จFณภ,CO,0.42,0.36,0.33,0.29,0.28,0.27,0.32,0.36,0.3,0.26,0.31,0.35,0.3,0.29,0.31,0.29,0.3,0.35,0.35,0.33,0.35,0.35,0.33,0.31
2018/11/13,จFณภ,NOx,14,13,13,13,12,12,14,16,13,9.8,13,15,12,11,12,13,13,16,18,17,17,18,18,16
2018/11/13,จFณภ,O3,21,22,22,23,24,28,24,27,34,42,50,58,61,63,61,55,47,38,35,35,34,31,29,29
2018/11/13,จFณภ,PM10,27,23,18,16,16,17,16,15,23,17,25,29,43,39,38,38,19,23,27,20,24,23,20,20
2018/11/13,จFณภ,SO2,2.3,2.2,2,2.2,2.3,2,2.1,2.2,2.1,1.6,2.2,2.4,2.4,2.4,2.2,2.3,1.8,2.1,2.2,2.5,2.9,2.8,2.9,2.2
2018/11/14,จFณภ,CO,0.29,0.26,0.25,0.23,0.24,0.25,0.29,0.35,0.31,0.29,0.31,0.32,0.25,0.23,0.24,0.27,0.36,0.38,0.36,0.36,0.39,0.38,0.38,0.29
2018/11/14,จFณภ,NOx,16,9,9.2,8.6,8.2,8.6,11,16,17,13,12,12,9.9,7.8,9.4,13,18,19,17,17,19,19,18,14
2018/11/14,จFณภ,O3,29,33,31,31,31,30,30,30,34,40,49,60,63,62,55,51,44,37,32,28,24,23,22,29
2018/11/14,จFณภ,PM10,5,14,9,7,11,9,8,19,18,15,21,39,40,50,52,52,62,49,30,24,30,32,26,19
2018/11/14,จFณภ,SO2,2.2,2.2,2.2,2,2,2,2.1,3.1,2.9,2.5,2.6,3.2,2.8,2.7,2.7,2.8,2.9,2.8,3,3.1,3.5,3.2,3,3
2018/11/15,จFณภ,CO,0.29,0.24,0.23,0.29,0.29,0.3,0.34,0.56,0.59,0.32,0.3,0.35,NA,0.27,0.27,0.24,0.25,0.3,0.28,0.28,0.33,0.36,0.46,0.57
2018/11/15,จFณภ,NOx,13,13,14,15,18,23,23,32,37,19,16,16,NA,9.5,9.7,9.1,10,12,15,18,22,26,30,33
2018/11/15,จFณภ,O3,25,21,20,14,9,2.7,11,14,17,32,47,65,53,NA,76,74,58,48,39,30,21,15,10,5.7
2018/11/15,จFณภ,PM10,20,18,19,24,21,21,14,30,26,26,40,48,NA,46,48,43,40,31,26,25,28,36,37,39
2018/11/15,จFณภ,SO2,3.4,2.2,3,2.8,2.6,3.4,2.6,2.8,3.3,3.5,4.2,4.5,NA,3,3.6,2.8,2.2,2.2,2.2,2.4,3,3.5,3.7,3.8
2018/11/16,จFณภ,CO,0.58,0.47,0.48,0.54,0.54,0.55,0.7,0.96,0.92,0.67,0.55,0.36,0.34,0.32,0.24,0.22,0.25,0.34,0.41,0.38,0.35,0.39,0.38,0.34
2018/11/16,จFณภ,NOx,33,34,34,36,39,37,48,51,45,39,25,17,17,16,12,12,14,20,21,23,22,24,24,23
2018/11/16,จFณภ,O3,4.2,5.2,5,3.5,2.4,2.7,2.8,11,31,33,41,52,50,60,57,55,47,37,28,21,19,14,12,11
2018/11/16,จFณภ,PM10,43,51,57,52,62,64,73,92,84,95,65,46,50,43,42,38,32,45,49,43,42,50,50,42
2018/11/16,จFณภ,SO2,2.6,3.8,5.9,7.2,6.9,4.7,4.8,4.5,4.7,5,4.7,4.8,5.1,5.4,3.4,1.9,1.6,2.5,2.1,2.5,2.9,2.7,2.9,3.8
2018/11/17,จFณภ,CO,0.32,0.28,0.28,0.27,0.28,0.27,0.28,0.3,0.3,0.31,0.3,0.27,0.26,0.27,0.33,0.32,0.3,0.32,0.37,0.37,0.35,0.37,0.36,0.27
2018/11/17,จFณภ,NOx,21,14,13,13,11,9.8,11,14,15,18,15,15,12,14,17,16,19,18,20,23,21,21,24,14
2018/11/17,จFณภ,O3,14,17,18,19,23,25,22,20,21,21,26,30,34,32,29,30,26,24,18,13,12,11,9.1,18
2018/11/17,จFณภ,PM10,41,42,36,31,38,29,24,21,19,19,12,9,7,9,18,24,16,17,28,21,14,NA,NA,NA
2018/11/17,จFณภ,SO2,3.6,2.3,2.2,2,2.1,2.1,1.7,1.8,1.9,1.9,1.7,1.5,1.3,1.3,1.5,1.6,1.5,1.3,1.6,2.3,1.7,2.1,3,2.1
2018/11/18,จFณภ,CO,0.25,0.26,0.29,0.3,0.28,0.28,0.28,0.45,0.36,0.25,0.26,0.28,0.26,0.25,0.22,0.25,0.26,0.3,0.3,0.29,0.28,0.31,0.33,0.33
2018/11/18,จFณภ,NOx,10,12,13,14,13,13,12,22,16,9.5,8,8.9,7.8,10,7.5,7.7,7.9,9.1,9.3,9,8.7,10,11,9.8
2018/11/18,จFณภ,O3,25,24,20,18,17,19,19,12,23,35,42,48,55,56,55,51,49,44,43,40,38,32,28,28
2018/11/18,จFณภ,PM10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,22,34,33,54,51,49,47,60,55,51
2018/11/18,จFณภ,SO2,2,2.2,2.3,2,2,2.2,3.4,3.2,2.9,2.7,2.5,2.6,2.1,2.9,1.8,1.8,1.6,1.7,1.9,1.9,1.8,2,2.1,2.1
2018/11/19,จFณภ,CO,0.3,0.25,0.24,0.19,0.18,0.19,0.23,0.29,0.27,0.24,0.27,0.3,0.26,0.23,0.23,0.25,0.27,0.32,0.33,0.33,0.36,0.38,0.39,0.38
2018/11/19,จFณภ,NOx,11,10,11,6.5,6.3,6.3,9.7,13,14,16,16,20,18,16,15,15,15,17,18,18,19,18,18,17
2018/11/19,จFณภ,O3,26,25,22,28,30,28,25,25,24,22,24,27,31,33,33,32,29,27,24,25,23,24,24,24
2018/11/19,จFณภ,PM10,42,39,43,12,6,2,1,NA,1,1,4,9,12,8,17,16,17,11,13,8,7,7,8,11
2018/11/19,จFณภ,SO2,2.7,2.4,2.4,1.3,1.2,1.2,1.1,1.2,1.4,1.6,1.7,2,1.8,1.9,2,2,2,1.7,1.9,2,2.4,2.2,2.5,2.5
2018/11/20,จFณภ,CO,0.37,0.37,NA,0.32,0.3,0.31,0.38,0.54,0.58,0.6,0.53,0.41,0.45,0.43,0.47,0.48,0.49,0.54,0.87,1.21,1.15,0.92,0.69,0.76
2018/11/20,จFณภ,NOx,16,14,NA,11,9.7,11,19,30,32,32,29,20,17,16,17,19,23,17,37,53,51,37,23,27
2018/11/20,จFณภ,O3,25,24,NA,25,26,19,9.8,9.4,14,18,21,35,54,63,70,73,72,75,44,21,19,34,50,34
2018/11/20,จFณภ,PM10,12,11,NA,13,11,9,13,16,20,31,31,38,42,38,38,51,51,55,60,62,70,85,66,89
2018/11/20,จFณภ,SO2,2.3,3.1,NA,2.3,2.5,2.6,2.6,3,3.2,3.5,3.5,3.9,4.7,4.2,5.6,5.4,5.7,5.1,5.1,4.9,5.6,8,6.2,6.8
2018/11/21,จFณภ,CO,0.67,0.68,0.66,0.62,0.49,0.44,0.47,0.64,0.68,0.76,0.56,0.42,0.33,0.27,0.28,0.29,0.32,0.53,0.74,0.64,0.57,0.42,0.41,0.47
2018/11/21,จFณภ,NOx,23,27,27,27,19,16,18,29,34,52,NA,9.6,7,5.6,6.5,7.4,10,18,33,31,22,14,15,17
2018/11/21,จFณภ,O3,32,24,17,16,22,23,21,14,18,21,33,56,60,58,56,55,50,40,22,22,28,41,34,25
2018/11/21,จFณภ,PM10,89,101,99,95,69,51,50,67,61,68,NA,52,37,23,13,17,18,37,78,55,60,40,47,64
2018/11/21,จFณภ,SO2,4.8,3.8,3.5,3.1,3,2.3,2.2,2.1,3.3,9.3,6,2.4,1.2,0.7,0.5,0.7,0.6,1.2,2.3,2.1,2.3,2.5,2.6,2.8
2018/11/22,จFณภ,CO,0.43,0.31,0.27,0.3,0.38,0.44,0.46,0.45,0.42,0.43,0.48,0.41,0.38,0.34,0.35,0.35,0.36,0.36,0.32,0.28,0.3,0.26,0.22,0.21
2018/11/22,จFณภ,NOx,13,12,11,8.3,8.4,9.1,9.9,11,12,12,16,14,11,11,11,11,14,16,15,12,13,12,10,8.4
2018/11/22,จFณภ,O3,30,30,32,33,27,20,23,27,28,32,30,36,42,47,49,45,40,37,37,39,36,37,40,40
2018/11/22,จFณภ,PM10,57,35,26,10,5,4,8,23,24,29,28,43,35,34,32,18,18,24,16,21,21,5,4,6
2018/11/22,จFณภ,SO2,2.7,2.6,2.1,1.6,1.4,1.4,1.5,1.5,1.5,1.6,1.8,1.8,1.5,1.3,1.2,1.3,1.4,1.4,1.6,1.6,1.9,2,1.5,1.2
2018/11/23,จFณภ,CO,0.21,0.2,0.2,0.19,0.19,0.19,0.24,0.34,0.3,0.23,0.25,0.27,0.25,0.24,0.24,0.24,0.25,0.28,0.3,0.29,0.32,0.35,0.35,0.36
2018/11/23,จFณภ,NOx,8.4,8.7,7.8,8.3,8.3,11,14,18,17,16,18,15,12,14,15,13,15,18,18,19,21,21,24,25
2018/11/23,จFณภ,O3,38,39,38,37,37,32,29,26,28,33,34,41,46,45,43,40,36,28,26,23,19,17,12,8.2
2018/11/23,จFณภ,PM10,5,5,7,7,6,11,9,10,7,9,12,19,14,19,17,14,16,11,13,16,53,13,12,16
2018/11/23,จFณภ,SO2,2,1.7,1.6,1.5,1.4,1.4,1.5,1.7,2.3,2.5,2.7,2.3,2.2,2.2,2.3,2.3,2.2,2.1,2.3,2.4,2.6,2.3,2.2,5
2018/11/24,จFณภ,CO,0.43,0.52,0.65,0.65,0.41,0.34,0.47,0.48,0.6,0.55,0.37,0.33,0.3,0.24,0.18,0.2,0.24,0.38,0.8,0.86,0.83,0.89,0.92,1.09
2018/11/24,จFณภ,NOx,28,36,46,42,21,15,25,28,33,28,17,13,10,9.1,6.4,6.4,9,16,37,42,39,48,45,61
2018/11/24,จFณภ,O3,2.6,1.9,1.6,1.6,5,12,4,9.6,16,27,39,52,58,62,57,56,52,37,13,5,8.3,6,11,1.8
2018/11/24,จFณภ,PM10,15,17,31,36,28,28,25,28,28,32,34,40,20,23,30,27,37,47,61,57,39,44,55,51
2018/11/24,จFณภ,SO2,4,2.1,2,2.3,2.6,2.9,2.3,2.5,2.5,2.7,2.8,2.4,1.8,1.4,1.2,1,1.4,2.1,2.3,2.7,2.7,3.4,3.6,4
2018/11/25,จFณภ,CO,1.11,0.67,0.7,0.63,0.66,0.63,0.59,0.6,0.39,0.35,0.32,0.72,0.43,0.41,0.4,0.29,0.55,0.4,0.32,0.29,0.29,0.22,0.3,0.37
2018/11/25,จFณภ,NOx,58,32,36,29,31,33,27,23,15,16,11,22,17,28,27,15,34,20,22,17,17,11,15,20
2018/11/25,จFณภ,O3,2.1,6.9,7.1,16,10,6.8,14,22,31,37,57,52,61,48,46,36,19,39,29,31,27,34,26,18
2018/11/25,จFณภ,PM10,46,43,39,39,35,33,22,24,21,21,45,48,51,73,74,NA,31,55,32,21,24,9,18,22
2018/11/25,จFณภ,SO2,1.9,2.1,1.8,1.5,1.4,1.4,1.4,1.4,1,0.9,1.8,8,5.3,13,8.7,0,1.1,3.4,2.9,1.8,0.1,-0.2,-0.2,-0.2
2018/11/26,จFณภ,CO,0.34,0.36,0.28,0.18,0.18,0.2,0.3,0.63,0.86,NA,0.2,0.17,0.22,0.28,0.22,0.21,0.26,0.46,0.48,0.34,0.35,0.31,0.3,0.21
2018/11/26,จFณภ,NOx,20,17,12,8.6,9.8,8.7,20,38,52,NA,16,12,15,24,26,28,28,34,35,24,25,22,18,11
2018/11/26,จFณภ,O3,18,16,23,24,19,26,15,4.5,3.4,NA,NA,36,35,28,23,18,18,9.9,9.2,15,12,11,12,24
2018/11/26,จFณภ,PM10,16,31,20,13,13,15,22,28,22,11,9,9,5,3,NA,8,13,15,24,24,18,26,32,15
2018/11/26,จFณภ,SO2,2.3,3,2.6,2,1.9,1.8,1.8,2.4,2.8,NA,2.6,2.1,1.9,2.3,3,3.8,4,2.5,2.8,3.4,2.9,2.7,2.6,2.2
2018/11/27,จFณภ,CO,0.17,0.16,0.14,0.14,0.14,0.16,0.21,0.25,0.25,0.24,0.22,0.22,0.24,0.22,0.21,0.21,0.26,0.31,0.28,0.3,0.24,0.23,0.2,0.17
2018/11/27,จFณภ,NOx,8.4,8.4,6.9,7,8.1,10,14,15,15,14,14,14,12,14,14,15,22,24,20,26,17,14,13,11
2018/11/27,จFณภ,O3,29,32,35,33,32,29,25,28,30,31,34,40,50,51,51,46,35,28,27,21,28,32,33,35
2018/11/27,จFณภ,PM10,11,8,6,9,8,12,22,25,21,20,16,17,22,36,40,29,33,28,19,29,21,17,18,15
2018/11/27,จFณภ,SO2,2.2,1,0.8,0.8,0.7,1.1,1.5,1.4,1,1.1,1,1.1,1.4,1.6,1.8,1.8,2,1.8,1.5,2.4,1.6,1.3,1.2,1.2
2018/11/28,จFณภ,CO,0.16,0.2,0.19,0.18,0.2,0.22,0.31,0.7,0.52,0.29,0.29,0.31,0.28,0.29,0.29,0.34,0.31,0.38,0.39,0.36,0.33,0.3,0.31,0.28
2018/11/28,จFณภ,NOx,9.5,8.7,8.7,6.7,9.9,12,23,44,34,22,25,24,18,19,18,22,18,22,21,18,15,12,14,12
2018/11/28,จFณภ,O3,35,35,35,30,24,19,9.1,3.6,7.4,14,16,18,26,28,28,28,30,27,23,26,29,32,28,33
2018/11/28,จFณภ,PM10,17,15,15,10,15,11,16,17,14,13,10,19,14,20,19,35,26,19,23,31,27,17,24,26
2018/11/28,จFณภ,SO2,1.1,1.5,1.1,0.8,1,1,1.3,1.7,2.2,2.2,2.5,2.3,2,2,1.9,2.2,1.9,1.7,1.7,1.9,1.9,1.5,1.9,2.2
2018/11/29,จFณภ,CO,0.28,0.22,0.21,0.2,0.2,0.2,0.23,0.28,0.27,0.26,0.28,0.27,0.28,0.29,0.26,0.27,0.31,0.39,0.48,0.46,0.44,0.5,0.46,0.47
2018/11/29,จFณภ,NOx,9.9,9.3,8.9,8,8.2,8.5,14,16,16,17,18,15,13,12,10,12,16,21,28,32,32,38,35,33
2018/11/29,จFณภ,O3,35,37,40,41,43,41,36,34,36,39,40,45,60,74,71,64,55,44,31,21,17,8.6,8.3,6.3
2018/11/29,จFณภ,PM10,21,23,21,22,26,21,29,26,29,32,27,34,31,42,50,44,45,52,49,39,39,44,42,43
2018/11/29,จFณภ,SO2,1.5,1.2,1.3,1.1,1.3,1.3,2,1.4,1.6,2.7,2.4,1.7,2,1.9,1.9,2,2.1,2.2,2.2,2.3,2.6,3.2,2.9,2.7
2018/11/30,จFณภ,CO,0.46,0.54,0.63,0.63,0.6,0.53,0.63,1.35,0.92,0.67,0.43,0.42,0.6,0.61,0.43,0.46,0.52,0.57,0.91,1.18,1.05,1.55,1,0.72
2018/11/30,จFณภ,NOx,34,35,42,44,39,36,42,75,61,46,26,23,35,28,18,19,19,26,46,64,50,60,36,27
2018/11/30,จFณภ,O3,3.5,2,1.6,1.6,2.1,2.8,2.2,4.7,11,20,39,56,56,70,80,87,74,63,33,13,23,7.4,31,30
2018/11/30,จFณภ,PM10,38,37,39,45,46,55,56,63,56,47,49,63,94,94,88,88,78,91,92,119,144,137,127,128
2018/11/30,จFณภ,SO2,1.9,1.8,2.5,4.6,3.7,3.4,2.8,3.6,5.4,4.7,3.9,4.9,10,16,5.4,4.7,3.4,2.7,3.6,4.4,7.5,6.7,5.9,6.2
2018/12/1,จFณภ,CO,0.78,0.55,0.48,0.4,0.4,0.39,0.44,0.62,0.34,0.34,0.28,0.25,0.24,0.27,0.32,0.32,0.3,0.36,0.39,0.46,0.46,0.52,0.5,0.54
2018/12/1,จFณภ,NOx,31,20,17,15,16,17,25,36,16,13,10,8.9,9,10,12,11,12,13,14,16,16,18,18,23
2018/12/1,จFณภ,O3,25,37,34,33,32,27,28,21,40,48,53,57,61,66,72,76,68,66,62,67,67,56,40,26
2018/12/1,จFณภ,PM10,126,98,95,68,75,76,78,90,74,71,62,63,69,56,66,76,81,80,88,90,97,108,89,80
2018/12/1,จFณภ,SO2,4.2,3.1,2.6,2,1.7,1.6,2,6.3,2.8,1.8,1.5,1.1,0.8,0.7,1.1,1.8,1.4,1.1,1.2,2,1.7,2.1,1.6,1.7
2018/12/2,จFณภ,CO,0.74,0.78,0.97,0.73,0.79,0.74,0.7,0.73,0.39,0.44,0.4,0.59,0.67,0.38,0.37,0.4,0.33,0.35,0.37,0.39,0.33,0.37,0.38,0.47
2018/12/2,จFณภ,NOx,32,41,56,44,41,44,37,46,20,21,17,22,24,21,20,21,19,17,17,22,15,16,14,18
2018/12/2,จFณภ,O3,12,5,1.6,4.2,1.6,3.2,4.4,7.7,28,34,54,52,55,54,50,41,41,41,44,36,50,44,38,27
2018/12/2,จFณภ,PM10,78,80,77,80,74,79,68,63,57,64,54,80,62,55,53,53,53,55,65,83,60,73,82,92
2018/12/2,จFณภ,SO2,2.4,2.7,2.8,3.5,3.5,3.6,3.3,4.2,5.7,5.3,4.6,10,13,11,9.6,10,7.7,4.8,3.8,7.9,5.2,3.6,4.7,4.4
2018/12/3,จFณภ,CO,0.49,0.58,0.55,0.47,0.32,0.42,0.53,1.12,0.88,0.36,0.36,0.3,0.23,NA,0.2,0.21,0.27,0.42,0.56,0.57,0.34,0.34,0.3,0.34
2018/12/3,จFณภ,NOx,18,22,28,33,14,27,34,69,59,20,18,14,11,8.8,8.9,8.6,15,25,37,43,22,20,18,17
2018/12/3,จFณภ,O3,24,15,5.6,6.3,19,4,2.7,4,11,37,46,60,63,51,59,56,49,35,18,10,24,25,30,29
2018/12/3,จFณภ,PM10,104,97,88,97,47,72,61,91,68,66,72,59,44,NA,NA,46,51,59,66,48,19,17,28,21
2018/12/3,จFณภ,SO2,4.5,3.2,4.1,5.7,2.5,3.2,2.7,4.2,5.2,4.5,4.3,3.6,2.7,1.4,1.6,1.5,2.8,3.1,3.1,3.2,2.2,2.3,2.1,2
2018/12/4,จFณภ,CO,0.31,0.41,0.35,0.29,0.25,0.25,0.28,0.34,0.33,0.21,0.17,0.17,0.16,0.17,0.17,0.17,0.24,0.43,0.61,0.41,0.36,0.33,0.4,0.45
2018/12/4,จFณภ,NOx,17,19,19,14,13,15,20,23,21,12,7.2,6.7,7.6,7,6.2,6.7,11,29,46,29,24,23,28,32
2018/12/4,จFณภ,O3,26,23,27,31,30,25,24,23,26,32,35,33,31,29,31,28,24,9.6,1.9,6.6,8.4,15,9.3,5.3
2018/12/4,จFณภ,PM10,17,17,20,23,15,8,16,20,21,14,8,5,6,5,10,7,8,22,32,14,20,26,40,44
2018/12/4,จFณภ,SO2,1.4,1.8,2.5,1.9,2,1.9,2.3,1.8,2,1.5,1.1,1,1,1,0.8,0.7,1.1,1.3,2,2.3,2.6,3.2,3.6,3.8
2018/12/5,จFณภ,CO,0.43,0.32,0.39,0.61,0.57,0.49,0.45,0.46,0.43,0.35,0.38,0.42,0.4,0.4,0.37,0.4,0.39,0.43,0.45,0.49,0.48,0.55,0.56,0.64
2018/12/5,จFณภ,NOx,27,19,16,15,13,11,11,13,15,11,13,16,15,15,15,17,18,20,21,23,23,31,32,38
2018/12/5,จFณภ,O3,7.3,13,19,21,22,25,25,26,29,37,44,47,48,51,48,39,34,29,24,20,17,8.4,5.8,2.1
2018/12/5,จFณภ,PM10,37,50,53,44,30,23,18,24,25,17,28,50,53,54,49,53,47,41,45,38,31,32,42,32
2018/12/5,จFณภ,SO2,3.4,3.8,3.5,2.7,2.2,1.9,1.6,1.5,1.7,1.7,2.1,2.5,2.5,2.6,2.4,2.6,2.6,2.6,2.7,2.6,2.7,3,3.2,3.1
2018/12/6,จFณภ,CO,0.57,0.47,0.41,0.37,0.36,0.33,0.35,0.49,0.56,0.52,0.44,0.4,0.34,0.28,0.3,0.32,0.33,0.34,0.38,0.38,0.42,0.41,0.35,0.36
2018/12/6,จFณภ,NOx,37,23,19,15,16,15,16,24,31,26,23,19,14,8.8,13,12,9.6,14,16,18,20,19,19,20
2018/12/6,จFณภ,O3,2.8,11,16,19,18,22,19,15,14,26,34,45,53,55,53,55,56,42,35,28,23,18,14,12
2018/12/6,จFณภ,PM10,24,27,26,27,32,35,35,34,36,37,53,53,52,45,49,49,51,47,64,72,62,46,24,20
2018/12/6,จFณภ,SO2,2.9,1.8,2,2.2,2.1,2,1.5,2.2,2.8,2.9,3.4,3.3,2.4,1.5,2.4,1.6,1.2,0.9,1.4,1.8,1.9,1.6,1.9,2.5
2018/12/7,จFณภ,CO,0.35,0.25,0.21,0.18,0.2,0.21,0.24,0.29,0.27,0.22,0.24,0.26,0.26,0.26,0.24,0.27,0.3,0.32,0.33,0.34,0.35,0.34,0.33,0.31
2018/12/7,จFณภ,NOx,19,12,8.8,7.9,7.9,8.2,10,13,14,12,10,14,11,12,12,13,15,16,14,14,14,13,11,10
2018/12/7,จFณภ,O3,16,24,30,30,31,31,29,28,30,34,38,39,44,43,40,36,31,28,28,27,27,27,28,29
2018/12/7,จFณภ,PM10,16,28,9,7,4,4,4,9,9,11,13,21,34,51,37,37,25,16,15,15,6,6,10,9
2018/12/7,จFณภ,SO2,3.4,2.1,1.4,0.9,1.1,0.9,0.9,1.1,1.1,1,1,1.4,1.4,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,1.5,1.5
2018/12/8,จFณภ,CO,0.3,0.26,0.23,0.21,0.19,0.18,0.19,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.22,0.19,0.23,0.27,0.24,0.23,0.24,0.22,0.19,0.18
2018/12/8,จFณภ,NOx,9.2,8.3,8.3,7.5,7,7.3,8.2,9.9,11,12,12,12,11,11,10,11,13,16,15,15,14,12,11,10
2018/12/8,จFณภ,O3,29,29,29,30,30,30,29,29,29,31,34,38,40,41,37,35,30,25,24,24,25,27,28,28
2018/12/8,จFณภ,PM10,4,NA,4,9,7,4,4,7,7,14,18,21,27,41,52,32,30,31,16,13,12,8,6,9
2018/12/8,จFณภ,SO2,1.2,1.9,2.2,2.1,2,1.8,2,2.3,1.8,2.1,2.5,2.1,2,2.2,2.4,2.1,2.3,2.3,2.5,2.6,3,2.9,2.9,2.5
2018/12/9,จFณภ,CO,0.16,0.19,0.17,0.18,0.17,0.19,0.2,0.21,0.22,0.24,0.25,0.26,0.23,0.21,0.23,0.23,0.26,0.31,0.25,0.29,0.3,0.27,0.27,0.24
2018/12/9,จFณภ,NOx,8.7,7.5,6.9,5.7,6.3,6.8,7.7,8.5,9,9.6,11,12,10,9.7,9.9,11,11,14,13,13,13,12,13,11
2018/12/9,จFณภ,O3,29,29,30,31,29,28,26,26,25,28,29,31,36,36,34,33,31,27,27,26,25,26,25,26
2018/12/9,จFณภ,PM10,5,5,4,2,2,1,NA,NA,NA,5,6,11,18,18,19,25,13,15,21,16,8,5,3,6
2018/12/9,จFณภ,SO2,2.7,2.2,2.1,1.7,1.6,1.8,1.6,1.8,1.5,2.2,2.2,2.4,2.1,1.9,2.1,1.9,2.2,2.3,2.2,2.7,2.7,2.6,2.7,2.4
2018/12/10,จFณภ,CO,0.25,0.23,0.23,0.21,0.22,0.22,0.23,0.32,0.31,0.27,0.29,0.34,0.31,0.28,0.25,0.28,0.32,0.29,0.34,0.29,0.3,0.33,0.3,0.28
2018/12/10,จFณภ,NOx,11,7.4,6.6,7,6.6,6.6,8.5,13,15,12,13,15,15,15,13,16,16,14,17,13,12,13,13,13
2018/12/10,จFณภ,O3,26,28,29,28,28,27,25,20,21,24,22,16,20,23,27,23,22,23,19,24,22,21,19,17
