"дщ┤┴","┤·п╕","┤·╢╡","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/11/14","оч╢щ","NOx",9.1,7.1,7.3,7.3,6.8,8.3,14,18,20,18,15,14,14,14,15,15,14,19,18,15,15,12,10,8.4
"2018/11/14","оч╢щ","O3",39,40,40,40,39,37,32,30,31,33,36,37,37,36,36,35,32,27,31,34,33,35,36,37
"2018/11/14","оч╢щ","PM10",20,25,22,23,22,26,25,22,27,31,27,25,29,32,32,26,28,27,30,22,18,21,23,25
"2018/11/14","оч╢щ","SO2",4.5,5,4.4,3.4,3.9,4.2,4,4,4.9,4.4,3.9,3.5,3.7,3.2,3.4,2.8,2.4,2.8,3,3.2,4.2,4.2,3.7,3.8
"2018/11/15","оч╢щ","CO",0.24,0.23,0.24,0.23,0.22,0.23,0.31,0.6,0.61,0.54,0.5,0.44,0.38,0.34,0.33,0.32,0.42,0.75,0.72,0.69,0.56,0.52,NA,NA
"2018/11/15","оч╢щ","NOx",6.7,5,6.3,6.6,5.6,7,11,22,23,22,21,18,13,12,14,17,23,34,31,28,23,22,NA,NA
"2018/11/15","оч╢щ","O3",38,38,36,35,35,34,31,25,26,29,34,42,51,53,48,39,30,15,15,15,20,20,NA,NA
"2018/11/15","оч╢щ","PM10",26,23,23,24,28,19,23,29,28,29,25,24,22,26,30,32,34,32,23,29,23,25,NA,21
"2018/11/15","оч╢щ","SO2",4.6,4.2,2.5,4.6,3.4,2.5,2.5,5.5,3.7,3.2,3.7,3.6,2.9,2.9,3.8,6.3,5.7,6.7,6.9,5.5,6.8,4.9,NA,NA
"2018/11/16","оч╢щ","CO",0.35,0.42,0.38,0.37,0.4,0.34,0.54,0.8,0.95,0.82,NA,0.34,0.27,0.26,0.26,0.29,0.42,0.74,0.75,0.7,0.57,0.57,0.51,0.35
"2018/11/16","оч╢щ","NOx",14,25,22,25,29,21,42,41,41,37,NA,24,14,14,17,14,20,31,30,31,23,23,18,8.4
"2018/11/16","оч╢щ","O3",23,9.8,13,8.1,7,15,4.5,6.7,9.1,20,NA,NA,37,39,36,33,27,17,15,14,20,18,19,29
"2018/11/16","оч╢щ","PM10",21,25,23,30,28,27,28,32,27,33,NA,43,31,35,32,38,38,39,33,30,29,29,26,11
"2018/11/16","оч╢щ","SO2",4.1,5.7,7.3,11,11,10,9.9,8.7,6.1,5.8,NA,7.2,5.6,4.5,4.9,3.3,3.1,3.7,5.1,6.2,4.8,4.1,3.2,2.2
"2018/11/17","оч╢щ","CO",0.34,0.34,0.29,0.3,0.3,0.31,0.38,0.58,0.6,0.47,0.46,0.51,0.45,0.57,0.42,0.38,0.45,0.58,0.52,0.63,0.64,0.51,0.43,0.35
"2018/11/17","оч╢щ","NOx",9,9.4,6.8,7.8,7.7,8.1,13,18,22,18,19,21,19,23,18,16,20,24,20,24,28,21,15,11
"2018/11/17","оч╢щ","O3",29,29,28,26,25,25,21,17,15,20,21,20,22,20,25,26,22,18,20,16,11,16,22,24
"2018/11/17","оч╢щ","PM10",10,8,16,12,14,8,10,11,10,11,9,14,8,5,9,10,9,16,12,8,10,8,6,7
"2018/11/17","оч╢щ","SO2",2.8,2.5,2.1,4,5.1,3.1,2.6,1.2,1.5,1.7,1.8,1.9,2,2,2.6,2.6,3,3.5,3.4,3.4,2.8,3.3,2.9,2.9
"2018/11/18","оч╢щ","CO",0.29,0.27,0.26,0.27,0.3,0.39,0.39,0.42,0.52,0.47,0.38,0.35,0.31,0.34,0.29,0.26,0.26,0.32,0.32,0.29,0.3,0.31,0.26,0.23
"2018/11/18","оч╢щ","NOx",9.1,9.8,9.9,9.6,13,19,20,20,23,20,15,12,12,13,13,13,11,18,15,10,12,12,9.6,8.5
"2018/11/18","оч╢щ","O3",26,25,24,22,18,7.1,7.4,9,15,17,18,31,33,44,47,39,37,29,28,31,28,25,26,27
"2018/11/18","оч╢щ","PM10",5,7,15,10,7,10,12,27,18,17,11,17,NA,28,37,27,34,40,46,34,40,33,29,24
"2018/11/18","оч╢щ","SO2",3.1,6.4,6.8,5.9,5.4,4.8,4.2,6.1,8.2,6.8,4.1,3.7,3.7,5.4,6.2,5,4.2,5.2,5.3,3.4,3.6,3.5,3.7,3.3
"2018/11/19","оч╢щ","CO",0.19,0.19,0.19,0.17,0.19,0.2,0.25,0.41,0.38,0.36,0.39,NA,NA,0.34,0.4,0.39,0.48,0.73,0.66,0.56,0.57,0.65,0.54,0.46
"2018/11/19","оч╢щ","NOx",6.8,5.1,4.9,5.1,5.3,5.1,9.5,13,14,18,21,NA,NA,16,17,16,20,30,24,21,21,23,19,15
"2018/11/19","оч╢щ","O3",30,30,29,29,30,32,29,27,26,21,19,NA,NA,24,24,25,23,15,21,22,22,19,23,26
"2018/11/19","оч╢щ","PM10",19,7,5,1,NA,3,4,7,8,5,NA,NA,NA,NA,14,8,12,18,15,20,18,26,20,19
"2018/11/19","оч╢щ","SO2",4,2.7,3.1,2.8,2.9,2.5,2.5,2.6,2.7,3,3.3,NA,NA,3.3,3.6,3.7,3.2,4.2,4.5,5.5,5,4.5,4.8,5
"2018/11/20","оч╢щ","CO",0.39,0.34,0.33,0.33,0.33,0.35,0.4,0.56,0.53,0.48,0.45,0.44,0.45,0.42,0.42,0.45,0.47,0.62,0.7,0.63,0.55,0.55,0.61,0.74
"2018/11/20","оч╢щ","NOx",12,7.7,6,5.7,6.5,7.2,9.1,15,15,14,13,12,13,12,12,14,15,21,24,22,17,17,22,34
"2018/11/20","оч╢щ","O3",30,33,35,35,35,36,34,31,33,35,37,38,38,39,39,35,34,28,25,25,28,27,22,9.4
"2018/11/20","оч╢щ","PM10",20,24,19,19,15,15,23,24,28,25,24,20,22,22,23,26,27,33,27,25,24,13,22,29
"2018/11/20","оч╢щ","SO2",4.7,4.5,4.3,4.4,2.8,2.9,1.6,2.5,2.2,2.5,2.2,2,2.3,2.2,2,2.3,2.8,3.4,3.5,3.1,3,3.3,5.8,8
"2018/11/21","оч╢щ","CO",0.7,0.67,0.73,0.72,0.54,0.49,0.5,0.68,1.02,0.69,0.5,0.47,0.43,0.34,0.4,0.44,0.52,0.57,0.55,0.5,0.48,0.47,0.34,0.31
"2018/11/21","оч╢щ","NOx",26,36,42,45,31,25,20,26,46,30,19,22,17,13,18,26,33,23,21,17,15,17,9.9,8.1
"2018/11/21","оч╢щ","O3",11,5.5,1.9,1.7,5.4,4.4,12,15,12,27,41,42,53,57,51,47,40,42,38,39,36,29,34,33
"2018/11/21","оч╢щ","PM10",27,35,33,37,32,33,49,67,72,61,40,57,55,33,42,55,68,49,42,32,30,30,21,18
"2018/11/21","оч╢щ","SO2",12,11,10,13,9,6.1,4.9,5.3,10,8.7,5.1,5.4,4.7,3.7,4.8,8.7,9.3,6.5,6.6,4.8,3.7,3.7,2.9,2.7
"2018/11/22","оч╢щ","CO",0.31,0.38,0.42,0.46,0.44,0.43,0.51,0.72,0.68,0.55,0.47,0.46,0.46,0.46,0.52,0.63,NA,0.86,0.91,0.69,0.51,0.44,0.34,0.26
"2018/11/22","оч╢щ","NOx",6.8,7.6,8.5,8.2,6.9,8.2,13,21,23,19,16,16,15,NA,NA,32,NA,41,40,31,21,17,14,10
"2018/11/22","оч╢щ","O3",32,27,22,20,23,27,21,16,15,20,27,31,32,NA,NA,8.5,10,10,8.2,15,22,26,29,34
"2018/11/22","оч╢щ","PM10",19,10,11,9,15,21,27,26,14,17,26,NA,35,38,38,41,48,46,33,34,25,18,20,28
"2018/11/22","оч╢щ","SO2",2.1,1.8,2.2,2,1.6,1.7,1.9,2.1,2.7,2.5,2.5,2.5,2.3,2.2,NA,2.7,NA,3.2,3.5,4.7,4.5,4.4,3.1,3.3
"2018/11/23","оч╢щ","CO",0.2,0.21,0.2,0.18,0.19,0.21,0.3,0.53,0.66,0.55,0.51,0.44,0.46,0.43,0.39,0.4,0.44,0.52,0.48,0.47,0.38,0.38,0.36,0.29
"2018/11/23","оч╢щ","NOx",8.2,6.3,5.1,4.6,5.1,6.1,11,20,27,26,NA,NA,NA,22,20,20,21,21,17,17,12,14,12,9.8
"2018/11/23","оч╢щ","O3",37,37,38,38,38,37,32,25,20,20,20,23,22,24,25,24,24,23,25,24,28,27,27,29
"2018/11/23","оч╢щ","PM10",29,30,20,18,20,21,17,21,25,25,33,38,28,35,24,28,36,30,28,24,20,15,15,16
"2018/11/23","оч╢щ","SO2",2.9,3.8,3.8,3.5,3.4,3.6,3,3,3.1,3.1,3.4,NA,NA,3.3,3.4,3.6,4.1,3.9,3.4,3.8,4.3,4.8,3.7,4.1
"2018/11/24","оч╢щ","CO",0.26,0.23,0.21,0.18,0.18,0.2,0.25,0.33,0.34,0.38,0.36,0.32,0.29,0.28,0.28,0.3,0.35,0.38,0.41,0.45,0.39,0.4,0.37,0.3
"2018/11/24","оч╢щ","NOx",8.3,7.9,7.3,7.4,7.3,6.9,8.6,12,13,12,11,9.4,8.9,8.6,9.1,11,14,14,16,17,16,16,16,12
"2018/11/24","оч╢щ","O3",31,31,31,31,31,32,31,29,30,32,34,36,36,35,34,32,27,26,25,22,23,23,24,27
"2018/11/24","оч╢щ","PM10",20,15,12,20,16,14,16,10,24,15,12,19,15,22,24,19,27,26,32,32,35,33,34,24
"2018/11/24","оч╢щ","SO2",4.5,4.8,3.9,4.1,4.2,3.1,2.6,2.7,3.6,2.6,2.4,2.2,2.4,2.2,2.2,2.2,2.4,2.9,3.3,4.8,5.7,5.2,5,5.1
"2018/11/25","оч╢щ","CO",0.27,0.21,0.19,0.16,0.16,0.19,0.22,0.29,0.34,0.34,0.35,0.32,0.31,0.31,0.34,0.51,0.5,0.55,0.73,0.75,0.63,0.62,0.56,0.61
"2018/11/25","оч╢щ","NOx",11,7.8,6.5,5.5,5.5,6.7,9.1,12,14,13,12,10,10,11,13,17,22,24,28,30,21,20,19,25
"2018/11/25","оч╢щ","O3",30,32,33,34,34,33,31,29,30,34,36,40,41,39,36,52,33,25,29,26,28,23,22,15
"2018/11/25","оч╢щ","PM10",24,24,25,25,25,26,24,26,25,24,17,22,22,24,23,65,35,36,87,85,88,78,72,68
"2018/11/25","оч╢щ","SO2",4.2,3.4,3.5,2.7,2.4,2.6,2.8,3.2,3.3,3.4,3.3,3.3,3.3,3.7,3.2,5.6,4.2,3.8,5.6,6.5,5.8,5.9,5.2,6.4
"2018/11/26","оч╢щ","CO",0.49,0.35,0.23,0.21,0.23,0.22,0.39,0.71,1,0.66,0.5,0.53,0.53,0.29,0.32,0.46,0.4,0.62,0.46,0.41,0.38,0.36,0.37,0.36
"2018/11/26","оч╢щ","NOx",22,13,9.7,11,12,12,25,32,57,51,32,34,38,14,17,27,25,30,20,19,17,16,15,16
"2018/11/26","оч╢щ","O3",11,15,15,12,15,16,9.3,4.8,3.6,6.7,14,16,18,32,30,22,19,15,22,23,24,24,22,19
"2018/11/26","оч╢щ","PM10",43,NA,24,21,21,19,22,25,36,29,24,20,26,24,30,26,34,25,21,15,21,23,19,24
"2018/11/26","оч╢щ","SO2",6.3,NA,2.7,3.5,3.5,3.5,4.7,8.2,12,6.8,4.8,5,5.9,5,4.4,3.7,3.1,3.1,3,2.9,2.5,2.5,2.9,2.9
"2018/11/27","оч╢щ","CO",0.39,0.32,0.29,0.25,0.19,0.24,0.42,0.76,0.72,0.55,NA,0.38,0.3,0.32,0.36,0.36,0.49,0.59,0.66,0.65,0.53,0.48,0.38,0.28
"2018/11/27","оч╢щ","NOx",18,16,13,11,6.7,8,18,30,28,25,NA,20,15,17,21,21,23,26,29,30,25,21,17,13
"2018/11/27","оч╢щ","O3",17,17,19,21,32,28,20,14,19,24,NA,27,31,31,27,27,25,22,18,17,24,26,29,33
"2018/11/27","оч╢щ","PM10",32,31,29,26,30,30,34,38,34,37,NA,28,27,28,35,30,25,29,27,32,35,29,28,26
"2018/11/27","оч╢щ","SO2",7.7,10,4.6,3.4,2.7,2.9,4.2,9.8,8.7,5.8,NA,4,3.4,3.8,5,3.9,5.2,7,5.7,4.6,6.3,7.2,6.1,4
"2018/11/28","оч╢щ","CO",0.23,0.21,0.21,0.19,0.19,0.28,0.36,0.64,0.72,0.76,0.61,0.59,0.42,0.34,0.41,0.45,0.63,0.78,0.66,0.7,0.6,0.61,0.51,0.46
"2018/11/28","оч╢щ","NOx",10,8.5,9.2,8.6,7.6,12,19,26,31,34,35,32,19,17,25,25,36,38,29,31,26,24,20,18
"2018/11/28","оч╢щ","O3",34,34,32,32,33,27,21,17,17,17,18,19,29,33,25,24,15,14,23,20,25,27,30,31
"2018/11/28","оч╢щ","PM10",23,23,24,22,23,18,25,25,25,30,38,33,31,37,44,41,51,56,52,46,48,48,48,43
"2018/11/28","оч╢щ","SO2",4.4,5.1,6.9,7.3,4.4,3,4.2,3.1,4,4.3,6.5,5.6,2,1.8,4,2.7,4,4.9,4.1,3.6,3.5,6.3,7.2,8.2
"2018/11/29","оч╢щ","CO",0.37,0.33,0.27,0.26,0.26,0.29,0.38,0.56,0.62,0.46,0.4,0.38,0.39,0.37,0.34,0.38,0.43,0.5,0.55,0.51,0.51,0.48,0.43,0.34
"2018/11/29","оч╢щ","NOx",14,13,9.3,9.6,11,12,17,23,27,22,18,14,14,14,15,17,20,19,18,18,19,17,13,8.9
"2018/11/29","оч╢щ","O3",36,36,39,38,37,35,31,29,31,39,43,46,46,45,45,42,37,37,37,38,38,39,42,46
"2018/11/29","оч╢щ","PM10",45,35,32,27,31,28,29,32,40,39,40,33,34,29,36,35,37,33,37,41,49,57,57,51
"2018/11/29","оч╢щ","SO2",7.1,5,2.7,2.4,2.6,2.7,3.4,4.8,3.4,4.1,3.5,2.7,2.4,2.6,2.7,2.9,3,3.9,3.2,2.7,3.2,4.6,4.8,3.1
"2018/11/30","оч╢щ","CO",0.3,0.25,0.24,0.22,0.23,0.25,0.31,0.53,0.57,0.48,0.36,0.35,0.37,0.36,0.37,0.4,0.47,0.67,0.75,0.78,0.69,0.65,0.67,0.61
"2018/11/30","оч╢щ","NOx",8.4,6.4,6,5.1,5.9,6.5,11,19,22,20,14,13,14,13,16,17,19,27,29,31,30,28,29,26
"2018/11/30","оч╢щ","O3",47,47,47,47,46,44,39,34,34,37,42,43,43,43,41,39,34,26,22,18,19,19,17,17
"2018/11/30","оч╢щ","PM10",44,47,49,43,43,42,38,40,35,34,32,32,29,35,36,35,43,47,47,47,38,38,40,36
"2018/11/30","оч╢щ","SO2",3.4,3.8,3.5,3.1,2.8,2.9,2.5,2.9,3.3,4.1,3.4,3.5,3.2,3.7,3.8,4.1,3.5,5.1,4.1,4.8,4.5,5.8,5.5,7.9
"2018/12/01","оч╢щ","CO",0.65,0.57,0.51,0.57,0.54,0.65,0.84,1.09,1,0.73,0.63,0.45,0.51,0.48,0.47,0.48,0.49,0.61,0.61,0.84,0.77,0.71,0.64,0.48
"2018/12/01","оч╢щ","NOx",33,26,30,37,33,39,52,63,60,34,21,17,21,17,20,20,19,29,30,36,34,37,32,22
"2018/12/01","оч╢щ","O3",10,11,7.6,3.1,4.4,2.2,2.2,3.9,8.7,29,47,53,68,72,74,70,62,41,23,13,11,8.9,12,17
"2018/12/01","оч╢щ","PM10",42,33,46,46,42,53,51,65,62,60,47,40,64,62,66,73,71,71,56,42,34,35,34,31
"2018/12/01","оч╢щ","SO2",10,6.7,17,11,9,11,15,18,15,9.5,5.2,4.7,7.1,6.1,6.3,4.9,5.6,5.6,4,15,13,5.3,7.6,9.3
"2018/12/02","оч╢щ","CO",0.39,0.45,0.47,0.43,0.36,0.35,0.48,0.62,0.62,0.52,0.46,0.4,0.36,0.34,0.31,0.39,0.42,0.52,0.64,0.64,0.76,0.84,0.57,0.57
"2018/12/02","оч╢щ","NOx",18,23,22,23,24,26,40,39,34,25,18,16,18,15,13,26,27,30,37,37,32,37,21,22
"2018/12/02","оч╢щ","O3",21,14,8.5,9.2,7.2,6.1,3,7.5,16,27,38,49,53,65,72,56,50,43,32,28,26,16,30,25
"2018/12/02","оч╢щ","PM10",28,28,26,39,27,23,29,25,27,20,18,26,34,38,34,46,53,59,64,81,84,84,66,NA
"2018/12/02","оч╢щ","SO2",6.2,5.3,3.8,6.6,7.4,8.9,7.6,6.9,8.3,7.8,4.3,5,6.5,5.6,4,6.8,7.8,6.7,7.6,8.1,6.5,5.6,5.5,4.9
"2018/12/03","оч╢щ","CO",0.52,0.4,0.45,0.5,0.59,0.52,0.72,1.36,1.48,0.93,0.86,0.63,0.55,0.41,0.37,0.38,0.45,0.67,0.92,1.35,2.02,1.47,0.92,0.9
"2018/12/03","оч╢щ","NOx",26,19,19,26,33,31,56,75,71,54,52,39,36,25,23,31,45,52,58,79,111,91,60,62
"2018/12/03","оч╢щ","O3",14,14,16,9.6,4.6,4.9,2,3.7,8.8,20,32,44,52,58,55,39,25,15,6.9,1.8,1.8,1.7,2.2,1.7
"2018/12/03","оч╢щ","PM10",NA,31,44,55,50,46,42,62,67,NA,NA,NA,55,46,51,53,68,75,82,73,60,65,54,58
"2018/12/03","оч╢щ","SO2",6.3,5.4,8.2,9.3,16,14,12,14,20,18,13,14,9.4,8.2,6.9,14,16,16,16,13,16,20,13,15
"2018/12/04","оч╢щ","CO",0.74,0.48,0.57,0.4,0.44,0.46,0.59,0.89,1.13,0.94,0.46,NA,NA,NA,NA,NA,0.45,0.83,0.87,0.52,0.6,0.52,0.54,0.73
"2018/12/04","оч╢щ","NOx",47,30,36,31,33,35,52,61,78,73,30,NA,NA,NA,NA,NA,34,42,45,29,26,22,19,19
"2018/12/04","оч╢щ","O3",2.6,5,2.8,4.5,3.6,3.7,2.2,3.7,5.4,11,NA,31,32,32,27,NA,8.8,4.3,5.1,19,21,25,24,17
"2018/12/04","оч╢щ","PM10",35,29,26,26,25,25,26,20,37,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/12/04","оч╢щ","SO2",9.7,6.5,8.6,9.6,9.9,13,11,9.7,8.6,8.5,2.2,NA,NA,NA,NA,NA,6.9,7,8.9,7.4,7.3,7.6,6.7,5.7
"2018/12/05","оч╢щ","CO",0.8,0.6,0.52,0.49,0.44,0.45,0.51,0.75,0.7,0.68,0.59,0.55,0.52,0.48,0.46,0.48,0.48,0.56,0.6,0.53,0.45,0.43,0.44,0.37
"2018/12/05","оч╢щ","NOx",17,11,9,9.9,8.8,11,16,23,22,23,22,22,23,20,18,19,17,19,20,17,14,13,14,11
"2018/12/05","оч╢щ","O3",22,28,28,26,27,25,23,22,26,27,26,25,24,26,27,26,28,26,25,26,27,28,26,27
"2018/12/05","оч╢щ","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/12/05","оч╢щ","SO2",5.4,3.4,2.9,3.9,2.4,3.1,3.9,4,5.1,NA,3.8,6,7.3,6,4,3.4,2.2,2.6,3.4,2.6,2.4,2.1,2.3,2.5
"2018/12/06","оч╢щ","CO",0.34,0.35,0.4,0.47,0.55,0.65,0.62,1.41,1.69,0.99,0.93,0.73,0.59,0.53,0.53,0.38,0.41,0.57,0.54,0.63,0.5,0.53,0.51,0.39
"2018/12/06","оч╢щ","NOx",9.7,9.9,13,21,27,33,39,70,82,58,55,60,45,34,37,17,15,18,18,21,16,16,18,15
"2018/12/06","оч╢щ","O3",27,26,20,9.7,5,2.6,2.4,2.8,6.1,11,19,21,31,31,21,31,30,25,19,16,21,21,19,21
"2018/12/06","оч╢щ","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/12/06","оч╢щ","SO2",2.8,3.8,5.8,3.9,3.9,5.8,6.6,7.3,28,18,14,17,14,10,9.1,7.4,4,2.3,2.2,3.2,4.2,2.1,5.5,2.8
"2018/12/07","оч╢щ","CO",0.26,0.22,0.23,0.23,0.24,0.26,0.31,0.61,0.74,0.54,0.41,0.4,0.4,0.36,0.39,0.43,0.51,0.63,0.61,0.6,0.57,0.54,0.52,0.39
"2018/12/07","оч╢щ","NOx",8.5,5.2,4.4,4,4.9,7.1,12,24,33,25,17,16,15,14,16,16,20,21,20,20,18,17,18,9.9
"2018/12/07","оч╢щ","O3",27,30,32,33,32,29,26,17,13,20,25,28,28,28,27,25,21,20,20,19,21,21,19,23
"2018/12/07","оч╢щ","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,12,14,16,12,12,13,18,14,11,9
"2018/12/07","оч╢щ","SO2",2.1,1.6,1.5,1.3,1.2,1.2,1.2,1.6,2.7,3.2,3.6,3,3.5,3.1,3.6,3.6,3.6,4.4,4.2,4,4.2,3.3,3.4,1.8
"2018/12/08","оч╢щ","CO",0.32,0.29,0.28,0.25,0.26,0.25,0.33,0.4,0.41,0.43,0.4,0.37,0.36,0.33,0.32,0.32,0.34,0.37,0.35,0.33,0.32,0.33,0.32,0.3
"2018/12/08","оч╢щ","NOx",7.4,7.6,8,7.5,8.2,8.2,12,13,15,15,15,15,15,13,13,14,15,16,14,14,13,13,12,11
"2018/12/08","оч╢щ","O3",26,26,25,27,25,27,23,23,24,25,26,27,27,27,27,25,24,24,24,24,25,25,24,23
"2018/12/08","оч╢щ","PM10",11,8,10,6,3,5,9,8,8,10,13,14,12,11,14,11,18,8,13,17,5,10,8,5
"2018/12/08","оч╢щ","SO2",2,2.1,2.9,3.5,2.4,1.8,3,3.8,3.6,3.6,3.6,3.3,3.3,3.2,3.2,3.4,3.7,4.1,4,3.5,3.9,3.1,3,2.7
"2018/12/09","оч╢щ","CO",0.27,0.25,0.24,0.24,0.22,0.24,0.28,0.3,0.33,0.34,0.4,0.37,0.36,0.32,0.34,0.33,0.33,0.37,0.36,0.34,0.33,0.35,0.33,0.35
"2018/12/09","оч╢щ","NOx",10,7.9,7.9,8.6,6,6.5,8.5,9.1,10,12,13,14,12,11,12,12,12,13,12,12,11,12,11,11
"2018/12/09","оч╢щ","O3",24,25,24,24,26,27,25,25,26,25,25,26,27,28,27,27,27,26,25,26,25,25,25,22
"2018/12/09","оч╢щ","PM10",3,5,6,4,2,3,7,5,9,8,10,12,11,6,8,9,6,6,5,11,10,7,6,8
"2018/12/09","оч╢щ","SO2",2.5,2.7,1.9,2.2,3.4,3.2,3.2,2.6,2.6,3.3,2.8,3,2.5,3.1,3.1,2.7,3.5,3.3,3.6,3.5,3.5,3.8,3,2.9
"2018/12/10","оч╢щ","CO",0.34,0.31,0.29,0.25,0.24,0.3,0.48,0.75,0.79,0.42,0.36,0.4,0.38,0.37,0.38,0.6,0.6,0.76,0.79,0.79,0.55,0.52,0.5,0.45
"2018/12/10","оч╢щ","NOx",12,11,9.9,7.8,7.3,12,21,27,34,20,18,20,19,18,18,31,29,33,32,34,23,22,21,21
"2018/12/10","оч╢щ","O3",22,21,21,23,24,18,12,11,10,17,18,18,20,20,20,11,12,9.6,9.9,6.7,14,14,14,13
"2018/12/10","оч╢щ","PM10",8,8,9,6,4,5,9,16,15,16,12,10,14,12,12,22,20,26,16,21,21,19,26,18
"2018/12/10","оч╢щ","SO2",2.8,2.7,2.7,2.7,2.6,3.2,2.8,2.2,3,2.8,2.8,2.8,2.9,2.9,2.9,3.4,3.8,4,4.4,4.7,4.4,4.6,4.5,4.3
"2018/12/11","оч╢щ","CO",0.37,0.31,0.27,0.39,0.41,0.51,0.74,0.87,0.56,0.4,0.4,0.38,0.37,0.39,0.37,0.43,0.46,0.5,0.42,0.4,0.4,0.37,0.32,0.26
"2018/12/11","оч╢щ","NOx",18,15,15,18,26,28,38,41,24,20,22,18,15,15,15,20,19,18,16,15,16,14,12,7.7
"2018/12/11","оч╢щ","O3",16,13,12,9.3,3.4,3.2,1.9,3,10,13,13,17,20,20,20,18,20,20,22,23,21,21,23,27
"2018/12/11","оч╢щ","PM10",11,18,24,25,29,32,44,38,30,24,25,25,18,15,18,21,17,14,10,13,15,9,10,9
"2018/12/11","оч╢щ","SO2",3.6,4.2,4,4.7,5.5,5.6,6.8,8.5,5.8,5.2,5,4.6,4.1,4.1,3.9,3.7,3.6,3.5,3.3,3.3,3,3.1,2.8,2.9
"2018/12/12","оч╢щ","CO",0.25,0.24,0.23,0.25,0.25,0.26,0.38,0.66,0.78,0.57,0.6,0.5,0.49,0.52,0.61,0.64,0.75,0.98,0.86,0.82,0.71,0.74,0.68,0.6
"2018/12/12","оч╢щ","NOx",6.9,6.9,5.2,6.5,6.1,8,15,26,34,24,30,24,20,20,25,22,23,31,22,22,17,18,17,15
"2018/12/12","оч╢щ","O3",27,27,29,26,27,29,22,15,11,18,14,17,19,19,16,17,17,12,19,20,25,23,24,25
"2018/12/12","оч╢щ","PM10",7,11,10,13,15,15,11,20,21,20,32,15,18,22,25,33,39,41,29,24,29,27,37,41
"2018/12/12","оч╢щ","SO2",3.5,1.3,1.4,1.2,1.3,1.3,1.7,3.8,2.9,2.8,3.5,3,2.4,2.4,2.4,2.7,2.6,2.9,3.2,3.3,2.9,3,3.3,3.3
"2018/12/13","оч╢щ","CO",0.55,0.48,0.46,0.46,0.46,0.48,0.58,0.88,0.81,0.62,0.54,0.48,0.44,0.4,0.43,0.49,0.56,0.75,0.8,0.55,0.4,0.38,0.32,0.29
"2018/12/13","оч╢щ","NOx",14,9.8,8.2,9.2,9.7,11,18,28,29,25,22,21,17,15,18,23,25,31,31,20,16,15,12,10
"2018/12/13","оч╢щ","O3",26,28,28,26,24,23,18,14,16,22,25,27,30,30,26,22,19,14,13,21,24,25,27,28
"2018/12/13","оч╢щ","PM10",44,35,30,34,27,26,32,28,22,19,24,20,19,16,15,16,18,17,13,11,10,15,13,10
"2018/12/13","оч╢щ","SO2",3,3.4,2.8,2.5,2.5,2.7,2.9,3.7,4.3,4,4.2,4.2,3.5,3.1,3.4,3.3,3.3,3.7,3.8,4.7,3.9,5.3,4.9,5.1
"2018/12/14","оч╢щ","CO",0.24,0.23,0.23,0.22,0.23,0.26,0.36,0.56,0.53,0.45,0.42,0.4,NA,0.36,0.38,0.4,0.43,0.55,0.54,0.49,0.49,0.42,0.39,0.36
"2018/12/14","оч╢щ","NOx",8.3,7.3,7.3,7.6,8,9.1,14,21,21,20,18,NA,NA,17,18,17,18,21,20,20,19,14,12,10
"2018/12/14","оч╢щ","O3",31,32,32,32,32,31,28,24,26,27,29,27,NA,31,28,26,25,22,23,22,23,29,29,31
"2018/12/14","оч╢щ","PM10",15,11,9,11,10,11,11,11,13,16,17,NA,NA,20,23,21,20,20,24,17,25,26,22,16
"2018/12/14","оч╢щ","SO2",5.4,4.3,4.7,3.8,3,3.5,4.6,4.4,4.3,4.5,3.2,NA,NA,3.2,3,2.4,4.3,4.8,5.5,7.3,7.2,5.9,4.5,2.7
"2018/12/15","оч╢щ","CO",0.32,0.3,0.3,0.26,0.25,0.27,0.29,0.37,0.41,0.41,0.37,0.34,0.35,0.33,0.33,0.33,0.35,0.41,0.46,0.45,0.41,0.36,0.35,0.35
"2018/12/15","оч╢щ","NOx",8.8,8.1,6.6,5.6,5.9,7,8.8,11,14,16,14,13,12,13,13,13,14,15,17,18,15,13,12,13
"2018/12/15","оч╢щ","O3",32,33,35,35,34,32,30,29,27,28,30,32,33,30,28,27,26,25,23,22,24,26,26,24
"2018/12/15","оч╢щ","PM10",14,18,23,23,15,12,12,14,15,17,13,16,11,24,19,10,15,17,18,14,17,13,14,14
"2018/12/15","оч╢щ","SO2",3.1,3.1,3.1,3.5,2.7,3.6,3.4,4.1,3.1,3.4,4,3.4,3.6,2.7,2.7,2.6,2.6,2.7,3.4,3.1,2.9,3,2.9,4.3
