"ら戳","代","代兜","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/07/08","打","CO",0.14,0.2,0.21,0.18,0.16,0.21,0.32,0.2,0.15,0.14,0.17,0.17,0.13,0.15,0.12,0.11,0.16,0.16,0.17,0.17,0.15,0.14,0.14,0.13
"2018/07/08","打","NOx",10,19,22,18,10,13,17,7.9,5.3,4.8,4.6,4.4,4,6.2,4.3,3.1,6.1,13,6,5.6,5.3,5.4,6.8,6.2
"2018/07/08","打","O3",8.3,2.1,2,3,6.5,5,11,25,33,38,43,48,45,43,41,42,58,53,47,40,38,32,28,28
"2018/07/08","打","PM10",19,21,26,27,26,24,24,20,14,25,32,24,18,22,20,21,24,22,28,34,32,28,23,20
"2018/07/08","打","SO2",2.8,1.3,1.5,1.5,1.1,1.3,2.4,2.9,2.3,2.3,3,2.7,2.6,4.1,2.1,1.6,2.8,3.2,3.1,2.7,2.5,2.9,2.8,3.1
"2018/07/09","打","CO",0.13,0.25,0.22,0.21,0.2,0.24,0.33,0.31,0.21,0.26,0.19,0.17,0.15,0.13,0.14,0.11,0.17,0.23,0.32,0.3,0.25,0.21,0.15,0.12
"2018/07/09","打","NOx",6.6,13,13,13,13,18,23,17,13,19,11,8.4,9.4,4.2,5.5,7.8,16,16,15,14,13,10,7.9,7.2
"2018/07/09","打","O3",24,10,8.9,9,8.8,5,6.4,15,22,30,39,48,47,39,34,33,37,36,19,10,9.4,9.3,9.8,10
"2018/07/09","打","PM10",23,27,32,38,38,34,42,49,37,42,47,33,27,25,28,40,52,47,29,26,23,19,25,29
"2018/07/09","打","SO2",3.7,3,2.7,2.7,2.9,3.3,4.5,6.2,4.5,6,5.2,5,4.4,3.3,2.6,2.9,4.7,5.8,4.2,3.6,3.5,4.3,4,3.3
"2018/07/10","打","CO",0.12,0.12,0.12,0.13,0.12,0.14,0.18,0.21,0.13,0.1,0.11,0.1,0.09,0.09,0.09,0.1,0.1,0.09,0.1,0.08,0.06,0.06,0.05,0.05
"2018/07/10","打","NOx",7.7,8.6,7.9,8.9,10,10,13,14,10,6.8,8.2,6.5,4.6,6.7,5.7,5.6,3.8,3.1,3.8,3.8,2.4,2.2,1.4,1.6
"2018/07/10","打","O3",9.5,9.4,9.6,8.2,6.8,7.3,8.9,12,14,15,13,18,21,21,23,23,23,21,18,16,15,14,14,14
"2018/07/10","打","PM10",23,18,21,17,15,16,21,21,20,31,37,35,36,38,42,44,42,36,33,36,38,31,26,32
"2018/07/10","打","SO2",2.4,2.8,2.4,2.7,3.2,2.8,4.3,4.4,2.9,2.2,1.9,1.3,1.5,1.7,1.2,1.3,1.1,1.1,1.3,0.9,1,0.9,0.6,0.2
"2018/07/11","打","CO",0.05,0.03,0.04,0.05,0.12,0.11,0.12,0.12,0.12,0.12,0.14,0.25,0.16,0.14,0.21,0.31,0.31,0.23,0.24,0.27,0.14,0.19,0.22,0.28
"2018/07/11","打","NOx",1.5,1.5,1.4,2.2,3.4,5.1,5.7,7.2,8,5.5,6,12,7.5,8.8,9,11,14,14,15,16,7.5,9.7,14,25
"2018/07/11","打","O3",14,14,14,15,16,17,18,23,26,34,36,22,32,34,37,51,41,28,18,13,28,26,17,4.2
"2018/07/11","打","PM10",36,34,33,29,25,23,20,21,28,32,31,28,25,28,34,32,32,36,33,36,42,43,43,45
"2018/07/11","打","SO2",0.7,2,1.7,2,2,2.5,2.8,2.7,2.3,2.4,2.3,3,2.5,2,2.3,3.1,3.5,4.3,4.4,4,4,4.4,4.1,2.7
"2018/07/12","打","CO",0.26,0.25,0.27,0.28,0.31,0.45,0.4,0.43,0.41,0.3,0.13,0.11,0.11,0.11,0.1,0.11,0.13,0.15,0.18,0.2,0.19,0.16,0.14,0.13
"2018/07/12","打","NOx",26,17,19,27,16,25,26,32,23,19,8.3,5.3,3.9,7,3.6,3.8,4.5,6.5,8.6,10,11,10,8.7,7.7
"2018/07/12","打","O3",3.6,7.7,4.4,2.6,7.2,2.8,3.9,4.7,13,15,23,31,38,36,41,38,37,32,28,25,20,21,22,21
"2018/07/12","打","PM10",47,47,48,45,40,31,24,23,31,37,32,32,36,38,40,41,38,36,37,39,41,40,38,39
"2018/07/12","打","SO2",3.3,2.8,3,3,4.8,5.6,3.4,2.9,6.2,6.5,4,3.3,3.2,3.9,3.3,3,3.2,3.5,3.6,4.5,4.2,4.1,3.3,3
"2018/07/13","打","CO",0.15,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.08,0.07,0.1,0.09,0.09,0.1,0.1,0.09,0.12,0.12,0.19
"2018/07/13","打","NOx",10,21,21,20,18,24,21,20,23,14,6.1,NA,4.2,2.9,2.6,3.2,3,3.4,3.9,3.4,4.7,3.6,5.2,10
"2018/07/13","打","O3",14,7.5,2.5,2.5,2.5,3,7.3,14,21,30,NA,NA,51,47,45,46,43,42,40,37,37,57,59,28
"2018/07/13","打","PM10",44,47,43,40,43,45,40,37,40,45,NA,42,42,38,34,35,34,32,31,35,40,44,55,53
"2018/07/13","打","SO2",3.9,2.8,2.1,1.8,2.1,2.4,2.5,4.4,5.4,3.7,2.4,NA,1.8,1.6,2.2,2.4,1.6,2.4,2.1,1.9,2,2.5,5.4,2.7
"2018/07/14","打","CO",0.21,0.16,0.14,0.14,0.14,0.2,0.28,0.27,0.26,0.23,0.24,0.18,0.17,0.13,0.1,0.1,0.13,0.15,0.18,0.18,0.16,0.25,0.23,0.21
"2018/07/14","打","NOx",13,9.9,9.3,8.4,7.6,10,13,9.8,8.1,6.6,7.5,9.6,7.9,6.1,4.1,4.1,9.2,6.2,9,13,9.3,17,20,19
"2018/07/14","打","O3",12,18,19,19,18,18,17,32,44,55,69,65,71,70,63,60,59,62,52,39,34,4.6,2.8,2.5
"2018/07/14","打","PM10",39,42,43,40,38,34,39,44,47,50,49,42,36,33,33,29,34,40,39,41,42,34,25,26
"2018/07/14","打","SO2",2.7,1.8,1.5,1.4,1.1,1.3,1.8,2.2,2.5,2.4,3.8,3.9,2.9,2.2,1.6,1.5,1.7,2.1,2.4,3.3,1.8,3.8,3.7,5.1
"2018/07/15","打","CO",0.14,0.19,0.2,0.23,0.23,0.27,0.3,0.29,0.25,0.25,0.18,0.13,0.12,0.13,0.15,0.15,0.16,0.18,0.2,0.2,0.22,0.19,0.14,0.14
"2018/07/15","打","NOx",12,16,15,15,11,12,13,10,8.2,9.5,8.6,7,5.7,6.6,9.6,14,14,11,7.6,9.8,12,10,8,8
"2018/07/15","打","O3",4.7,4,7.7,15,16,16,13,35,42,46,48,37,38,50,54,44,38,42,33,11,6.7,8.3,9.2,9.1
"2018/07/15","打","PM10",24,24,25,32,45,52,50,52,55,41,40,37,25,30,38,45,51,47,44,29,16,25,27,22
"2018/07/15","打","SO2",1.2,2.5,2.3,2.7,2.8,2.9,4.3,5,3.9,4.5,4.6,3.3,3.4,3.4,3.4,2.9,3.4,3.9,3.4,2.7,3.1,2.4,2.5,1.9
"2018/07/16","打","CO",0.12,0.06,0.05,0.06,0.06,0.06,0.15,0.19,0.15,0.15,0.12,0.08,0.09,0.12,0.22,0.17,0.15,0.18,0.22,0.26,0.21,0.12,0.11,0.07
"2018/07/16","打","NOx",7.5,4.3,5,6.3,6.9,7.8,13,12,11,12,11,6,7.4,6.9,3.9,3.2,3.1,3.7,6.4,7.9,12,8.2,6.4,5.2
"2018/07/16","打","O3",10,12,12,11,10,8.9,8.2,10,14,13,17,33,29,51,81,71,63,63,60,52,19,7.3,8.2,9.1
"2018/07/16","打","PM10",15,15,15,16,16,13,21,29,31,31,28,23,28,44,50,49,46,40,42,49,40,24,19,18
"2018/07/16","打","SO2",1.9,3.2,4.6,3.7,3.8,4.1,3.8,4.4,4.1,4.4,4.4,3.6,3.4,4,5.4,4.2,3.6,4,4.2,4.8,4.2,3.9,4.2,3.5
"2018/07/17","打","CO",0.05,0.06,0.06,0.18,0.22,0.16,0.27,0.34,0.27,0.2,0.19,0.22,0.17,0.18,0.2,0.21,0.19,0.19,0.18,0.19,0.17,0.14,0.1,0.09
"2018/07/17","打","NOx",3.7,2.2,2.6,12,17,16,21,17,13,7.3,4.6,2.9,2.1,2.1,5.5,NA,3.7,6.7,7.3,7.4,6.2,4.9,3.9,3.6
"2018/07/17","打","O3",9.8,9.4,8.8,12,12,7.4,18,30,33,39,55,75,70,79,84,77,70,17,8.6,6.6,6.9,7.4,7.6,7.4
"2018/07/17","打","PM10",16,14,13,21,30,26,32,46,42,37,39,49,48,42,NA,59,54,38,27,26,27,23,19,17
"2018/07/17","打","SO2",3.8,2.5,1.8,4.7,4.3,3,5.4,7.1,5.9,4.3,3.6,4.4,3.5,3.6,3.5,NA,3.3,3,3,2.8,2.9,2.9,3,2.5
"2018/07/18","打","CO",0.08,0.09,0.09,0.11,0.11,0.12,0.18,0.28,0.3,0.26,0.25,0.2,0.18,0.16,0.14,0.13,0.15,0.18,0.19,0.19,0.2,0.17,0.15,0.14
"2018/07/18","打","NOx",3.3,4.6,5.1,5.5,7.1,9.8,17,18,16,9.8,5.8,5,3.9,4.2,6.3,8.1,9.5,8.6,7.7,7.6,8,7.9,7.5,7.2
"2018/07/18","打","O3",7.5,6.9,6.8,5.7,4.5,3.8,4.6,8.4,29,58,73,66,68,73,45,27,17,13,8.5,7.2,5.9,4.9,4.9,5.3
"2018/07/18","打","PM10",14,14,13,13,12,11,15,23,41,50,54,52,38,33,27,27,32,33,32,25,18,16,16,16
"2018/07/18","打","SO2",3.3,4.4,4.6,4.7,3.8,4.1,4.8,5.7,6.6,6.4,5.4,4.1,3,2.8,2,2.1,2,2.7,2.5,2.5,2.5,3.2,2.7,3
"2018/07/19","打","CO",0.15,0.16,0.16,0.18,0.17,0.23,0.35,0.27,0.27,0.24,0.18,0.14,0.15,0.14,0.14,0.16,0.19,0.18,0.19,0.25,0.23,0.22,0.16,0.17
"2018/07/19","打","NOx",8.9,17,15,20,26,31,36,17,15,11,9.3,7.6,7.4,6.5,7,7.3,9.6,9.4,9,11,10,9.8,8.4,8.8
"2018/07/19","打","O3",3.7,2.7,2.2,2.5,2.3,2.9,4.9,11,18,28,32,30,38,39,39,39,31,19,11,6.7,6.6,7.2,8.5,7.5
"2018/07/19","打","PM10",16,15,18,24,24,26,33,33,32,27,27,28,24,23,22,24,30,25,23,33,27,17,17,19
"2018/07/19","打","SO2",4.8,3.9,3.2,3.2,3.6,3.5,9.4,5.7,5.2,4.5,3.3,2.7,2.9,2.6,2.8,2.6,2.7,2.9,2.9,3.3,3.5,3.6,2.7,2.5
"2018/07/20","打","CO",0.17,0.13,0.13,0.12,0.12,0.15,0.18,0.2,0.2,0.2,0.12,0.1,0.08,0.08,0.07,0.07,0.08,0.09,0.1,0.12,0.11,0.1,0.12,0.15
"2018/07/20","打","NOx",9.4,9.6,10,9.1,8.9,11,13,12,10,12,8.8,7.1,4.5,3.8,4.7,5.2,4.8,5,4.9,8.9,8.1,5.3,8.4,11
"2018/07/20","打","O3",6.6,5.2,5,4.8,4.6,3.5,6.9,11,15,20,24,27,29,23,18,18,21,21,20,13,14,17,14,11
"2018/07/20","打","PM10",16,16,20,21,21,21,24,24,19,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/20","打","SO2",3.8,5,3,3.8,3.7,3.7,4.5,4.1,3.8,4,4,3,2.2,2,1.9,2.1,2.1,2.4,2.3,3.2,2.6,2.3,3.4,3.5
"2018/07/21","打","CO",0.12,0.1,0.1,0.1,0.11,0.12,0.15,0.13,0.12,0.08,0.09,0.08,0.07,0.07,0.07,0.1,0.13,0.16,0.17,0.17,0.14,0.15,0.11,0.14
"2018/07/21","打","NOx",9.2,8.2,9.2,11,11,9.7,8.8,7.2,5.4,6.1,10,4.7,5,7.8,3.7,4.9,5.8,6.8,10,11,7.6,7.9,7.2,10
"2018/07/21","打","O3",14,15,14,12,12,14,15,15,14,17,20,25,25,23,26,25,24,23,15,12,15,13,13,10
"2018/07/21","打","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/21","打","SO2",2.5,4.5,5.1,4.5,6.9,5.6,5.7,4.8,2.8,2.7,2.3,2.2,2.1,2.3,2.1,2,2.1,2.4,3.1,3.5,2.6,2.3,2.3,2.3
"2018/07/22","打","CO",0.18,0.26,0.3,0.23,0.2,0.24,0.26,0.24,0.18,0.16,0.24,0.2,0.14,0.11,0.1,0.12,0.21,0.23,0.23,0.25,0.3,0.27,0.29,0.29
"2018/07/22","打","NOx",14,23,24,15,13,14,18,17,19,7.8,8.5,7.8,5.9,4.1,3.8,4.1,102,133,55,16,23,23,26,31
"2018/07/22","打","O3",4.7,1.9,1.8,2.7,2.9,2.5,5.5,13,23,37,59,64,58,53,43,49,22,13,21,20,8.5,11,8.8,7.1
"2018/07/22","打","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/22","打","SO2",4.8,2.2,2,2,2,1.8,2.6,4.9,3.1,2.4,4.3,3.3,3,2.4,2.4,2.7,3,3.4,2.2,1.9,2.6,2.8,4.3,3.5
"2018/07/23","打","CO",0.26,0.21,0.19,0.16,0.14,0.13,0.17,0.19,0.18,0.19,0.23,0.2,0.08,0.08,0.09,0.1,0.11,0.13,0.11,0.11,0.14,0.18,0.21,0.21
"2018/07/23","打","NOx",25,26,20,20,19,11,18,9.1,9.8,9.7,16,11,4.5,4.5,18,6.3,7.7,7.4,7,6,10,12,21,22
"2018/07/23","打","O3",5.1,4.2,8,8.3,7.6,25,28,47,54,58,56,57,43,40,36,39,38,30,27,24,17,13,5.7,3.4
"2018/07/23","打","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/07/23","打","SO2",3,6.2,4.5,4.2,3.9,3.8,4.2,3.2,2.7,3.1,3.8,3.5,2,2,2,2.2,2.4,2.5,2.6,2.6,3.8,4.9,6.2,5.7
"2018/07/24","打","CO",0.26,0.24,0.23,0.21,0.2,0.21,0.3,0.22,0.23,0.19,0.14,0.13,0.08,NA,0.08,0.1,0.25,0.27,0.28,0.26,0.32,0.29,0.3,0.24
"2018/07/24","打","NOx",29,20,13,14,13,15,23,15,16,8.9,5.8,4.8,3.3,NA,2.8,4.3,28,22,16,14,16,15,17,19
"2018/07/24","打","O3",2,3.4,8.3,8.2,10,6.7,7.9,17,19,25,38,44,29,NA,22,22,29,22,21,27,24,22,16,11
"2018/07/24","打","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,39,40,32,28,25,22,22,24,30
"2018/07/24","打","SO2",4.5,1.6,1.5,1.2,1.2,1.4,1.3,2,3.9,3.3,2.2,2.1,0.4,NA,0.4,0.5,0.9,1,0.8,0.7,0.5,0.6,0.3,0
"2018/07/25","打","CO",0.2,0.17,0.18,0.17,0.17,0.24,0.28,0.26,0.21,0.16,0.13,0.11,0.11,0.11,0.13,0.12,0.13,0.18,0.2,0.28,0.31,0.32,0.27,0.26
"2018/07/25","打","NOx",22,19,27,28,28,43,41,17,14,7.4,4.5,4.4,3.9,4.2,6.4,5.2,8.2,7.3,7.2,8.2,11,17,16,19
"2018/07/25","打","O3",6.3,9.2,2.8,1.9,2.1,2.3,6.3,19,23,36,46,46,48,47,44,48,51,63,61,66,54,33,22,14
"2018/07/25","打","PM10",33,30,30,31,31,33,30,30,32,72,76,39,36,34,35,34,39,45,47,53,65,63,49,45
"2018/07/25","打","SO2",1.5,3.4,3.7,4.2,4.3,5.2,5.5,6.1,6.1,5.2,4.8,4.4,4.7,4.6,6.2,4.4,4.9,6.5,3.8,4.6,4.5,3.6,3.5,3.1
"2018/07/26","打","CO",0.24,0.27,0.23,0.23,0.24,0.29,0.35,0.16,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.1,0.11,NA,0.11,0.11,0.11,0.14,0.18,0.23
"2018/07/26","打","NOx",18,21,15,17,18,22,32,9.9,4.4,5.1,4.6,6.1,3,3,3.1,3,3,3.4,4.4,3.6,3.8,5.2,11,18
"2018/07/26","打","O3",11,11,13,8.6,9.3,4.7,5.2,17,22,22,26,27,28,28,29,31,29,26,29,29,28,25,16,6.8
"2018/07/26","打","PM10",48,49,47,47,50,52,50,45,38,40,38,31,30,29,29,32,38,35,29,31,32,31,35,42
"2018/07/26","打","SO2",3.2,3.6,3.5,3.4,3.6,4.1,5.8,4.2,3.1,3.3,2.9,2,1.9,2,2.1,2.4,2.3,3.1,3.4,2.7,2.4,3.6,6.4,6.4
"2018/07/27","打","CO",0.22,0.18,0.19,0.16,0.17,0.17,0.22,0.18,0.14,0.13,0.09,0.09,0.09,0.08,0.09,0.09,0.26,0.48,0.32,0.34,0.36,0.36,0.29,0.25
"2018/07/27","打","NOx",19,24,27,21,23,31,32,17,11,8.5,5.2,4.1,4,3.5,3,4.8,65,122,46,27,36,28,21,16
"2018/07/27","打","O3",4.1,4.4,3.2,1.6,2.2,2.2,3.4,10,16,24,29,31,28,32,35,31,26,17,20,19,9.7,12,17,19
"2018/07/27","打","PM10",42,40,37,34,35,38,40,38,35,34,48,47,31,31,34,33,NA,NA,NA,44,35,35,36,39
"2018/07/27","打","SO2",5.7,6.2,5.1,3.5,3.7,4.3,4.8,5.7,4.5,3.9,3.7,3.1,3.5,3,2.7,2,2.9,4.1,4.3,3.6,4.3,3.4,3.1,3.1
"2018/07/28","打","CO",0.26,0.2,0.19,0.18,0.18,0.19,0.22,0.2,0.2,0.15,0.15,0.14,0.1,0.09,0.07,0.07,0.1,0.1,0.11,0.09,0.09,0.08,0.08,0.07
"2018/07/28","打","NOx",17,17,20,15,12,13,18,17,17,12,5.9,4.4,3.8,3.4,3,2.8,6.2,4.2,4.9,6.3,4.3,3.1,3.1,3.7
"2018/07/28","打","O3",13,12,7.2,8.4,12,11,11,17,25,32,41,46,47,47,39,42,41,42,42,38,40,40,39,34
"2018/07/28","打","PM10",45,42,36,37,34,30,32,35,33,44,50,41,34,31,38,32,23,29,34,36,38,38,33,30
"2018/07/28","打","SO2",3,2.8,3.1,2.8,2.8,3.2,3.6,5.5,4.7,3.4,2.8,2.6,2.4,2.6,1.8,1.8,1.8,2.5,3.3,4.1,2.7,2.2,2.2,2
"2018/07/29","打","CO",0.07,0.12,0.13,0.11,0.17,0.22,0.25,0.23,0.15,0.15,0.11,0.12,0.1,0.1,0.1,0.1,0.21,0.11,0.11,0.12,0.13,0.1,0.09,0.08
"2018/07/29","打","NOx",4.5,4.6,7.7,7.1,9.8,18,20,15,5.3,4.6,3.7,1.4,1.1,0.6,2.4,1.3,6.8,1.1,1.5,2.5,3,2.1,2.5,1.5
"2018/07/29","打","O3",32,28,21,22,18,12,12,17,26,25,29,37,36,33,37,44,45,45,41,32,31,30,27,28
"2018/07/29","打","PM10",35,31,25,24,27,29,28,30,26,19,26,31,26,22,21,24,26,28,30,28,26,24,20,22
"2018/07/29","打","SO2",3.2,1.7,2.5,2.6,3.6,2.8,3.6,3.8,2.1,1.6,1.2,-0.1,0,-0.3,0.3,0.4,0.7,1,0.7,1,0.9,0.7,0.8,0.4
"2018/07/30","打","CO",0.09,0.1,0.12,0.15,0.19,0.19,0.23,0.24,0.27,0.2,0.19,0.15,0.13,0.16,0.16,0.12,0.11,0.11,0.15,0.11,0.1,0.11,0.1,0.1
"2018/07/30","打","NOx",1.5,1.4,2.5,9,12,19,24,17,20,47,47,10,2.8,4.4,2.2,23,25,6.4,8.2,6,4.5,10,3,3
"2018/07/30","打","O3",31,37,36,17,17,9.2,8.1,16,26,28,34,45,50,60,57,41,36,29,30,27,28,28,30,28
"2018/07/30","打","PM10",24,25,34,34,27,29,33,32,35,77,109,86,56,54,51,42,51,42,30,26,26,27,26,27
"2018/07/30","打","SO2",1.3,1.2,1.8,3.4,3.9,4.4,3.7,4.5,3.6,2.8,2.8,1.7,1.4,2.1,2.4,1.8,1.7,1.4,1.4,1.5,1.7,1.7,1.7,1.4
"2018/07/31","打","CO",0.11,0.21,0.17,0.16,0.17,0.19,0.2,0.2,0.25,0.22,0.2,0.16,0.14,0.14,0.15,0.13,0.14,0.17,0.17,0.12,0.13,0.13,0.13,0.14
"2018/07/31","打","NOx",2.9,18,14,16,17,20,18,22,31,28,15,8.3,8.8,4.9,5,4.5,4.6,11,12,5.4,3.6,3.8,3.7,3.9
"2018/07/31","打","O3",25,11,12,8.3,7,5.8,9.7,13,18,25,36,48,46,48,46,45,43,42,37,38,33,36,36,38
"2018/07/31","打","PM10",28,32,33,29,24,25,29,32,37,54,NA,NA,56,43,41,48,48,39,36,34,30,34,37,35
"2018/07/31","打","SO2",1.5,4.9,4,4.3,4.2,3.8,3.7,4.6,5.7,5,3.8,2.1,1.8,1.8,2.7,1.6,1.3,2.4,2.8,2.4,2.4,2.1,2.3,2.7
"2018/08/01","打","CO",0.18,0.19,0.17,0.18,0.17,0.19,0.27,0.29,0.25,0.18,0.18,0.22,0.17,0.16,0.17,0.17,0.17,0.2,0.2,0.16,0.12,0.13,0.13,0.14
"2018/08/01","打","NOx",9,8,5.9,6.6,5.5,9.8,22,17,20,14,18,26,10,4.9,8.3,9.9,20,47,29,33,6.1,4.6,4.5,3.6
"2018/08/01","打","O3",28,33,41,36,44,27,15,28,35,45,49,54,57,48,44,43,40,34,38,31,33,32,38,42
"2018/08/01","打","PM10",40,43,41,43,44,41,40,37,NA,NA,NA,NA,NA,NA,69,56,52,63,66,63,43,28,27,30
"2018/08/01","打","SO2",3.8,4.3,3.4,3.7,4,4.4,5.6,5.8,5.4,4.1,3.7,3.3,3.3,3.5,4.1,4.2,3.9,4.5,4.1,3.9,3.2,3.7,3.6,3.3
"2018/08/02","打","CO",0.27,0.15,0.14,0.12,0.13,0.14,0.17,0.2,0.23,0.19,0.2,0.15,0.14,0.17,0.18,0.18,0.16,0.15,0.15,0.13,0.13,0.13,0.22,0.18
"2018/08/02","打","NOx",8.3,7.4,6.9,6.5,6.3,11,11,9.9,26,27,27,29,10,19,30,23,25,47,42,36,35,39,32,28
"2018/08/02","打","O3",27,30,27,28,28,27,29,31,29,32,37,36,49,54,59,61,49,27,20,26,27,25,22,22
"2018/08/02","打","PM10",37,38,34,31,29,31,35,39,49,60,60,65,62,56,59,55,51,46,53,56,38,29,32,33
"2018/08/02","打","SO2",5.7,1.8,1.4,1.4,1.8,2.7,2.7,2.3,2,2.1,1.8,1,0.6,1.1,1.2,1.2,2,2.7,2.2,2,1.7,1.9,2.7,2.1
"2018/08/03","打","CO",0.15,0.12,0.11,0.12,0.15,0.17,0.19,0.26,0.17,0.16,0.17,NA,0.2,0.17,0.17,0.19,0.17,0.26,0.33,0.34,0.29,0.53,0.58,0.48
"2018/08/03","打","NOx",22,8.7,7.7,15,22,23,15,24,38,46,49,NA,30,29,35,27,55,46,49,38,25,33,65,55
"2018/08/03","打","O3",23,23,23,17,12,7.3,13,16,21,24,NA,36,43,42,29,28,19,23,17,15,13,6.2,2.4,2.2
"2018/08/03","打","PM10",35,30,27,28,24,22,22,29,56,64,NA,59,50,41,44,48,52,47,40,40,29,33,52,57
"2018/08/03","打","SO2",2,3,3,3,3.6,4.2,2.8,3.4,3.3,3.4,2.9,NA,2.8,2.9,3.2,3.4,3,3.7,4,3.6,3.1,5.5,5.6,4.6
"2018/08/04","打","CO",0.44,0.39,0.29,0.21,0.2,0.2,0.21,0.22,0.2,0.18,0.22,0.16,0.13,0.14,0.15,0.15,0.22,0.26,0.27,0.34,0.36,0.41,0.54,0.37
"2018/08/04","打","NOx",57,39,23,20,18,17,21,16,31,34,12,8,3.9,9.3,14,5.3,13,34,42,23,20,42,113,87
"2018/08/04","打","O3",2.2,2.6,4.9,8.9,9.2,6.6,11,15,20,25,36,38,42,37,38,40,32,27,25,27,25,16,6.6,11
"2018/08/04","打","PM10",52,40,32,24,25,23,21,19,21,36,41,32,25,22,30,32,29,37,42,37,34,37,48,58
"2018/08/04","打","SO2",3.5,3.8,2.9,2.4,2.1,2.4,3.3,3.4,3.5,3.6,4.4,2.6,1.9,1.5,1.3,1.5,2,3.1,3.5,2.3,2.4,2.6,4.1,2.9
"2018/08/05","打","CO",0.29,0.28,0.22,0.19,0.19,0.2,0.22,0.2,0.16,0.16,0.14,NA,0.17,0.12,0.12,0.13,0.15,0.22,0.21,0.25,0.24,0.24,0.21,0.23
"2018/08/05","打","NOx",64,15,11,13,15,12,12,11,12,8.4,4.8,NA,7.8,4.7,3.7,5.9,8.2,27,25,36,50,52,34,14
"2018/08/05","打","O3",13,10,14,13,12,15,19,24,28,37,39,NA,57,37,39,42,37,28,26,18,16,14,17,15
"2018/08/05","打","PM10",50,41,37,28,22,21,20,27,30,30,37,NA,39,34,28,29,32,25,28,37,40,39,34,30
"2018/08/05","打","SO2",3.7,0.9,0.6,1,1.7,0.5,0.5,1.4,1.3,0.9,0.6,NA,NA,2.4,1.9,2.9,3.1,3.4,3.5,3.5,3.1,2.8,2.8,1.8
"2018/08/06","打","CO",0.21,0.15,0.14,0.13,0.14,0.19,0.3,0.32,0.28,0.2,0.15,0.14,0.1,0.09,0.1,0.11,0.17,0.17,0.25,0.33,0.31,0.28,0.28,0.17
"2018/08/06","打","NOx",15,9.2,8.2,10,8,18,21,16,12,11,4.5,3.8,2.7,2.8,4.9,4.8,7.3,11,12,23,70,36,66,36
"2018/08/06","打","O3",17,19,19,23,25,6.1,15,23,35,42,48,50,44,43,40,45,57,43,31,17,9.3,9.6,16,31
"2018/08/06","打","PM10",28,30,33,32,30,29,30,32,33,36,41,41,32,28,29,31,44,48,41,39,47,60,114,116
"2018/08/06","打","SO2",2.3,2.1,2,2.5,2.2,3.3,3.5,4,4.6,3.9,3.2,2.2,2.2,1.9,2,2.5,3.4,4.6,3.6,3.6,3.7,3,3.8,3.4
"2018/08/07","打","CO",0.16,0.19,0.23,0.2,0.19,0.18,0.21,0.22,0.17,0.17,0.16,0.18,0.15,0.12,0.09,0.09,0.11,0.15,0.26,0.25,0.27,0.24,0.21,0.18
"2018/08/07","打","NOx",32,19,51,20,13,15,18,15,9.2,7.1,5.4,6.3,6,7.5,6.7,5.5,8.1,9.6,14,12,14,15,14,16
"2018/08/07","打","O3",29,26,12,15,19,20,21,30,40,47,54,70,68,49,33,27,26,27,20,17,15,15,12,8.5
"2018/08/07","打","PM10",59,55,60,54,46,39,36,35,33,35,34,38,40,35,33,36,43,43,33,29,27,25,31,33
"2018/08/07","打","SO2",4.3,4,4.2,3.9,3.3,2.9,3,4,3.6,3.4,4.1,4,4.5,4.7,3.5,2.8,4.2,3.9,4,3.4,3.9,4.5,6.8,2.8
"2018/08/08","打","CO",0.19,0.24,0.22,0.22,0.17,0.17,0.28,0.32,0.25,0.25,0.23,0.18,0.16,0.14,0.13,0.11,0.11,0.13,0.16,0.21,0.3,0.31,0.25,0.22
"2018/08/08","打","NOx",19,19,19,29,19,15,18,16,12,12,12,7.6,8.6,8.3,6.3,7.2,5.9,5.2,7.2,12,16,14,14,14
"2018/08/08","打","O3",6.1,8.3,6.7,2.3,5,9.5,11,24,34,43,54,60,51,45,42,28,26,27,24,18,13,15,12,10
"2018/08/08","打","PM10",31,33,35,28,24,16,19,41,42,40,52,53,40,34,31,29,27,23,24,28,21,20,28,27
"2018/08/08","打","SO2",2.8,7.3,6.5,5.2,5.7,8.7,8.1,6.7,5,5.2,6,4.9,3.4,2.9,3.3,3.4,3.3,3.4,3.8,4.2,5.4,5.3,4.4,3.1
