"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/06/27","³Á¼d","PM10",46,38,40,48,43,55,59,52,35,31,30,42,35,32,36,37,24,33,57,42,55,64,65,61
"2018/06/27","³Á¼d","SO2",2.7,2.3,2.3,2.4,2.5,3.1,3.8,2.8,2.1,2.8,2.7,8,5.1,5,2.9,5.2,2.9,2.1,2.1,2.5,2.5,6.1,3.6,3.1
"2018/06/28","³Á¼d","CO",0.34,0.31,0.25,0.24,0.23,0.26,0.42,0.4,0.34,0.28,0.18,0.16,0.14,0.13,0.1,0.12,0.12,0.18,0.26,0.34,0.48,0.48,0.34,0.34
"2018/06/28","³Á¼d","NOx",19,14,14,15,15,17,24,22,15,9.6,4.7,4.2,3.9,3.8,3.7,4,4.7,7.3,8.9,11,21,21,19,17
"2018/06/28","³Á¼d","O3",8,8.6,3.4,3.6,6,7.3,7.5,15,29,40,44,40,39,39,27,22,21,19,16,12,8.1,6.6,7.7,6.2
"2018/06/28","³Á¼d","PM10",44,44,52,49,70,64,65,64,58,56,46,33,34,33,26,23,23,31,31,41,75,44,43,42
"2018/06/28","³Á¼d","SO2",2.9,2,1.9,1.9,3.1,4.1,3.5,3.4,5.2,4.2,2.6,2,1.9,2.1,1.5,1.5,1.5,2.1,1.5,1.5,3.9,2.2,2.7,2.3
"2018/06/29","³Á¼d","CO",0.29,0.33,0.21,0.17,0.18,0.21,0.33,0.29,0.12,0.1,0.12,0.1,0.1,0.08,0.09,0.09,0.11,0.13,0.22,0.31,0.29,0.34,0.34,0.32
"2018/06/29","³Á¼d","NOx",13,19,13,12,13,13,16,13,5.9,4.2,4.4,3.7,3.6,3,3.2,4.3,3.9,5.7,7.1,13,15,18,17,17
"2018/06/29","³Á¼d","O3",5.5,2,3.9,5.2,4.1,6.3,8.3,13,16,18,19,19,19,17,22,20,18,19,17,15,15,12,11,8.3
"2018/06/29","³Á¼d","PM10",46,52,41,46,40,53,51,48,29,24,21,25,21,31,28,28,21,35,33,43,43,42,54,40
"2018/06/29","³Á¼d","SO2",2.3,4,2.4,1.9,2.2,2.4,3,2.5,1.6,1.2,1.1,1.2,1.3,1,1.4,1.6,1.1,1.5,1.3,1.6,1.7,2.1,2.9,3.4
"2018/06/30","³Á¼d","CO",0.28,0.24,0.22,0.24,0.21,0.19,0.18,0.16,0.09,0.07,0.08,0.08,0.07,0.07,0.08,0.11,0.1,0.13,0.14,0.13,0.17,0.16,0.25,0.15
"2018/06/30","³Á¼d","NOx",15,15,14,17,13,13,10,8.3,4.8,2.5,2.8,2.5,1.8,1.7,2.5,3.1,2.7,3.2,4.8,5.3,6.1,7.2,14,6.9
"2018/06/30","³Á¼d","O3",6.2,5.4,3.7,1.5,2.8,6.5,13,19,26,31,35,35,36,37,35,31,31,31,36,34,31,26,13,23
"2018/06/30","³Á¼d","PM10",54,45,51,48,39,40,44,39,27,39,37,31,46,41,45,48,38,51,43,49,50,49,47,35
"2018/06/30","³Á¼d","SO2",2.9,3,3.6,2.7,2.2,2.1,2.1,2.1,2.1,1.5,1.6,1.5,1.6,1.7,1.9,1.7,1.5,1.7,2.1,2.2,1.9,2.3,2.6,1.6
"2018/07/01","³Á¼d","CO",0.15,0.16,0.16,0.21,0.21,0.14,0.16,0.22,0.22,0.13,0.09,0.08,0.08,0.07,0.08,0.08,0.09,0.14,0.24,0.2,0.16,0.15,0.21,0.14
"2018/07/01","³Á¼d","NOx",7.4,9.2,9,9.5,9.9,6.8,8.2,14,9.4,4.5,3.8,3.3,3.1,2.7,2.6,2.9,2.7,4.4,10,8.5,5.6,6.4,12,7
"2018/07/01","³Á¼d","O3",20,15,16,12,10,18,16,14,24,28,30,30,31,30,35,33,31,28,19,22,23,25,16,19
"2018/07/01","³Á¼d","PM10",32,38,40,42,50,38,40,46,42,36,34,39,33,40,33,41,33,40,49,43,24,31,25,27
"2018/07/01","³Á¼d","SO2",2.3,2.2,2.7,2.5,2.6,2.5,2.3,2.7,2.6,1.9,1.7,1.7,1.9,1.8,1.9,2.1,2.1,2.1,2.2,1.8,1,1.6,2.5,1.6
"2018/07/02","³Á¼d","CO",0.12,0.25,0.21,0.18,0.14,0.15,0.19,0.21,0.19,0.19,0.25,0.28,0.32,0.16,0.17,0.21,0.28,0.36,0.58,0.45,0.37,0.33,0.26,0.23
"2018/07/02","³Á¼d","NOx",4.8,9.1,8.4,6.4,3.3,4.5,6,7.9,7.4,7.5,9.8,11,16,5.7,6.6,11,13,16,25,20,16,13,10,7.9
"2018/07/02","³Á¼d","O3",21,17,15,16,25,24,21,22,23,24,27,25,21,34,34,28,26,24,15,15,15,15,15,15
"2018/07/02","³Á¼d","PM10",39,36,32,27,24,36,24,22,28,21,25,24,21,34,29,16,24,32,32,36,41,44,33,32
"2018/07/02","³Á¼d","SO2",1.4,3.1,2.9,1.6,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.3,1.2,1.1,1.3,1.6,1.7,3,1.8,1.5,1.4,3.7,1.5
"2018/07/03","³Á¼d","CO",0.3,0.17,0.15,0.16,0.14,0.13,0.2,0.22,NA,0.34,0.23,0.16,0.11,0.1,0.12,0.12,0.14,0.2,0.28,0.18,0.22,0.15,0.15,0.14
"2018/07/03","³Á¼d","NOx",6,5.4,5.3,5.5,3.9,4.1,7.4,10,17,17,10,5.4,3.2,NA,5.4,5.5,5.7,8.6,13,9.3,11,7.6,9.2,7.2
"2018/07/03","³Á¼d","O3",15,16,18,18,18,22,18,21,14,15,26,31,30,28,23,23,22,19,18,19,17,17,15,15
"2018/07/03","³Á¼d","PM10",NA,32,38,31,34,27,31,15,23,31,50,46,54,NA,51,42,48,46,46,38,33,34,32,35
"2018/07/03","³Á¼d","SO2",1.2,11,12,12,11,11,11,11,12,12,12,12,12,NA,1,1,1,1,1.1,1,0.9,1,1.2,0.9
"2018/07/04","³Á¼d","CO",0.11,0.13,0.12,0.13,0.13,0.16,0.26,0.23,0.23,0.27,0.23,0.23,0.22,0.18,NA,0.26,0.33,0.42,0.4,0.41,0.31,0.28,0.23,0.2
"2018/07/04","³Á¼d","NOx",5.9,6.5,5.6,5.8,6.2,8.4,11,13,10,12,11,10,8.6,8.8,NA,13,14,17,17,16,13,13,13,9.6
"2018/07/04","³Á¼d","O3",18,18,17,15,14,13,12,14,16,16,17,24,31,NA,28,25,24,20,18,15,15,14,12,13
"2018/07/04","³Á¼d","PM10",35,31,39,37,35,46,49,38,31,27,29,37,47,NA,47,43,45,51,40,45,42,39,42,44
"2018/07/04","³Á¼d","SO2",0.5,1.2,1.4,1.4,1.5,1.4,1.6,1.7,1.9,1.7,1.5,2.1,1.9,1.6,NA,1.4,1.7,1.6,1.5,1.6,1.6,1.9,2.3,1.9
"2018/07/05","³Á¼d","CO",0.16,0.17,0.16,0.13,0.13,0.15,0.3,0.33,0.24,0.22,0.2,0.2,0.2,0.17,0.18,0.23,0.28,0.43,0.36,0.32,0.42,0.33,0.31,0.22
"2018/07/05","³Á¼d","NOx",7.7,12,13,9.1,8.9,12,13,15,10,12,9.7,9.5,9.7,8.8,8.8,10,12,17,16,15,18,16,16,13
"2018/07/05","³Á¼d","O3",14,12,13,14,14,13,12,13,19,20,23,26,27,28,26,25,24,20,18,16,12,12,11,12
"2018/07/05","³Á¼d","PM10",40,45,41,49,48,36,29,38,32,25,39,49,39,39,42,49,49,49,53,41,58,53,56,56
"2018/07/05","³Á¼d","SO2",2,2.7,2.3,2.1,2,1.7,1.7,1.8,1.6,1.7,1.8,1.8,1.7,1.7,1.7,1.7,1.8,1.8,1.9,1.8,2.2,2.3,2.1,2.2
"2018/07/06","³Á¼d","CO",0.18,0.16,0.15,0.14,0.13,0.11,0.22,0.26,0.24,0.2,0.18,0.18,0.16,0.16,0.14,0.13,0.16,0.27,0.35,0.32,0.26,0.22,0.28,0.31
"2018/07/06","³Á¼d","NOx",10,8.2,8.1,7.6,4.9,3.8,7.7,9.2,9.3,6.7,6.7,7,6.1,6.4,4.7,4.4,5.3,9.1,13,12,9.1,7.6,12,14
"2018/07/06","³Á¼d","O3",12,11,9.9,10,15,23,21,17,20,25,27,27,33,26,28,30,25,25,18,18,18,16,14,12
"2018/07/06","³Á¼d","PM10",50,48,47,47,43,27,32,35,29,26,24,27,31,26,33,35,29,29,36,44,38,35,42,51
"2018/07/06","³Á¼d","SO2",2.5,2.1,1.8,2.3,2,1.4,1.5,1.5,1.6,1.6,1.5,1.5,1.8,1.6,1.6,1.9,1.7,1.9,1.8,1.7,1.6,1.5,1.9,2.3
"2018/07/07","³Á¼d","CO",0.26,0.16,0.15,0.14,0.2,0.23,0.26,0.22,0.18,0.13,0.07,0.11,0.17,0.06,0.05,0.04,0.06,0.17,0.15,0.16,0.22,0.2,0.11,0.16
"2018/07/07","³Á¼d","NOx",12,11,7.8,8.3,10,12,14,10,7.8,6.5,3.5,3.4,4.2,3,2,2.2,3.4,9,11,11,13,11,6.8,9.5
"2018/07/07","³Á¼d","O3",14,13,16,13,10,7.6,9.9,16,20,25,26,35,45,26,27,26,25,19,15,13,10,9.8,12,7.1
"2018/07/07","³Á¼d","PM10",38,49,42,39,43,53,53,49,42,33,41,40,48,33,33,39,34,33,35,27,34,35,26,50
"2018/07/07","³Á¼d","SO2",2.2,2.4,2.1,2.5,2.8,3.2,3.6,2.4,2.2,2,1.4,2.3,3.5,1.6,1.5,1.6,1.5,1.5,1.5,1.4,1.8,1.7,1.6,1.4
"2018/07/08","³Á¼d","CO",0.18,0.2,0.22,0.21,0.21,0.25,0.3,0.25,0.22,0.14,0.11,0.11,0.13,0.14,0.12,0.13,0.12,0.14,0.15,0.18,0.19,0.19,0.15,0.14
"2018/07/08","³Á¼d","NOx",10,9.9,9.4,8.8,8.9,11,14,11,7.9,4.7,4.3,3.9,11,15,12,12,14,12,6,6.9,6.8,8.4,5.8,5.7
"2018/07/08","³Á¼d","O3",6.8,7.7,7.4,6,4.4,3.2,6.9,15,20,22,26,32,39,39,35,34,28,26,43,42,35,31,33,27
"2018/07/08","³Á¼d","PM10",45,36,42,42,46,53,NA,43,41,36,31,27,43,39,43,35,39,40,55,52,53,59,55,45
"2018/07/08","³Á¼d","SO2",1.6,1.9,3,2.8,2.7,2,1.5,3.2,3.1,2.8,4,2.9,6.8,8.4,6.8,6.4,7.2,5.9,3.6,3.2,2.8,2.5,2.5,2.3
"2018/07/09","³Á¼d","CO",0.14,0.18,0.24,0.28,0.27,0.27,0.32,0.34,0.25,0.15,0.11,0.11,0.11,0.12,0.12,0.21,0.15,0.17,0.14,0.16,0.13,0.2,0.14,0.14
"2018/07/09","³Á¼d","NOx",6,9.7,14,16,17,17,18,19,15,8.2,6.4,5.7,5.2,6.4,5.2,6.3,6.8,8.6,7,9,7.5,9.9,8.6,9.3
"2018/07/09","³Á¼d","O3",20,15,6.8,3.4,3.6,4.2,8.2,13,19,25,27,27,22,24,26,29,34,32,34,32,31,19,14,14
"2018/07/09","³Á¼d","PM10",55,56,61,54,54,51,52,53,46,36,33,35,28,33,36,43,45,44,49,53,50,49,44,43
"2018/07/09","³Á¼d","SO2",2.3,2.6,3.5,3.6,3,2.9,2.5,4.6,4.8,3.2,2.3,2.1,1.6,1.6,2,2.3,2.3,2.6,2.7,2.5,3.2,2.5,2.1,2.3
"2018/07/10","³Á¼d","CO",0.15,0.14,0.13,0.14,0.16,0.2,0.31,0.32,0.21,0.2,0.18,NA,0.12,-0.03,0.05,0.12,0.11,0.12,0.1,0.1,0.1,0.09,0.08,0.08
"2018/07/10","³Á¼d","NOx",8.9,8.7,7.6,7.2,8.4,12,17,16,10,9.5,7.2,NA,6.3,2.9,2.6,3.2,4,4.1,3.5,3.8,3.7,3.6,3.1,2.7
"2018/07/10","³Á¼d","O3",18,14,15,13,10,5.7,8.5,17,24,30,40,NA,30,25,22,25,26,22,23,22,19,17,15,15
"2018/07/10","³Á¼d","PM10",55,47,51,62,65,71,73,63,70,63,50,NA,NA,NA,NA,102,131,83,61,73,53,49,56,49
"2018/07/10","³Á¼d","SO2",2.8,2.9,3.2,3.2,2.9,2.5,3.2,3.5,3.3,4,6.9,NA,3.2,1.4,1.6,1.6,2.2,1.8,1.8,1.9,1.7,1.8,1.8,1.8
"2018/07/11","³Á¼d","CO",0.07,0.08,0.08,0.11,0.11,0.13,0.22,0.22,0.16,0.16,0.17,0.2,0.18,0.14,0.14,0.14,0.16,0.19,0.23,0.19,0.24,0.24,0.15,0.2
"2018/07/11","³Á¼d","NOx",2.7,1.9,1.5,3.7,5.6,4.9,8.4,8.7,5.7,5.4,6.2,6.3,6.1,4.3,4.6,4.2,4.8,4.5,5.1,5.8,5.8,6.8,5.8,9.5
"2018/07/11","³Á¼d","O3",14,14,13,11,8.5,8.8,6.8,8.7,14,17,21,25,27,29,27,27,25,25,22,21,22,17,17,11
"2018/07/11","³Á¼d","PM10",42,48,43,35,42,49,42,46,57,51,60,53,53,51,51,49,45,48,38,49,53,41,37,37
"2018/07/11","³Á¼d","SO2",2,1.6,1.5,1.6,1.6,1.7,2,1.8,1.9,1.8,1.9,1.8,1.7,1.9,2,1.8,1.9,1.9,1.6,2.1,1.9,1.6,1.8,2
"2018/07/12","³Á¼d","CO",0.21,0.17,0.16,0.16,0.15,0.19,0.25,0.27,0.2,0.23,0.18,0.19,0.17,0.16,0.16,0.15,0.16,0.22,0.16,0.18,0.17,0.14,0.16,0.13
"2018/07/12","³Á¼d","NOx",10,9.2,11,9.7,10,13,16,15,12,13,8.7,11,7.2,8,7.3,12,14,15,7.8,10,11,7.9,9.9,8.8
"2018/07/12","³Á¼d","O3",8,7.4,5.9,5.5,3.2,3.7,6.5,12,27,35,36,35,50,52,35,31,24,20,23,16,12,13,12,10
"2018/07/12","³Á¼d","PM10",42,32,32,43,52,55,54,49,54,58,36,45,36,39,63,90,58,72,50,48,63,53,50,55
"2018/07/12","³Á¼d","SO2",2,1.8,1.7,1.9,1.9,2,2.7,3.4,4.3,3.7,3.3,2.9,3.2,3.1,2,2.2,2.3,3.1,2.1,3,2.8,2.1,2.2,2.1
"2018/07/13","³Á¼d","CO",0.1,0.15,0.14,0.15,0.17,0.37,0.48,0.48,0.29,0.29,0.3,0.21,0.19,0.22,0.23,0.24,0.22,0.23,0.24,0.28,0.24,0.28,0.22,0.17
"2018/07/13","³Á¼d","NOx",8.9,12,9.5,10,14,19,19,23,15,15,14,23,19,16,12,9.9,8.4,7.6,8.7,9,7.1,7.3,9,6
"2018/07/13","³Á¼d","O3",7.9,5.6,6.8,5.6,3,4,6.9,12,24,32,38,38,32,52,42,42,46,47,46,43,44,40,36,35
"2018/07/13","³Á¼d","PM10",53,57,51,50,60,65,82,77,57,67,82,63,46,48,50,65,66,80,87,71,58,67,60,68
"2018/07/13","³Á¼d","SO2",2.8,2.5,2.3,2.3,2.2,2.3,3.1,4.8,4.6,4.2,5.4,10,9.3,7.2,3.8,3.2,2.6,2.6,2.7,2.4,2.5,2.3,2.1,2.4
"2018/07/14","³Á¼d","CO",0.17,0.13,0.15,0.15,0.15,0.24,0.49,0.42,0.22,0.22,0.21,0.19,0.17,0.15,0.16,0.15,0.15,0.2,0.21,0.21,0.2,0.2,0.21,0.29
"2018/07/14","³Á¼d","NOx",5.6,4.1,10,6.2,5,11,25,20,12,10,15,16,5.5,4.5,12,13,5.8,6.8,5.9,4.7,4.5,4.5,4.8,8.7
"2018/07/14","³Á¼d","O3",34,35,25,25,26,11,6.7,16,34,44,43,53,62,54,55,45,50,43,45,51,44,44,48,37
"2018/07/14","³Á¼d","PM10",61,57,66,53,64,71,90,87,77,75,87,81,54,66,64,71,60,60,68,74,73,68,64,69
"2018/07/14","³Á¼d","SO2",2.5,2,3,2.2,2.1,1.9,4,4,3.2,3.7,7,9.4,4,2.7,7.1,6.9,3.3,3.1,2.7,2.3,2,2,2.4,2
"2018/07/15","³Á¼d","CO",0.24,0.22,0.21,0.23,0.21,0.25,0.25,0.23,0.23,0.19,0.18,0.17,0.19,0.18,0.18,0.2,0.19,0.18,0.21,0.17,0.2,0.14,0.19,0.25
"2018/07/15","³Á¼d","NOx",8.1,7.5,7.1,10,9.8,8.5,9.4,8.8,7.7,6.4,4.5,4.6,4.1,4.4,5,5,4.6,4.6,5.2,5.7,8,5.5,7.6,12
"2018/07/15","³Á¼d","O3",24,19,19,12,13,16,17,22,27,34,38,44,52,59,53,58,49,47,49,22,16,17,14,11
"2018/07/15","³Á¼d","PM10",78,67,57,62,64,65,75,72,74,74,70,80,73,86,81,84,81,73,74,57,66,43,52,61
"2018/07/15","³Á¼d","SO2",2,1.8,2.3,2.6,3.2,2.3,3.2,3.3,2.9,2.4,2.4,2.3,2.3,2.6,3.2,3.9,3.1,3.2,3.3,1.9,1.9,1.7,1.7,2.2
"2018/07/16","³Á¼d","CO",0.24,0.17,0.13,0.12,0.14,0.19,0.35,0.31,0.27,0.23,0.29,0.4,0.44,0.38,0.16,0.12,0.14,0.16,0.2,0.24,0.22,0.23,0.16,0.15
"2018/07/16","³Á¼d","NOx",15,7.6,5.8,5.1,6.6,7.7,13,10,7.3,5.6,8.2,11,8.6,24,20,8.2,17,5,8.1,9.6,7.6,7.8,5.4,7.2
"2018/07/16","³Á¼d","O3",8.7,9.9,11,11,8.3,9.6,12,28,45,52,63,76,82,69,33,29,23,31,25,22,20,20,18,16
"2018/07/16","³Á¼d","PM10",54,46,51,46,51,57,87,94,93,81,104,112,91,101,69,52,47,49,49,57,59,54,51,57
"2018/07/16","³Á¼d","SO2",3.1,1.8,1.9,1.9,1.7,1.8,2.6,3.8,3.6,3.1,3.5,4.6,5.9,12,8.5,4.8,8.4,2.7,3.4,2.6,2.1,1.7,1.6,1.8
"2018/07/17","³Á¼d","CO",0.18,0.16,0.17,0.19,0.24,0.3,0.49,0.47,0.39,0.32,0.2,0.16,0.12,0.17,0.13,0.15,0.21,0.19,0.2,0.35,0.27,0.13,0.1,0.1
"2018/07/17","³Á¼d","NOx",7.3,7.3,8.2,8.6,11,15,25,19,14,11,6.2,5.3,4.7,7.6,6.9,14,26,7.8,7.4,14,13,5.1,4.8,6.2
"2018/07/17","³Á¼d","O3",20,18,17,15,9.1,6.4,8.9,19,40,49,49,41,38,41,46,43,39,43,38,30,25,29,28,28
"2018/07/17","³Á¼d","PM10",55,54,61,57,69,71,92,95,89,82,69,60,45,60,82,NA,93,68,65,73,77,61,59,58
"2018/07/17","³Á¼d","SO2",2,1.9,2.1,2,2,2.1,3,3.7,3.8,4.4,2.9,2.3,2.7,5.8,6.4,8.5,11,2.9,2.5,2.3,2.9,3.6,3.4,3.6
"2018/07/18","³Á¼d","CO",0.11,0.1,0.13,0.17,0.19,0.19,0.26,0.3,0.22,0.19,0.18,0.14,0.11,0.17,0.15,0.18,0.21,0.3,0.31,0.42,0.27,0.2,0.21,0.24
"2018/07/18","³Á¼d","NOx",4.9,4.9,6.1,10,8.9,8.1,11,13,11,7.9,7.4,7,3.7,8,16,7.8,8.1,7.9,8,13,13,8.4,10,9.2
"2018/07/18","³Á¼d","O3",29,27,21,11,15,19,19,23,27,34,42,35,34,34,36,61,71,69,61,56,27,26,21,19
"2018/07/18","³Á¼d","PM10",53,58,63,60,63,61,58,63,62,62,56,60,45,58,75,80,84,79,79,91,67,44,46,50
"2018/07/18","³Á¼d","SO2",2.9,2.8,2.7,2.8,2.8,2.4,2.5,2.8,2.6,2.5,2.6,2.5,2.4,4.9,8.4,4.7,5.1,4.3,4.3,4.6,3.9,2.1,2.5,2.4
"2018/07/19","³Á¼d","CO",0.21,0.21,0.21,0.19,0.18,0.26,0.41,0.34,0.25,0.18,0.19,0.23,0.23,0.23,0.25,0.21,0.17,0.21,0.17,0.17,0.17,0.25,0.22,0.19
"2018/07/19","³Á¼d","NOx",9.9,10,12,9.1,9,15,23,15,11,6.3,7.4,28,7.9,7.1,8,6.2,6.1,9.1,6.6,6.7,6.7,11,7.9,7.4
"2018/07/19","³Á¼d","O3",15,13,9.9,12,13,8.5,10,23,34,44,44,38,68,71,70,53,32,23,17,15,14,25,31,28
"2018/07/19","³Á¼d","PM10",48,35,45,44,39,59,65,75,65,55,68,88,75,67,78,71,75,66,58,56,49,49,35,32
"2018/07/19","³Á¼d","SO2",2.5,2.6,2.5,2.3,2.8,3.7,6.9,4.3,3.3,2.7,4.2,13,5.5,4.9,4.6,3.8,3.2,3,2.6,2.1,2.2,2.3,1.8,1.8
"2018/07/20","³Á¼d","CO",0.16,0.13,0.14,0.18,0.2,0.21,0.33,0.34,0.21,0.15,0.16,0.13,0.14,0.17,0.16,0.13,0.13,0.19,0.14,0.1,0.13,0.14,0.14,0.27
"2018/07/20","³Á¼d","NOx",6.6,6.7,7,8.7,9.4,11,17,19,15,14,11,7.2,11,17,9.1,11,14,10,6.4,5.6,9.3,8.8,7.9,14
"2018/07/20","³Á¼d","O3",26,22,21,19,19,16,13,15,19,19,24,25,36,41,51,28,22,19,17,17,15,16,13,7.4
"2018/07/20","³Á¼d","PM10",32,34,40,46,46,46,51,62,51,52,49,60,64,65,63,63,69,71,61,43,37,47,49,63
"2018/07/20","³Á¼d","SO2",1.5,1.7,1.7,2.1,2,2.5,2.7,2.7,2.4,2.3,2.3,2.4,3.8,7.2,2.9,2.2,2.7,2.2,2.1,2.1,2.2,2.6,2.7,4
"2018/07/21","³Á¼d","CO",0.23,0.16,0.18,0.17,0.16,0.18,0.24,0.27,0.19,0.18,0.17,0.21,0.17,0.16,0.11,0.13,0.14,0.16,0.15,0.15,0.17,0.18,0.17,0.17
"2018/07/21","³Á¼d","NOx",12,8,11,9.1,8,8.6,11,11,8.9,9.1,7.7,12,8,13,10,9.8,9.1,8.7,5.3,7.2,9.8,9.6,10,10
"2018/07/21","³Á¼d","O3",15,20,16,23,22,23,24,26,28,33,41,46,40,33,23,27,30,36,30,19,16,19,18,15
"2018/07/21","³Á¼d","PM10",55,40,43,42,43,35,48,40,72,51,55,74,72,82,69,60,89,77,62,46,45,44,33,48
"2018/07/21","³Á¼d","SO2",2.9,2.4,2.7,2.1,2,2.1,2.8,2.6,2.6,2.6,2.9,3.7,3.6,3,2.3,2.3,2.3,2.5,2.7,2.9,3.9,3.3,3.1,2.8
"2018/07/22","³Á¼d","CO",0.16,0.18,0.18,0.2,0.16,0.14,0.24,0.17,0.15,0.17,0.3,0.37,0.21,0.15,0.14,0.14,0.11,0.1,0.17,0.21,0.22,0.18,0.18,0.21
"2018/07/22","³Á¼d","NOx",9.4,9.9,7,11,8.5,7.5,11,7.3,8.1,6.9,16,25,19,6.8,5.9,3.7,4.3,2.4,5.2,5.8,6.8,6,5.7,7.4
"2018/07/22","³Á¼d","O3",12,9.7,15,10,9.6,11,9.1,14,14,21,45,53,51,42,35,35,34,28,27,29,28,27,26,24
"2018/07/22","³Á¼d","PM10",36,40,41,32,35,32,26,40,36,47,67,86,70,56,60,49,55,53,44,43,46,42,36,42
"2018/07/22","³Á¼d","SO2",2.4,2.9,2,2.9,2.7,2,2.1,2.7,3.7,3.7,7.9,11,8.2,5.5,5.2,3.2,3.4,2.4,1.8,1.4,1.4,2.1,1.5,1.7
"2018/07/23","³Á¼d","CO",0.2,0.17,0.18,0.15,0.15,0.19,0.3,0.36,0.28,0.27,0.14,0.12,0.11,0.1,0.1,0.11,0.13,0.17,0.22,0.31,0.38,0.34,0.21,0.21
"2018/07/23","³Á¼d","NOx",6.5,7.9,11,6.5,7.3,9.9,12,12,9.4,10,4.2,4.5,4.1,3.1,3.8,3.2,4.5,5.5,6.9,9.1,13,12,9.8,10
"2018/07/23","³Á¼d","O3",23,22,18,21,23,17,23,30,38,36,38,36,38,31,26,25,22,22,20,16,13,13,11,10
"2018/07/23","³Á¼d","PM10",43,48,46,46,49,52,52,62,59,62,43,37,42,30,32,37,31,35,50,63,48,62,47,53
"2018/07/23","³Á¼d","SO2",2.2,2.7,2.7,2.1,1.9,2.1,2.2,2.4,2.2,2.3,2,2.1,2,1.8,1.8,1.9,2.2,1.9,2,2,2.1,2.1,2.1,1.9
"2018/07/24","³Á¼d","CO",0.27,0.23,0.2,0.2,0.19,0.21,0.3,0.38,0.3,0.2,0.15,0.14,0.14,0.13,0.12,0.17,0.19,0.36,0.34,0.42,0.38,0.36,0.25,0.26
"2018/07/24","³Á¼d","NOx",12,10,9.5,10,10,12,17,20,14,9.1,6.1,4.9,5.2,5.4,4.4,5.6,7,18,18,22,21,16,12,16
"2018/07/24","³Á¼d","O3",7.8,9,9.2,8.4,7,7.9,6.6,8.8,15,23,26,29,31,29,30,19,18,15,11,9.4,7.6,8.3,9.2,3.3
"2018/07/24","³Á¼d","PM10",53,53,48,53,52,58,57,60,63,60,59,60,56,53,56,59,59,61,55,58,41,48,30,38
"2018/07/24","³Á¼d","SO2",2.7,3.2,2.4,2.6,2.4,2.3,2.8,2.7,2.8,2.4,2.1,2,1.9,2.1,2.6,1.9,1.9,2.2,2.1,3.1,3.2,2.3,1.9,2.2
"2018/07/25","³Á¼d","CO",0.24,0.22,0.19,0.26,0.23,0.25,0.34,0.31,0.21,0.22,0.2,0.28,0.26,0.17,0.14,0.16,NA,0.22,0.42,0.5,0.5,0.51,0.43,0.54
"2018/07/25","³Á¼d","NOx",14,11,10,16,15,17,22,22,11,10,7.5,30,28,9.7,4.2,4.9,NA,8.4,20,24,24,23,20,26
"2018/07/25","³Á¼d","O3",5.7,4.5,3.8,1.5,1.6,2.6,3.8,7.4,19,27,42,47,41,47,42,NA,32,25,25,21,19,16,14,6
"2018/07/25","³Á¼d","PM10",42,39,45,51,46,46,50,49,52,56,65,75,74,62,53,NA,62,53,70,81,75,78,76,77
"2018/07/25","³Á¼d","SO2",2.1,1.9,2,2.3,3.2,2.6,2.7,2.7,2.6,2.4,3.7,12,13,5.6,2.9,3,NA,2.2,3.5,3.6,3.5,3.2,3.4,4.9
"2018/07/26","³Á¼d","CO",0.41,0.32,0.32,0.4,0.35,0.31,0.41,0.35,0.31,0.33,0.29,0.25,0.18,0.17,0.17,0.16,0.21,0.2,0.21,0.3,0.47,0.41,0.46,0.45
"2018/07/26","³Á¼d","NOx",21,15,14,17,16,18,23,14,13,10,13,21,11,9.5,13,12,7.1,5.5,5.8,9.7,20,21,23,19
"2018/07/26","³Á¼d","O3",7.2,8.9,9.4,3.4,4.2,4.4,6.2,20,27,26,35,33,37,30,23,16,18,19,16,14,11,10,7.8,8.2
"2018/07/26","³Á¼d","PM10",58,58,66,49,63,63,73,77,73,69,84,81,60,46,58,53,45,47,56,53,76,72,80,68
"2018/07/26","³Á¼d","SO2",2.8,2.4,2.3,2.3,2.5,2.1,2.4,2.8,2.9,2.9,4.4,9.3,4.1,3.2,3.3,2.4,2.8,1.7,1.5,1.4,2.9,4.8,5.4,3
"2018/07/27","³Á¼d","CO",0.47,0.41,0.35,0.32,0.32,0.33,0.39,0.36,0.27,0.26,0.23,0.22,0.19,0.19,0.22,0.22,0.17,0.21,0.22,0.36,0.35,0.4,0.36,0.28
"2018/07/27","³Á¼d","NOx",19,14,13,14,16,21,19,15,9.8,14,20,14,10,12,18,21,5,4.7,5.3,11,12,14,14,10
"2018/07/27","³Á¼d","O3",6.7,7.8,5.7,3.9,1.4,2.7,6.7,14,21,18,22,26,27,23,19,16,22,21,20,23,20,17,15,17
"2018/07/27","³Á¼d","PM10",66,60,60,58,62,59,68,65,55,53,59,53,49,43,47,46,54,35,46,51,51,49,59,51
"2018/07/27","³Á¼d","SO2",2.5,2.1,1.8,1.7,1.9,1.8,2.6,3.2,2.9,4.7,7.6,5.1,4.2,5.2,6.6,7.6,1.9,2,1.4,1.9,2.4,1.5,2.1,2.1
