"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/14","松山","SO2",1.5,1.3,1.5,2,1.9,1.4,2,2,2.1,1.9,1.5,1.6,2.3,6.4,4,4.2,14,6.8,3.1,3.9,3.9,3.8,4,2.9
"2018/01/15","松山","CO",0.37,0.29,0.22,0.18,0.17,0.27,0.41,0.91,1.16,1.13,0.25,0.2,0.19,0.18,0.18,0.16,0.2,0.4,0.79,0.91,0.75,0.58,0.6,0.64
"2018/01/15","松山","NOx",24,18,13,11,11,16,35,90,103,126,NA,19,18,18,14,14,19,35,66,80,65,47,46,48
"2018/01/15","松山","O3",14,17,22,24,26,18,6,3.3,4.2,5,26,32,34,34,36,36,31,17,4.2,2.9,2.7,5.7,4.7,3.9
"2018/01/15","松山","PM10",9,6,4,5,8,14,18,16,9,16,25,31,26,21,19,18,24,20,21,15,24,32,33,26
"2018/01/15","松山","SO2",2.5,4.2,3.5,3.6,3.3,2,2.1,3.3,4.2,5.4,3.8,3.3,2.8,2.6,1.7,1.7,1.6,2,3.4,4.3,5.2,4.7,3.7,3.1
"2018/01/16","松山","CO",0.59,0.69,1.11,0.64,0.38,0.45,0.51,0.98,0.95,0.82,0.74,0.87,0.94,0.8,0.63,0.66,0.73,0.67,1.1,1.12,1.36,1.69,1.89,1.75
"2018/01/16","松山","NOx",40,33,58,38,21,33,48,93,78,70,57,54,63,43,40,55,61,67,92,98,110,125,130,111
"2018/01/16","松山","O3",7.2,6,2.5,3.3,10,3.1,4.7,3.8,7.7,11,19,32,40,64,66,21,13,6.2,2.7,2.9,2.7,3,3.1,2.8
"2018/01/16","松山","PM10",22,19,23,26,27,32,30,39,39,35,37,40,52,45,57,60,79,75,72,60,59,57,50,46
"2018/01/16","松山","SO2",2.3,2.6,2.7,3.1,3.1,4.6,3,3.7,3.7,3.2,2.8,3.2,3.3,2.8,3.7,4,4.7,6.9,6.8,6,6.4,6.4,5.9,5.7
"2018/01/17","松山","CO",1.65,1.02,0.54,0.57,0.77,0.8,0.86,1.12,0.71,0.4,0.29,0.24,0.24,0.22,0.25,0.27,0.29,0.37,0.49,0.5,0.46,0.4,0.33,0.25
