"ら戳","代","代兜","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/06/30","窾地","CO",0.81,0.6,0.58,0.46,0.3,0.3,0.34,0.45,0.57,0.6,0.49,0.44,0.41,0.37,0.39,0.5,0.34,0.44,0.43,0.35,0.37,0.39,0.47,0.4
"2018/06/30","窾地","NOx",45,33,34,26,15,13,18,25,29,24,26,23,20,21,31,36,25,29,34,29,31,30,25,19
"2018/06/30","窾地","O3",0.2,0.8,0.7,2.2,3,5.3,6.1,9.4,21,45,42,53,65,46,43,37,45,36,24,19,15,13,19,23
"2018/06/30","窾地","PM10",31,30,33,37,38,31,22,21,23,34,47,51,52,45,47,43,46,46,44,42,36,35,39,37
"2018/06/30","窾地","SO2",2.7,4.6,5.4,4.6,2.1,1.5,1.2,1.9,3.5,3.4,3.2,3,2.3,2.5,0.9,0.6,1.4,3.5,5.5,4.1,4.1,2,0.7,0.4
"2018/07/01","窾地","CO",0.36,0.42,0.31,0.4,0.31,0.35,0.47,0.5,0.36,0.35,0.33,0.32,0.28,0.27,0.3,0.27,0.29,0.36,0.35,0.43,0.43,0.54,0.46,0.41
"2018/07/01","窾地","NOx",18,20,13,24,18,18,24,24,15,16,15,15,12,12,14,14,14,16,15,20,19,21,19,18
"2018/07/01","窾地","O3",21,18,19,8.9,12,12,11,17,27,28,37,42,41,39,36,31,31,29,29,21,18,14,14,13
"2018/07/01","窾地","PM10",31,13,11,17,26,31,30,28,31,33,38,37,35,37,32,31,27,34,38,39,31,37,43,50
"2018/07/01","窾地","SO2",1.9,1.4,1.1,3.3,8.3,11,4.1,6,3.6,3.9,2.6,1.7,1.6,1.2,1,1.1,1.2,1.3,1.6,1.7,1.7,2.4,2.2,2.6
"2018/07/02","窾地","CO",0.31,0.26,0.24,0.19,0.21,0.24,0.26,0.44,0.55,0.56,0.41,0.31,0.29,0.27,0.29,0.34,0.32,0.49,0.55,0.5,0.42,0.41,0.32,0.25
"2018/07/02","窾地","NOx",14,14,13,11,10,12,14,20,25,31,24,16,14,15,15,18,16,19,20,21,18,18,13,11
"2018/07/02","窾地","O3",16,16,15,18,19,18,15,15,19,19,34,46,46,38,41,28,31,26,20,14,18,16,20,22
"2018/07/02","窾地","PM10",39,25,16,14,15,19,18,13,12,17,27,32,27,15,14,NA,24,30,40,36,39,NA,NA,NA
"2018/07/02","窾地","SO2",2.6,2.5,2.4,2.8,3.1,2.8,1.9,2.9,3.4,4.1,3.7,2.6,2.2,2.7,2.1,2.1,2.4,2.7,2.3,3.3,3.2,3.7,2.9,2.9
"2018/07/03","窾地","CO",0.25,0.23,0.18,0.17,0.17,0.22,0.3,0.46,0.5,0.31,0.24,0.24,0.25,0.24,0.24,0.28,0.32,0.46,0.53,0.54,0.43,0.44,0.42,0.32
"2018/07/03","窾地","NOx",11,12,8.1,7,7.9,11,23,28,20,16,12,12,13,13,12,12,15,19,18,23,20,19,21,17
"2018/07/03","窾地","O3",20,14,14,13,12,8.8,6.5,11,21,27,32,30,28,29,31,33,27,25,19,12,8.1,10,8.7,10
"2018/07/03","窾地","PM10",22,20,15,17,8,6,3,10,10,16,19,35,37,35,30,35,38,36,34,33,30,27,21,20
"2018/07/03","窾地","SO2",1.9,1,0.9,0.9,0.8,0.9,1.2,1.4,2.2,1.8,1.6,1.5,1.4,1.4,1.3,1.8,2.3,1.5,2.2,2.6,2.7,2.2,2.4,2.1
"2018/07/04","窾地","CO",0.29,0.23,0.22,0.2,0.2,0.23,0.27,0.36,0.43,0.32,0.27,0.25,0.26,0.26,0.27,0.26,0.31,0.49,0.64,0.61,0.56,0.61,0.56,0.46
"2018/07/04","窾地","NOx",15,10,11,11,11,10,14,15,16,14,13,12,12,12,12,11,13,18,23,25,28,29,25,20
"2018/07/04","窾地","O3",9.7,13,13,14,16,17,14,16,18,22,25,26,27,24,24,24,24,16,11,8.1,5.4,4.6,5.6,4.5
"2018/07/04","窾地","PM10",16,21,19,17,15,23,27,29,27,28,34,33,35,25,28,25,25,19,17,23,25,28,23,26
"2018/07/04","窾地","SO2",1.1,5.2,2.9,2.7,3.7,3,2.6,3.1,3.4,3.2,2.8,2.4,2.4,2.3,2.3,1.9,2,2.7,3.7,3,2.9,2.8,3.2,3.4
"2018/07/05","窾地","CO",0.4,0.28,0.26,0.26,0.19,0.27,0.38,0.46,0.6,0.42,0.36,0.36,0.36,0.33,0.35,0.32,0.46,0.55,0.81,0.68,0.63,0.83,0.98,0.67
"2018/07/05","窾地","NOx",16,10,8.9,12,10,11,26,23,25,21,19,19,20,18,19,18,25,25,43,31,30,40,52,34
"2018/07/05","窾地","O3",8.5,12,10,9.5,13,7.5,4.6,10,12,13,16,17,16,17,19,19,13,9.1,3.2,4.1,3.1,0.9,0.1,1
"2018/07/05","窾地","PM10",19,19,9,12,11,13,13,18,28,32,36,37,40,34,29,25,29,29,28,23,27,28,28,31
"2018/07/05","窾地","SO2",2.6,1.4,1.2,1.6,1.4,0.9,1.5,2.5,3,2.5,3.1,2.9,2.3,2,1.9,1.7,1.6,1.6,2,2.1,2.3,2.5,3.3,5.1
"2018/07/06","窾地","CO",0.46,0.29,0.27,0.23,0.23,0.28,0.38,0.42,0.72,0.45,0.35,0.33,0.3,0.29,0.35,0.38,0.3,0.36,0.48,0.67,0.59,0.56,0.62,0.52
"2018/07/06","窾地","NOx",24,17,21,13,12,14,25,24,34,22,18,16,16,15,23,29,20,22,27,37,37,33,34,30
"2018/07/06","窾地","O3",1.6,4,2.9,4.8,4.5,3.2,3.8,8.3,14,27,38,NA,42,46,50,31,25,21,13,5.3,3.4,3.3,1.7,2.4
"2018/07/06","窾地","PM10",29,28,19,15,8,4,6,9,12,18,25,34,29,28,24,39,40,35,23,27,28,25,22,25
"2018/07/06","窾地","SO2",2.4,1.5,1.1,0.8,0.6,0.3,0.4,0.5,0.9,1,0.9,1,0.2,0.2,2.5,0.6,-0.4,-0.4,-0.2,0.1,0.4,0.8,0.9,1
"2018/07/07","窾地","CO",0.4,0.36,0.31,0.25,0.27,0.3,0.37,0.47,0.52,0.49,0.46,0.55,0.49,0.43,0.42,0.42,0.49,0.6,0.71,0.68,0.52,0.56,0.54,0.52
"2018/07/07","窾地","NOx",20,15,13,10,13,13,19,24,27,22,22,26,28,21,27,25,27,35,38,33,26,27,26,25
"2018/07/07","窾地","O3",7.3,4.2,3.7,6,3.7,5.3,4.5,11,29,52,62,62,34,36,15,23,19,12,6.9,6.3,6.4,4,2.9,2.2
"2018/07/07","窾地","PM10",24,18,17,16,19,19,25,24,26,29,31,35,36,39,35,27,17,10,6,14,27,30,32,18
"2018/07/07","窾地","SO2",1.6,1.5,1.6,1.8,1.6,1.3,1.4,1.8,3,4.1,4.8,3.9,3,1,0.6,0.8,1.5,1.5,1.7,2,1.9,1.9,1.9,1.9
"2018/07/08","窾地","CO",0.32,0.36,0.31,0.23,0.21,0.26,0.32,0.5,0.58,0.48,0.23,0.24,0.24,0.39,0.43,0.42,0.34,0.38,0.47,0.33,0.26,0.26,0.24,0.2
"2018/07/08","窾地","NOx",14,18,14,10,7.9,11,16,28,27,31,17,13,16,18,20,21,18,22,27,24,17,17,17,13
"2018/07/08","窾地","O3",6.3,2,4.8,7.5,8.7,6.2,7.6,10,17,23,29,41,35,37,35,33,32,17,11,6.3,9,7.9,6.2,6.4
"2018/07/08","窾地","PM10",15,14,15,27,27,29,22,22,24,24,20,22,23,25,26,20,26,22,33,25,28,20,22,21
"2018/07/08","窾地","SO2",1,1.6,1.4,1.4,1.3,1.2,1.2,1.3,1.6,6,3.3,3.3,2.6,2.7,1.9,2.4,2.6,1.2,1.5,1.6,1,1,1,0.8
"2018/07/09","窾地","CO",0.24,0.24,0.18,0.22,0.18,0.19,0.3,0.42,0.39,0.23,0.19,0.18,0.2,0.18,0.21,0.19,0.25,0.3,0.39,0.33,0.26,0.26,0.23,0.18
"2018/07/09","窾地","NOx",12,12,8.2,10,7.6,11,21,29,24,17,15,13,15,13,15,15,20,24,26,24,20,19,15,12
"2018/07/09","窾地","O3",6,4.5,6.1,3.4,4.6,2.8,-0.6,8,13,14,13,14,13,14,12,11,7.5,6.9,4.1,2.9,3.9,4.3,5.7,7
"2018/07/09","窾地","PM10",21,23,21,19,15,16,21,20,23,19,21,16,19,12,20,13,20,15,23,21,17,12,8,13
"2018/07/09","窾地","SO2",2.4,1.8,1.7,1.9,2,2,2.4,3.1,3,2,1.6,1.5,1.4,1.2,1.4,1.4,1.4,1.7,1.8,1.9,1.9,1.7,1.7,1.7
"2018/07/10","窾地","CO",0.12,0.13,0.12,0.12,0.13,0.16,0.26,0.3,0.51,0.74,0.64,0.57,0.35,0.31,0.32,0.3,0.45,0.44,0.29,0.18,0.13,0.12,0.1,0.09
"2018/07/10","窾地","NOx",7.2,6.5,8.3,7.7,7.5,8.6,18,18,24,42,36,33,19,16,17,16,16,18,14,9.5,5.9,4.5,4.5,2.9
"2018/07/10","窾地","O3",10,9.6,8.1,7.6,7.5,6.4,4.4,5.9,7.1,7.4,11,13,15,12,9.8,12,9.7,7.2,6.7,8.4,9.2,9.5,9.9,11
"2018/07/10","窾地","PM10",13,23,25,32,26,27,21,21,18,22,27,21,24,20,27,29,37,44,44,41,40,35,30,22
"2018/07/10","窾地","SO2",1.6,0.9,0.7,0.5,1.1,0.9,0.8,1.4,1.9,2.2,2.2,2.4,2.3,1.7,1.7,1.6,1.6,1.6,1.7,1.5,1.2,1.1,0.8,0.7
"2018/07/11","窾地","CO",0.09,0.07,0.09,0.09,0.1,0.13,0.2,0.4,0.68,0.71,0.86,0.66,0.91,0.51,0.51,0.39,0.27,0.31,0.43,0.32,0.3,0.44,0.46,0.92
"2018/07/11","窾地","NOx",2.9,1.8,2.1,2.9,3.1,3.7,11,32,54,51,47,35,42,25,26,27,17,19,24,18,19,26,24,41
"2018/07/11","窾地","O3",10,11,11,11,11,18,9.1,3.1,1.9,4.1,8.3,21,27,26,16,12,18,16,10,13,11,6.7,6.4,0.8
"2018/07/11","窾地","PM10",20,13,16,18,30,19,13,8,18,26,35,33,38,28,31,36,41,50,47,42,32,30,31,29
"2018/07/11","窾地","SO2",1,1.2,1.3,1.4,1.3,1.4,1.4,2.1,2.7,2.9,3.3,3.6,3.7,3.7,3.1,2.9,2.7,2.4,2.6,2.7,2.5,2.6,3,5.1
"2018/07/12","窾地","CO",0.53,0.5,0.25,0.21,0.25,0.23,0.32,0.54,0.53,0.28,0.22,0.19,0.18,NA,NA,0.23,0.23,0.3,0.34,0.31,0.26,0.3,0.26,0.2
"2018/07/12","窾地","NOx",24,23,13,11,14,13,22,35,39,23,19,14,13,NA,NA,17,16,18,21,20,17,18,15,12
"2018/07/12","窾地","O3",3.9,1.3,6.1,5.2,2.6,4.3,4,3.2,9.5,17,19,22,24,NA,19,18,18,14,12,12,13,11,12,13
"2018/07/12","窾地","PM10",35,34,37,29,25,23,18,26,19,17,13,12,15,NA,NA,13,11,16,16,15,11,12,10,8
"2018/07/12","窾地","SO2",2.9,2.1,1.6,1.4,1.6,1.5,1.5,1.7,2.6,1.1,0.7,0.5,0.4,NA,NA,-0.1,0.2,0.1,0.1,0.3,0.2,0.4,0.3,0.2
"2018/07/13","窾地","CO",0.16,0.14,0.11,0.09,0.1,0.12,0.16,0.21,0.28,0.25,NA,NA,NA,NA,0.2,0.19,0.23,0.29,0.34,0.37,0.3,0.27,0.27,0.18
"2018/07/13","窾地","NOx",11,4.7,3.4,3.2,3.1,5,11,13,16,16,NA,NA,NA,NA,NA,15,18,19,20,24,21,16,16,10
"2018/07/13","窾地","O3",16,17,17,17,18,16,14,13,13,13,NA,NA,NA,13,15,14,11,8.9,6.4,4,4,4.4,4.8,6.2
"2018/07/13","窾地","PM10",8,14,18,14,12,12,17,16,20,18,NA,21,29,16,16,12,17,23,22,26,20,17,12,15
"2018/07/13","窾地","SO2",1.5,1,0.9,0.7,0.7,0.6,0.6,0.7,1,0.9,NA,NA,NA,NA,0.4,0.5,0.8,0.8,1,1.3,1.3,1.4,1.4,1.3
"2018/07/14","窾地","CO",0.16,0.11,0.1,0.09,0.1,0.11,0.13,0.16,0.15,0.16,0.15,0.16,0.15,0.17,0.18,0.16,0.19,0.22,0.22,0.26,0.26,0.22,0.2,0.16
"2018/07/14","窾地","NOx",8.3,6.1,6.8,5.2,6.4,5.7,10,12,11,12,12,13,11,13,13,12,14,15,16,18,18,15,12,10
"2018/07/14","窾地","O3",7,9,9.2,10,9.2,9.4,8.5,9.3,12,13,12,12,14,13,13,13,13,11,8.1,5.7,4.4,5.9,7.5,7.7
"2018/07/14","窾地","PM10",14,12,10,10,17,16,25,17,15,10,14,20,25,19,20,14,22,19,24,17,13,10,15,13
"2018/07/14","窾地","SO2",0.7,1.9,1.7,1.5,1.5,1.5,1.5,1.7,1.5,1.5,1.6,1.6,1.4,1.5,1.7,1.7,1.7,1.7,1.8,1.8,2.1,2.1,2,1.7
"2018/07/15","窾地","CO",0.14,0.12,0.11,0.1,0.11,0.13,0.15,0.17,0.16,0.16,0.16,0.15,0.16,0.18,0.16,0.17,0.2,0.26,0.26,0.21,0.22,0.23,0.24,0.18
"2018/07/15","窾地","NOx",7.4,7,5.3,5.4,5.7,8.5,11,15,15,14,15,14,19,22,19,20,23,18,18,15,16,17,17,13
"2018/07/15","窾地","O3",8.9,8.9,9.4,9.3,9.1,7.1,7.9,9.3,11,12,11,11,11,12,11,9.5,7.9,7.4,5.6,6.8,6,6,5.4,7.7
"2018/07/15","窾地","PM10",15,10,16,11,13,16,17,16,10,15,16,23,16,20,14,19,19,21,23,21,15,12,15,21
"2018/07/15","窾地","SO2",2.5,1,0.9,0.9,0.9,0.9,1.1,1.1,1,1,1,1,1,1,1.1,1.1,1.3,1.3,1.4,1.4,1.4,1.4,1.7,2
"2018/07/16","窾地","CO",0.13,0.12,0.11,0.1,0.09,0.11,0.16,0.27,0.47,0.36,0.27,0.25,0.21,0.2,0.21,0.2,0.23,0.31,0.38,0.35,0.25,0.26,0.26,0.17
"2018/07/16","窾地","NOx",8.4,6.4,5.7,5.3,5.1,6.7,13,21,32,30,23,22,15,14,15,15,18,20,23,24,18,16,15,10
"2018/07/16","窾地","O3",12,12,12,10,8.1,6.6,5.3,3.2,2.8,6.4,8.7,9.8,11,11,10,11,9.1,6.8,4.5,2.7,4.6,5,4.2,6.3
"2018/07/16","窾地","PM10",21,21,16,16,9,15,16,13,12,13,25,25,28,19,21,20,23,18,11,14,15,17,11,8
"2018/07/16","窾地","SO2",1.2,1.9,1.8,1.7,1.7,1.6,1.7,1.9,2.2,2.5,2.6,2.4,2.2,2.1,2.2,1.9,1.9,2.1,2.1,2.3,2.3,2.3,2.4,2.1
"2018/07/17","窾地","CO",0.14,0.08,0.08,0.07,0.07,0.1,0.13,0.22,0.28,0.2,0.17,0.18,0.18,0.17,0.19,0.18,0.19,0.27,0.35,0.34,0.26,0.25,0.22,0.16
"2018/07/17","窾地","NOx",6.1,5.2,4.9,4.6,4.8,7.3,13,18,18,16,14,16,17,16,17,16,18,20,26,26,20,17,15,13
"2018/07/17","窾地","O3",7.4,8.6,8.4,8.7,8,6.1,5.4,5.4,5.8,8.2,9,6,9.2,9,8.7,9.1,7.2,5.4,2.8,1.6,2.6,2.9,3.2,4
"2018/07/17","窾地","PM10",6,10,15,19,13,11,9,12,12,17,18,18,20,18,20,19,22,18,25,22,27,16,13,12
"2018/07/17","窾地","SO2",2.1,0.7,0.5,0.3,0.1,0.3,0.3,0.3,0.6,0.7,0.7,0.7,0.8,0.6,0.6,0.6,0.6,0.8,0.9,1.2,1.3,1.2,1.1,0.9
"2018/07/18","窾地","CO",0.13,0.12,0.11,0.1,0.09,0.12,0.16,0.22,0.28,0.21,0.22,0.18,0.21,0.18,0.25,0.18,0.2,0.25,0.33,0.29,0.28,0.26,0.27,0.21
"2018/07/18","窾地","NOx",8.9,6.2,6.7,7,5.9,8.2,14,16,17,15,17,14,17,13,22,17,18,19,22,21,21,17,18,14
"2018/07/18","窾地","O3",5.5,6.1,5,3.6,3.8,3.5,3.6,5.1,6.4,8.5,8.6,9.3,9.8,10,7.5,3.2,6.7,5.4,3.2,1.7,2.6,2.4,1.6,1.7
"2018/07/18","窾地","PM10",10,14,15,15,13,13,11,13,13,15,20,20,22,13,13,11,21,22,25,17,19,14,14,12
"2018/07/18","窾地","SO2",0.7,1,0.8,1,0.8,0.8,0.8,0.7,0.7,0.7,1,1.2,1.1,1,1,1,0.8,0.9,1,1.1,1.3,1.6,1.6,1.6
"2018/07/19","窾地","CO",0.15,0.08,0.08,0.07,0.08,0.09,0.14,0.26,0.33,0.25,0.21,0.19,0.18,0.19,0.2,0.21,0.2,0.26,0.36,0.35,0.27,0.26,0.21,0.15
"2018/07/19","窾地","NOx",10,7.2,6.9,7.6,8.5,9.5,16,26,25,23,22,19,18,19,20,21,21,23,27,28,22,19,17,13
"2018/07/19","窾地","O3",2.3,3.1,3,2.8,1.9,3.2,3.4,3.4,6.3,8.8,11,14,16,14,14,12,9,5.7,-0.3,2.5,2.8,3.7,3.6,4.1
"2018/07/19","窾地","PM10",16,21,24,20,16,15,13,18,17,18,16,8,14,24,29,39,23,25,21,24,17,15,13,20
"2018/07/19","窾地","SO2",1.5,1.7,1.5,1.4,1.8,1.6,2,2.2,2,1.9,3.5,3,2.3,2.5,2.9,3.1,2.9,2.6,2.9,3,2.4,2.3,2.5,2.6
"2018/07/20","窾地","CO",0.12,0.12,0.11,0.11,0.1,0.12,0.14,0.21,0.33,0.24,0.22,0.18,0.18,0.18,0.2,0.21,0.23,0.29,0.34,0.32,0.3,0.3,0.3,0.2
"2018/07/20","窾地","NOx",10,6.1,5.3,5.6,5.5,7.5,12,16,23,19,17,13,15,14,17,20,20,20,24,23,22,20,21,11
"2018/07/20","窾地","O3",4.3,5.6,6.6,5.2,5.3,5.1,5.7,6.6,6.2,9.4,11,13,13,13,11,11,9.7,9.4,5.7,5.7,5.2,7.6,4.8,14
"2018/07/20","窾地","PM10",16,19,14,13,9,24,20,34,18,32,14,36,32,32,32,25,31,16,20,23,19,16,13,16
"2018/07/20","窾地","SO2",1.9,2.2,1.8,1.9,1.7,2.1,1.7,2.1,2.6,3.9,2,1.9,2.5,2.5,1.7,2,1.7,1.7,1.9,2,2.5,2.8,2.9,2.7
"2018/07/21","窾地","CO",0.16,0.13,0.13,0.16,0.2,0.22,0.29,0.28,0.37,0.41,0.29,0.22,0.25,0.25,0.3,0.32,0.33,0.45,0.47,0.53,0.52,0.43,0.48,0.46
"2018/07/21","窾地","NOx",8.1,5.7,5.9,9,9.7,12,17,15,18,21,14,10,13,12,19,17,16,18,19,24,26,27,26,26
"2018/07/21","窾地","O3",15,14,14,11,5.2,4.1,5.4,6.6,8.9,17,19,20,20,15,11,15,16,13,7.9,3.6,1.6,1.8,0.9,0.5
"2018/07/21","窾地","PM10",23,24,31,29,34,24,31,27,30,25,16,39,40,46,28,21,25,16,19,16,20,16,17,11
"2018/07/21","窾地","SO2",2.1,1.8,2.2,2,1.6,2.3,3.3,3.6,2.5,3.9,2.5,2,2.1,1.8,1.8,1.9,1.9,1.9,2.6,2.5,2.6,2.6,2.7,2.8
"2018/07/22","窾地","CO",0.39,0.31,0.27,0.18,0.19,0.23,0.23,0.25,0.41,0.33,0.27,0.24,0.31,0.54,0.43,0.37,0.56,0.62,0.52,0.56,0.58,0.48,0.54,0.43
"2018/07/22","窾地","NOx",19,14,13,7.8,8.7,11,12,14,24,18,14,13,17,26,19,17,24,29,21,22,24,21,21,17
"2018/07/22","窾地","O3",2.1,3.5,2,4.5,3.7,2.8,4.1,7.7,12,25,36,45,27,28,42,32,28,23,31,25,17,18,17,19
"2018/07/22","窾地","PM10",12,15,18,16,12,17,20,23,22,30,28,22,14,13,23,25,30,30,28,26,24,26,24,19
"2018/07/22","窾地","SO2",2.3,0.9,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.8,0.8,1.2,0.1,0.1,1.2,1.6,1.6,2.3,1.4,1.4,1.9,1.6,2.8,2
"2018/07/23","窾地","CO",0.39,0.41,0.34,0.32,0.3,0.3,0.38,0.6,0.95,0.94,0.53,0.54,0.51,0.48,0.46,0.44,0.43,0.51,0.65,0.76,0.67,0.69,0.77,0.58
"2018/07/23","窾地","NOx",15,25,20,18,19,18,23,31,51,51,33,34,25,24,24,22,20,30,39,38,33,37,39,29
"2018/07/23","窾地","O3",18,11,11,12,11,10,7.9,8.1,3.3,5.5,15,33,58,64,63,59,62,30,6.5,11,8.5,5.2,0.8,2.8
"2018/07/23","窾地","PM10",23,20,20,22,31,38,35,40,43,44,36,33,40,56,66,62,53,40,37,36,35,35,28,28
"2018/07/23","窾地","SO2",3.4,4.3,3.8,5.4,5.5,4.2,6.9,6.3,4,3.7,3,3.3,3.6,4,3.8,2.8,3,1.5,1.6,2.4,3.4,4.5,3.1,2.6
"2018/07/24","窾地","CO",0.54,0.31,0.25,0.28,0.28,0.34,0.4,0.53,0.87,0.46,0.71,0.52,0.37,NA,0.44,0.45,0.69,1.19,1.17,0.89,0.76,0.63,0.65,0.4
"2018/07/24","窾地","NOx",27,14,9.8,12,13,16,21,28,38,15,25,28,20,NA,NA,26,40,53,49,39,37,29,31,19
"2018/07/24","窾地","O3",2,5.7,7.8,4.9,5.3,3.4,3.7,8.1,18,53,79,62,54,NA,50,32,25,14,10,7.2,4.1,3.6,2.2,2.7
"2018/07/24","窾地","PM10",23,24,19,23,21,20,19,23,37,37,51,58,67,NA,42,38,33,46,38,34,32,27,29,28
"2018/07/24","窾地","SO2",1.1,0.7,0.3,0.2,0.2,0.2,0.3,0.6,1.4,1.6,1.5,3,2.3,NA,NA,0.2,1.2,2.3,2.3,1.7,2,1.8,1.6,1.5
"2018/07/25","窾地","CO",0.29,0.21,0.22,0.19,0.21,0.24,0.3,0.42,0.61,0.71,0.59,0.51,0.45,0.38,0.43,0.41,0.46,0.56,0.78,0.66,0.57,0.5,0.52,0.51
"2018/07/25","窾地","NOx",12,8.3,9.2,7.9,9,10,18,24,27,32,32,25,20,17,20,21,24,27,43,39,37,32,30,27
"2018/07/25","窾地","O3",8.9,11,9.3,8.9,8.2,7.8,6.6,9.4,22,38,44,59,59,61,44,36,15,11,4.9,4.2,2,1.7,2.3,2
"2018/07/25","窾地","PM10",32,25,28,22,28,24,32,28,37,44,43,45,51,55,52,48,48,35,27,25,27,23,28,20
"2018/07/25","窾地","SO2",1,1.3,1.2,1.1,0.9,0.8,0.8,0.8,1.7,3.2,4.7,4.9,3.6,2.7,2.4,1.8,1.1,1.8,2.8,2.2,2,2.2,2.1,1.8
"2018/07/26","窾地","CO",0.4,0.4,0.34,0.21,0.2,0.23,0.32,0.5,0.68,0.58,0.63,0.35,0.33,0.37,0.39,0.38,0.35,0.54,0.69,0.64,0.59,0.52,0.47,0.41
"2018/07/26","窾地","NOx",19,18,18,8.7,8.5,9.6,17,24,30,21,26,18,17,20,21,21,20,24,29,34,30,25,24,22
"2018/07/26","窾地","O3",3.5,2.3,1.8,4.9,6.1,5.4,4.7,5.8,18,50,56,52,61,53,47,32,21,14,11,16,14,16,12,9.1
"2018/07/26","窾地","PM10",20,19,27,28,20,26,21,30,33,53,56,59,54,54,48,45,39,40,36,37,33,31,28,34
"2018/07/26","窾地","SO2",2.3,1.9,2.2,1.7,1.4,1,1,1.2,2.9,3.3,3.3,2.5,2.4,2.5,1.9,1.2,1.2,1.4,2.4,5.7,3.1,2.9,1.8,1.5
"2018/07/27","窾地","CO",0.32,0.33,0.36,0.41,0.29,0.3,0.47,0.48,0.74,0.71,0.47,0.37,0.32,0.29,0.42,0.6,0.57,0.58,0.6,0.56,0.46,0.73,0.78,0.57
"2018/07/27","窾地","NOx",15,15,17,22,13,13,28,29,34,41,29,22,19,17,27,40,39,39,43,50,33,38,36,25
"2018/07/27","窾地","O3",14,9.5,7.6,1.5,5,4.8,2.4,5.8,8.8,10,26,36,35,27,25,27,22,15,9.2,0.8,14,11,9.9,13
"2018/07/27","窾地","PM10",30,28,28,30,35,35,38,40,45,43,51,52,49,39,29,34,41,38,38,32,34,42,41,46
"2018/07/27","窾地","SO2",1.6,1.5,2.9,4.5,2.3,2.2,2.8,4.8,7.4,7.9,6.2,4.2,3,2.1,1.9,1.8,1.9,3,5.1,8.3,4.2,2.7,3.9,3.1
"2018/07/28","窾地","CO",0.44,0.51,0.55,0.4,0.28,0.26,0.36,0.4,0.49,0.52,0.56,0.39,0.38,0.36,0.33,0.3,0.29,0.34,0.38,0.37,0.35,0.39,0.61,0.63
"2018/07/28","窾地","NOx",18,20,26,19,10,8.2,13,17,19,20,22,15,16,16,14,16,17,21,23,24,21,20,26,25
"2018/07/28","窾地","O3",11,6.1,3.7,2.1,8.7,11,9,13,22,40,63,63,58,49,35,37,37,32,25,22,25,24,16,11
"2018/07/28","窾地","PM10",44,38,45,46,49,38,27,38,36,43,42,45,44,35,37,41,41,36,32,39,36,33,35,47
"2018/07/28","窾地","SO2",1.4,1.8,3.7,3,1.7,1.1,0.9,1.2,2.5,2.2,2.1,2.3,1.3,1.1,0.6,0.6,0.2,0.6,1.3,4.3,3,1.3,0.4,2.2
"2018/07/29","窾地","CO",0.48,0.35,0.26,0.21,0.21,0.24,0.31,0.4,0.43,0.34,0.35,0.33,0.31,0.31,0.28,0.33,0.36,0.41,0.51,0.58,0.49,0.5,0.54,0.5
"2018/07/29","窾地","NOx",25,16,12,9.7,9.2,12,14,17,18,12,11,12,15,16,14,16,16,19,26,28,25,25,29,23
"2018/07/29","窾地","O3",9.9,13,21,20,20,16,15,16,19,34,47,57,48,43,44,39,33,28,22,20,21,20,11,9.9
"2018/07/29","窾地","PM10",47,41,34,37,33,27,25,28,31,26,28,29,35,36,30,29,29,30,26,29,36,40,37,39
"2018/07/29","窾地","SO2",4.7,5.4,2.9,2.5,3.1,4.3,4.9,5.8,5.5,2,1.4,1.5,1.6,1.6,1.6,1.3,0.9,0.9,1.7,2.7,2.8,3,4.5,4.4
"2018/07/30","窾地","CO",0.4,0.33,0.28,0.25,0.33,0.33,0.39,0.49,0.59,0.47,0.47,0.41,0.38,0.35,0.38,0.43,0.47,0.61,0.77,0.62,0.56,0.51,0.47,0.42
"2018/07/30","窾地","NOx",17,16,14,13,20,19,21,23,25,22,23,19,18,17,22,23,25,30,35,31,30,26,24,21
"2018/07/30","窾地","O3",13,12,12,13,6.4,8,9.1,13,20,27,36,54,64,67,54,61,62,41,20,13,8.8,8.6,8.7,10
"2018/07/30","窾地","PM10",41,34,37,34,40,32,34,36,35,33,40,44,43,NA,39,48,40,47,43,40,34,33,37,43
"2018/07/30","窾地","SO2",6.3,6,4.7,5.5,9.1,7.8,7,6.6,5.3,4.6,4.9,2.9,2.3,2.4,2.5,2.7,3,4.7,3.5,3.6,3.8,4.2,4.5,5.4
"2018/07/31","窾地","CO",0.39,0.29,0.27,0.27,0.26,0.28,0.42,0.42,0.54,0.41,0.45,0.45,0.39,0.37,0.37,0.39,0.42,0.63,0.74,0.71,0.59,0.56,0.65,0.55
"2018/07/31","窾地","NOx",20,18,17,17,16,16,24,20,22,19,22,22,19,17,18,18,19,19,30,34,30,22,26,26
"2018/07/31","窾地","O3",9.3,9.4,9.6,9.1,8.8,10,7.1,16,25,37,53,65,70,73,67,63,56,44,28,16,18,26,17,13
"2018/07/31","窾地","PM10",45,44,36,34,37,41,37,37,36,38,34,39,39,47,44,48,45,47,44,46,41,47,40,41
"2018/07/31","窾地","SO2",6.7,4.3,4.8,6.1,5.9,5.3,2.2,5.5,5,2.8,3.4,3.4,3.2,2.7,2.5,2.2,2.7,2.9,2.8,3.6,3.8,3.5,6.4,8.5
