"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"2018/08/08","竹山","SO2",1.8,2.2,2.2,2,1.8,1.9,2.1,2.2,2.5,2.6,2.4,NA,NA,1.8,2.1,2.8,2.2,2.1,1.5,1.7,1.6,1.6,1.6,1.5
"2018/08/09","竹山","CO",0.09,0.18,0.14,0.13,0.13,0.15,0.23,0.2,0.19,0.15,0.14,0.13,0.13,0.16,0.15,0.14,0.15,0.23,0.21,0.21,0.18,0.19,0.19,0.18
"2018/08/09","竹山","NOx",4.5,6.2,4.4,4.1,4.9,5.3,7.6,6.3,5.9,4.9,5.4,3.8,4,4,5,4.8,5.4,8.2,8.8,8.4,7,6.7,7.2,6.3
"2018/08/09","竹山","O3",18,14,15,14,11,8.1,8.7,11,20,32,40,47,51,67,70,58,55,47,42,32,32,25,20,19
"2018/08/09","竹山","PM10",27,30,34,34,34,39,43,40,34,30,29,28,30,37,43,41,41,42,37,40,43,40,39,38
"2018/08/09","竹山","SO2",2.1,1.4,1.4,1.1,1.1,1.3,1.4,1.2,1.3,2.3,2.6,2.1,1.9,1.9,2.1,1.8,2.2,2.1,1.4,1.7,1.4,1.8,1.8,1.7
"2018/08/10","竹山","CO",0.16,0.18,0.17,0.15,0.15,0.16,0.23,0.29,0.29,0.16,0.15,0.16,0.16,0.17,0.24,0.29,0.29,0.31,0.44,0.42,0.26,0.22,0.2,0.23
"2018/08/10","竹山","NOx",5,5.1,5,4.4,5.5,5.4,7.8,8.1,12,4.7,3.2,3.7,4.2,4.6,6.2,8.3,11,14,26,22,12,9.2,7.9,8.7
"2018/08/10","竹山","O3",20,15,14,15,11,9.8,13,16,23,41,45,55,64,72,89,79,66,47,22,21,27,26,24,18
"2018/08/10","竹山","PM10",36,37,37,42,41,39,42,41,39,37,29,29,36,39,48,55,53,53,54,50,47,48,49,47
"2018/08/10","竹山","SO2",1.6,0.8,0.9,0.8,1.1,0.8,0.9,1.1,4.9,1.8,1.6,1.8,1.8,1.9,2.8,5.2,5.6,6.1,12,9.7,2.8,1.9,1.5,1.7
"2018/08/11","竹山","CO",0.27,0.21,0.18,0.17,0.19,0.21,0.3,0.32,0.25,0.25,0.25,0.24,0.33,0.28,0.34,0.33,0.31,0.28,0.28,0.32,0.32,0.29,0.28,0.26
"2018/08/11","竹山","NOx",11,5.9,5.4,5.8,5.7,6.1,8,8.4,7.1,7.1,6,4.9,8.7,7.6,6.2,7.9,7.2,7.1,6.7,8.2,8.3,7.1,5.6,5.6
"2018/08/11","竹山","O3",16,11,13,12,11,9.2,12,17,31,47,62,71,81,71,74,58,67,62,56,44,32,26,24,21
"2018/08/11","竹山","PM10",46,47,44,38,39,38,39,45,46,48,51,52,58,62,59,53,50,49,44,43,45,48,47,48
"2018/08/11","竹山","SO2",2.8,2.2,2,2.1,2.1,2.1,2.4,2.4,3,3.4,3.9,3.6,3.8,4.3,6.3,6.6,5.2,3,2.7,2.6,2.4,2.2,2.1,1.9
"2018/08/12","竹山","CO",0.28,0.26,0.23,0.23,0.22,0.23,0.25,0.24,0.2,0.19,0.21,0.22,0.23,0.21,0.23,0.34,0.33,0.34,0.26,0.26,0.26,0.25,0.25,0.25
"2018/08/12","竹山","NOx",5.4,6.4,4.8,5.6,5.3,5.4,6.1,5.5,4.1,3.8,3.4,4.3,4.4,4,4.5,6.2,7,7.8,6.8,7.1,6.9,6.7,5.4,5.1
"2018/08/12","竹山","O3",20,19,20,17,15,15,17,21,36,43,54,64,71,72,75,81,68,62,50,42,31,30,27,32
"2018/08/12","竹山","PM10",51,47,47,49,46,46,48,54,50,41,46,49,50,57,59,62,60,53,54,54,51,52,50,51
"2018/08/12","竹山","SO2",2.3,2.3,2.3,2.3,2,2.3,2.5,2.8,3.5,4,3.9,3.7,3.7,3,3,4.6,5.5,5.1,4.1,3.7,2.7,2.8,2.7,2.8
"2018/08/13","竹山","CO",0.26,0.26,NA,0.25,0.24,0.22,0.36,0.29,0.24,0.26,0.43,0.2,0.2,0.18,0.17,0.16,0.17,0.19,0.34,0.28,0.25,0.24,0.17,0.19
"2018/08/13","竹山","NOx",6,7.8,6.8,7,7.1,7.9,10,8.6,7.5,7.4,5.9,5,5.4,6.8,8.2,7.7,7.1,9.2,13,13,14,9.7,6.9,7.2
"2018/08/13","竹山","O3",28,27,20,19,13,10,12,17,30,43,50,51,63,55,45,37,30,30,20,18,16,12,13,10
"2018/08/13","竹山","PM10",51,53,55,52,49,46,47,47,45,42,48,47,33,25,23,19,14,11,14,20,25,30,27,24
"2018/08/13","竹山","SO2",2.2,1.9,1.5,1.4,1.2,1.2,1.5,1.6,2,2.4,1.8,1.5,1.8,1.6,1.1,0.9,1,1.2,1.7,2.4,3.1,1.7,1.3,1.4
"2018/08/14","竹山","CO",0.13,0.18,0.18,0.17,0.18,0.2,0.37,0.43,0.25,0.23,0.21,0.19,0.19,0.21,0.22,0.19,0.18,0.24,0.18,0.23,0.21,0.22,0.18,0.2
"2018/08/14","竹山","NOx",6.2,3.8,3.9,3.8,4.3,5.8,10,11,6.6,4.8,4.4,4,3.2,5.5,5.8,6.6,4.4,7,4.2,7.6,9.3,7.5,4.6,5
"2018/08/14","竹山","O3",11,12,11,9.7,11,8.9,9.6,9.5,21,33,44,45,56,50,47,38,34,30,29,25,21,19,17,15
"2018/08/14","竹山","PM10",25,26,27,25,22,23,25,29,26,23,25,NA,19,19,16,14,15,10,8,12,12,12,14,14
"2018/08/14","竹山","SO2",1.1,1.5,1.7,1.7,1.7,1.6,1.7,2.4,2.2,2.2,2.3,1.9,2,1.8,1.8,1.8,1.8,1.8,1.5,2.1,2.3,1.9,1.7,1.9
"2018/08/15","竹山","CO",0.19,0.15,0.14,0.14,0.15,0.18,0.25,0.23,0.2,0.22,0.19,0.14,0.13,0.15,0.19,0.16,0.2,0.27,0.31,0.32,0.27,0.2,0.19,0.17
"2018/08/15","竹山","NOx",6.1,5.3,5.7,4.6,6.6,7,7.9,8.4,6.5,8.7,6.5,4.2,3.2,3.8,3.4,4.8,9.4,13,17,14,11,7.3,6.4,5.8
"2018/08/15","竹山","O3",12,15,12,14,10,8.7,8.2,10,18,22,28,29,36,38,35,36,33,23,13,14,14,9.9,10,8.8
"2018/08/15","竹山","PM10",15,15,18,19,21,27,27,25,27,22,20,15,12,13,17,19,21,26,32,31,29,31,32,31
"2018/08/15","竹山","SO2",2.1,1.8,2.3,1.9,1.9,1.9,2.1,2.6,2.1,2.3,2.3,1.9,1.8,1.9,1.9,1.9,2,2,2.3,2.1,2.1,1.9,1.5,1.9
"2018/08/16","竹山","CO",0.19,0.2,0.18,0.18,0.17,0.19,0.24,0.31,0.25,0.21,0.19,0.19,0.16,0.16,0.17,0.18,0.16,0.16,0.19,0.17,0.18,0.19,0.17,0.16
"2018/08/16","竹山","NOx",7.8,5.2,5,5.2,4.2,5.1,6.1,8.4,6,5.5,3.8,3.4,2.5,3.4,3.7,4,4.9,5.2,5.1,4,4.1,6.2,5.7,4.2
"2018/08/16","竹山","O3",6.7,6.1,4.6,6.2,6.1,5.1,8.4,9.8,22,28,41,44,40,48,53,52,35,30,25,34,28,22,20,15
"2018/08/16","竹山","PM10",30,32,29,31,32,31,33,34,30,25,24,25,27,25,26,27,31,35,31,24,17,21,24,22
"2018/08/16","竹山","SO2",0.9,0.9,0.6,1,0.8,0.7,0.7,0.8,1.2,2.2,2,1.6,1.1,0.9,1.1,1,1.1,1,1,0.6,0.8,1.2,0.9,0.9
"2018/08/17","竹山","CO",0.15,0.15,0.14,0.14,0.16,0.19,0.22,0.27,0.2,0.17,0.17,0.17,0.16,0.16,0.17,0.17,0.18,0.19,0.22,0.3,0.25,0.21,0.18,0.18
"2018/08/17","竹山","NOx",3.9,5.4,5.4,4.9,5.2,5.8,6.3,9.5,9.9,5.1,3.7,3.8,4.6,4.4,4.5,5.9,6.8,5.6,6.1,10,11,8,5.7,5.3
"2018/08/17","竹山","O3",13,11,9.3,9.6,7.6,7.3,12,15,18,34,42,45,48,53,54,46,42,42,37,26,20,13,13,17
"2018/08/17","竹山","PM10",20,22,28,26,25,26,24,28,30,25,21,21,23,27,30,27,22,19,22,25,25,29,27,26
"2018/08/17","竹山","SO2",1.5,1.3,2,1.8,1.5,1.7,1.7,2.4,2.9,2.3,2,1.8,1.8,2,1.7,1.6,1.6,1.7,1.7,2.3,3.5,2,1.5,2
"2018/08/18","竹山","CO",0.18,0.22,0.19,0.18,0.19,0.21,0.26,0.32,0.27,0.2,0.21,0.21,0.17,0.16,0.16,0.17,0.17,0.21,0.28,0.31,0.29,0.3,0.25,0.18
"2018/08/18","竹山","NOx",5.7,5.1,5,4.6,5.3,6.5,8.9,9.9,8.1,3.8,4.3,4.8,6.2,4.9,4.6,3.8,3.9,5.2,9.8,12,9.2,9.2,7.9,4.8
"2018/08/18","竹山","O3",19,18,13,8.9,8.6,7.9,8.3,15,22,37,45,48,37,31,30,30,29,29,20,15,11,7.6,4.3,7.4
"2018/08/18","竹山","PM10",28,26,26,28,27,28,30,31,33,32,24,23,28,24,16,16,14,13,15,19,26,26,24,26
"2018/08/18","竹山","SO2",1.8,1.7,1.6,1.3,1.2,1.3,1.9,3.2,2.6,2.2,2.4,2.3,2.1,1.5,1.7,1.3,1.5,1.5,1.9,3,1.8,1.9,2,1.7
"2018/08/19","竹山","CO",0.19,0.15,0.16,0.15,0.15,0.17,0.2,0.3,0.2,0.15,0.17,0.21,0.23,0.18,0.17,0.18,0.17,0.24,0.23,0.22,0.23,0.24,0.2,0.19
"2018/08/19","竹山","NOx",4.6,4.2,4.7,3.6,3.6,4.5,4.9,7.2,4.2,2.5,2.9,4,4.5,5.2,3.2,3.2,3.6,7.8,10,9.9,8.8,7.6,5.1,4.6
"2018/08/19","竹山","O3",7.5,6.5,5.6,6.7,8.9,6.7,7.9,13,26,31,37,46,41,32,40,39,33,27,20,19,18,15,12,9.8
"2018/08/19","竹山","PM10",22,21,23,24,27,26,26,28,25,19,16,20,25,23,23,22,17,14,15,20,16,21,28,22
"2018/08/19","竹山","SO2",1.3,1.7,1.6,1.5,1.6,1.7,1.7,1.9,2.6,2.1,2.3,2.3,2.5,1.7,1.8,1.8,1.5,1.6,2.2,2.2,3,2.2,1.7,1.8
"2018/08/20","竹山","CO",0.17,0.12,0.13,0.12,0.13,0.17,0.21,0.19,0.19,0.12,0.12,0.13,NA,0.18,0.16,0.17,0.14,0.16,0.26,0.19,0.22,0.22,0.21,0.16
"2018/08/20","竹山","NOx",4.1,4.9,5.7,5.3,5.6,7.5,7.8,8.2,7.5,4,5.4,NA,NA,8.7,7.9,8.6,8.4,10,17,11,11,10,11,10
"2018/08/20","竹山","O3",9.1,8.6,6.5,6.1,6.1,4.8,6.7,11,23,34,42,NA,52,39,36,41,33,24,13,14,9.8,9.2,5.8,6.3
"2018/08/20","竹山","PM10",26,26,22,24,24,25,29,26,22,19,16,22,NA,27,27,24,19,16,18,21,21,19,17,24
"2018/08/20","竹山","SO2",1,2.4,2.3,2.5,2.5,2.6,2.9,3,3,2.6,3.4,3.1,NA,1.4,1.4,1.3,1.3,1.6,2.5,1.7,1.5,1.8,2.8,2.6
"2018/08/21","竹山","CO",0.11,0.17,0.16,0.17,0.17,0.25,0.34,0.26,0.2,0.16,0.18,0.16,0.17,0.16,0.16,0.23,0.19,0.27,0.24,0.24,0.25,0.21,0.25,0.25
"2018/08/21","竹山","NOx",6.1,4.6,4,4.4,4.7,8,11,7.5,5.9,4,4.3,4.1,3.8,3.4,3.8,7.5,6.4,NA,8.5,11,9.8,7.4,7.4,6.6
"2018/08/21","竹山","O3",6.6,6.5,5.9,5.9,4.7,2.7,6.1,12,20,25,37,48,51,52,52,45,41,33,26,20,19,19,16,14
"2018/08/21","竹山","PM10",26,27,26,26,27,27,26,29,28,21,20,22,20,19,20,26,24,14,16,23,24,24,25,25
"2018/08/21","竹山","SO2",1.7,1.8,1.4,1.6,1.5,1.6,1.8,1.8,2,1.7,2.3,2,1.9,1.9,2,1.9,1.7,1.7,1.6,1.9,3,1.1,0.4,1.5
"2018/08/22","竹山","CO",0.21,0.17,0.17,0.18,0.16,0.21,0.29,0.23,0.21,0.22,0.29,0.34,0.28,0.26,0.2,0.15,0.16,0.28,0.31,0.24,0.32,0.33,0.28,0.22
"2018/08/22","竹山","NOx",5.2,5.7,5.1,6.2,5.4,6.7,10,10,11,9.6,11,13,8.1,9.8,7,7.3,8.7,11,18,9.9,12,11,9.9,8.3
"2018/08/22","竹山","O3",18,10,13,9.4,9.4,6,8,9.9,16,28,39,51,65,56,55,40,34,31,17,19,13,12,10,8.9
"2018/08/22","竹山","PM10",24,31,30,25,28,35,39,38,36,27,25,32,33,32,26,21,17,12,21,26,26,29,29,32
"2018/08/22","竹山","SO2",2.1,2.6,2.6,2.6,2.7,2.6,2.9,3,2.8,2.8,4.5,5,4.1,5.8,4,2.7,2.9,2.4,3.5,2.3,1,0.9,0.8,0.8
"2018/08/23","竹山","CO",0.18,0.22,0.2,0.18,0.21,0.34,0.37,0.36,0.27,0.24,0.26,0.36,0.33,0.32,0.23,0.22,0.24,0.34,0.32,0.35,0.21,0.18,0.19,0.17
"2018/08/23","竹山","NOx",7.3,3.7,3.9,3.2,4.5,7.7,9.1,8,6.5,7.8,4.3,7.6,8.4,8.3,5.7,6.2,7.6,14,12,11,4.1,3.9,3.8,2.5
"2018/08/23","竹山","O3",11,9.8,12,12,11,5.5,7.6,14,21,33,51,58,42,42,30,29,23,19,21,20,31,30,29,35
"2018/08/23","竹山","PM10",32,32,27,28,32,33,35,36,31,27,32,44,52,44,30,20,15,12,11,13,22,19,14,11
"2018/08/23","竹山","SO2",1.7,2.6,2.6,2.5,2.6,2.7,2.8,3.1,3.2,3.3,5,7,6.1,4,2.8,2.6,2.6,2.5,2.4,2.6,2.3,2.2,2.2,2.2
"2018/08/24","竹山","CO",0.15,0.16,0.17,0.17,0.13,0.14,0.16,0.41,0.33,0.36,0.24,0.22,0.24,0.22,0.21,0.19,0.2,0.28,0.21,0.23,0.22,0.23,0.24,0.19
"2018/08/24","竹山","NOx",2.3,2.7,2.6,2.7,2.8,2.9,4.1,10,13,9.7,5.8,5.6,8.4,6.4,6.7,5.3,6.6,9.8,6.6,8.3,7.8,7.1,7.5,4.9
"2018/08/24","竹山","O3",40,42,44,42,38,38,36,27,26,29,35,35,33,31,30,33,31,25,26,24,25,26,23,21
"2018/08/24","竹山","PM10",5,5,7,9,9,7,10,8,6,8,11,13,13,9,8,11,12,13,11,13,11,9,12,12
"2018/08/24","竹山","SO2",2.6,2.1,2,1.9,1.8,2,2.1,2.3,2.9,2.3,2.2,2.3,2.3,2.5,2.3,2.3,2.3,2.3,2,2.1,2,2,1.9,2.1
"2018/08/25","竹山","CO",0.2,0.17,0.16,0.16,0.18,0.27,0.29,0.35,0.47,0.35,0.24,0.23,0.23,0.22,0.25,0.32,0.31,0.41,0.34,0.26,0.38,0.36,0.31,0.27
"2018/08/25","竹山","NOx",5.2,4.5,4.1,4.4,4.7,6.6,7,8.5,10,11,6.1,5.8,5.2,4.4,4.6,6.6,7.5,13,9.9,6.7,11,8.7,6.7,5.1
"2018/08/25","竹山","O3",16,14,13,10,11,11,12,16,17,23,35,49,47,48,51,47,46,39,41,47,36,41,34,29
"2018/08/25","竹山","PM10",9,12,13,12,17,20,21,21,23,28,21,16,19,19,19,24,31,32,25,21,22,22,20,26
"2018/08/25","竹山","SO2",1.4,1.8,1.7,1.7,1.8,1.8,1.8,2,2.6,5.2,3,2.3,2.3,2.2,2.2,2.1,1.7,1.7,1.8,1.5,1.4,1.5,1.3,1.2
"2018/08/26","竹山","CO",0.26,0.26,0.28,0.25,0.24,0.25,0.31,0.27,0.31,0.28,0.28,0.27,0.28,0.3,0.32,0.31,0.32,0.39,0.37,0.39,0.33,0.32,0.27,0.29
"2018/08/26","竹山","NOx",4.8,4.2,5.2,4.5,4.4,5.2,6.1,5.1,5.8,5.1,6.2,6,5.3,6.6,NA,6.9,8.3,9.7,11,11,9.7,9.3,5.7,5.8
"2018/08/26","竹山","O3",24,26,19,15,18,14,11,17,23,31,42,46,50,37,40,40,37,29,30,28,26,24,19,17
"2018/08/26","竹山","PM10",31,28,25,25,25,27,34,34,31,24,21,26,23,18,16,17,17,19,18,17,18,19,21,23
"2018/08/26","竹山","SO2",1.7,2.2,2.4,2.1,2.3,2.3,2.5,2.5,2.4,2.3,2.8,2.3,3.6,NA,NA,2.2,2.3,2.4,2.4,2.3,2.5,2.1,2.3,2.2
"2018/08/27","竹山","CO",0.26,0.22,0.23,0.21,0.24,0.25,0.35,0.29,0.29,0.21,0.18,0.19,0.16,0.17,0.14,0.15,0.16,0.18,0.3,0.26,0.32,0.26,0.27,0.25
"2018/08/27","竹山","NOx",5.3,3.2,3.2,2.8,3.4,3.8,7.6,7.2,7.3,4,3.6,3.5,4.2,3.8,2.9,4,4.3,5.2,11,10,11,9.4,9,7.6
"2018/08/27","竹山","O3",21,25,21,16,15,15,13,14,25,34,36,39,38,35,32,32,31,27,17,14,10,9,5.2,5.9
"2018/08/27","竹山","PM10",25,24,22,22,22,24,25,22,15,13,16,15,13,12,12,10,8,10,12,17,22,26,26,27
"2018/08/27","竹山","SO2",NA,1.1,1.1,1,1,0.8,0.9,0.9,0.6,0.4,0.5,0.4,0.6,0.5,-0.1,-0.2,-0.1,-0.1,0.1,0.4,0.7,0.3,0.3,0.2
"2018/08/28","竹山","CO",0.21,0.17,0.17,0.14,0.15,0.18,0.2,0.24,0.16,0.14,0.15,0.16,0.13,0.16,0.16,0.18,0.19,0.23,0.2,0.17,0.28,0.28,0.24,0.21
"2018/08/28","竹山","NOx",5.3,4.1,4.1,4.5,4.4,4.7,6.2,7.8,5,4,6.5,9.7,NA,6.6,8,10,9.9,13,9.4,8.1,14,13,11,9
"2018/08/28","竹山","O3",6.4,8.8,7.8,10,8.1,6.3,5.8,7,12,17,18,16,16,12,12,12,10,6.3,7.4,8.2,4.1,2.4,2.4,2.6
"2018/08/28","竹山","PM10",27,21,17,16,23,26,22,22,21,15,12,15,NA,24,20,14,13,21,26,21,23,22,18,17
"2018/08/28","竹山","SO2",1.2,2,2,1.9,1.9,1.9,1.8,2.6,1.9,1.7,2.6,2.5,NA,0.9,1.1,1.6,1.3,1.2,0.8,0.9,1,1.1,0.6,0.5
"2018/08/29","竹山","CO",0.13,0.1,0.08,0.06,0.07,0.08,0.15,0.19,0.2,0.12,0.07,0.06,0.09,0.11,0.1,0.14,0.18,0.18,0.38,0.33,0.28,0.26,0.17,0.16
"2018/08/29","竹山","NOx",4.5,3.7,4,3.3,3.2,3.8,6.7,10,11,4.7,3.2,3.4,5.5,5.6,6.1,6.7,12,10,17,16,14,11,6.9,6.6
"2018/08/29","竹山","O3",6.2,6.8,6,7.5,7.3,5.8,4.8,4.4,6.4,9.4,14,17,21,20,17,15,14,14,6.5,2.9,2.8,2.3,2,1.8
"2018/08/29","竹山","PM10",18,20,21,21,16,15,20,18,14,16,18,14,5,4,11,17,19,20,27,32,30,28,28,30
"2018/08/29","竹山","SO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/08/30","竹山","CO",0.12,0.17,0.13,0.13,0.12,0.19,0.22,0.27,0.18,0.21,0.18,0.16,0.17,0.17,0.14,0.15,0.2,0.24,0.35,0.35,0.35,0.23,0.18,0.18
"2018/08/30","竹山","NOx",4.4,4,2.8,4.2,3.4,5.4,7.7,8.6,6.5,6.5,6.4,5.1,5.2,4,4,5.6,8.4,11,15,13,13,6.4,5.1,5.4
"2018/08/30","竹山","O3",2.2,2.9,3.7,2.8,2.7,2.3,2.8,3.5,7.6,13,16,23,32,25,19,17,16,15,8.8,4.7,2.9,2.6,3.4,4.6
"2018/08/30","竹山","PM10",28,21,24,26,23,24,25,23,26,26,22,22,23,22,18,18,19,23,31,39,39,32,34,32
"2018/08/30","竹山","SO2",1.7,1.7,1.5,1.5,1.3,1.4,1.7,1.8,2.2,2.3,2.1,1.9,2.2,1.8,1.7,1.6,1.7,2,3,2.1,3.1,1.9,1.6,2.1
"2018/08/31","竹山","CO",0.14,0.09,0.08,0.07,0.09,0.13,0.18,0.2,0.18,0.15,0.15,NA,NA,0.1,0.2,0.21,0.22,0.22,0.26,0.37,0.34,0.36,0.33,0.26
"2018/08/31","竹山","NOx",3.9,2.4,2.4,2.1,2.5,3.7,6.9,9,5.9,7.9,4.9,7.2,NA,2.6,5.3,6.2,7.7,6.8,9.1,12,9.9,10,8.6,6.6
"2018/08/31","竹山","O3",6.7,5.7,6.5,5.6,5.1,4.5,3.2,5,9.1,11,19,34,34,34,35,30,28,27,21,12,9.1,11,8.7,8.2
"2018/08/31","竹山","PM10",24,25,28,27,28,28,28,29,25,21,22,26,29,24,24,32,32,29,33,36,37,39,36,35
"2018/08/31","竹山","SO2",2.1,1,1,1,0.8,1.1,1.1,1.3,1.6,1.9,1.5,2.1,1.6,1.4,2.1,2,2.6,2.5,2,1.6,1.5,1.5,1.6,1.1
"2018/09/01","竹山","CO",0.24,0.22,0.2,0.19,0.19,0.23,0.23,0.23,0.2,0.21,0.18,0.25,0.26,0.21,0.2,0.17,0.16,0.2,0.16,0.17,0.16,0.16,0.19,0.14
"2018/09/01","竹山","NOx",6,8.5,7.1,7.5,7.4,8.7,8.6,8.2,8.2,8,7,8.5,8.5,7.2,6,8,8,9.5,7.7,7.1,7.1,7.8,7.8,6.4
"2018/09/01","竹山","O3",10,7,7.2,6.4,5.4,4.4,5.7,9.9,14,25,37,58,72,67,67,54,44,34,22,19,17,14,12,12
"2018/09/01","竹山","PM10",40,40,36,34,35,40,43,40,34,34,32,37,50,51,42,43,50,43,37,39,34,32,37,36
"2018/09/01","竹山","SO2",0.8,2,2.5,1.7,1.6,1.5,1.8,1.8,1.9,2,2.7,3.8,3.3,2.7,2.8,2.5,2,1.9,1.6,1.5,1.4,1.5,1.6,1.4
"2018/09/02","竹山","CO",0.14,0.14,0.15,0.14,0.14,0.17,0.21,0.32,0.14,0.12,0.14,0.12,0.15,0.13,0.11,0.11,0.13,0.15,0.14,0.19,0.16,0.16,0.14,0.14
"2018/09/02","竹山","NOx",6.3,3.7,4,3.6,3.6,4.7,6.1,7.9,3,2.4,3.6,2.6,2.6,2.7,3.2,4.6,3.8,4.7,4.6,6,5.5,5.3,4.2,4.2
"2018/09/02","竹山","O3",8.7,8.4,6.4,5.6,4.8,6.5,7.3,13,22,30,44,44,47,48,48,40,31,24,17,10,7.8,7.4,8.3,6.7
"2018/09/02","竹山","PM10",33,32,30,32,31,29,31,35,27,21,27,32,36,35,34,31,23,25,26,25,29,28,25,26
"2018/09/02","竹山","SO2",1.8,1.7,1.7,1.7,1.7,1.8,1.7,2.1,2.1,1.7,2.4,2.1,2.2,2.1,2.6,2.9,1.9,1.8,1.9,1.9,1.9,1.9,1.9,1.8
"2018/09/03","竹山","CO",0.13,0.12,0.1,0.1,0.11,0.15,0.22,0.3,0.26,0.14,0.15,0.14,0.14,0.12,0.1,0.12,0.12,0.12,0.15,0.2,0.26,0.18,0.17,0.14
"2018/09/03","竹山","NOx",3.6,6.6,6.4,6.4,6.7,8.4,11,13,12,6.2,5.1,6.6,5.9,6.6,6.4,6.3,7.1,7.3,9.1,10,12,9.4,9.4,8.2
"2018/09/03","竹山","O3",7,6.6,6.7,5.8,4.5,2.7,4.3,9.5,19,23,27,41,39,37,35,29,26,24,20,18,10,9.2,6.7,7.9
"2018/09/03","竹山","PM10",28,23,21,25,26,29,29,31,33,24,16,15,20,23,26,29,27,27,28,29,29,29,29,27
"2018/09/03","竹山","SO2",1.3,1.5,1.5,1.6,1.7,1.8,1.8,2.3,2.2,1.8,2,2.4,2.3,2.2,2.2,2.1,2.3,2.3,2.2,2.3,2.2,2.1,2.1,2.1
"2018/09/04","竹山","CO",0.15,0.08,0.06,0.06,0.07,0.11,0.17,0.2,0.22,0.09,0.07,0.07,0.08,0.08,0.09,0.08,0.09,0.09,0.1,0.11,0.11,0.12,0.11,0.1
"2018/09/04","竹山","NOx",8,4.5,3.7,3.2,3.5,6.8,8.7,13,10,3.7,2.8,3.2,3,3.6,3.4,4,4.6,5.1,6.1,5.7,4.7,4.9,4.3,4.1
"2018/09/04","竹山","O3",6.9,5.3,6.7,7.2,6.2,4.2,4.9,9.9,18,26,30,36,48,52,55,51,47,43,41,39,40,37,37,37
"2018/09/04","竹山","PM10",25,25,23,26,27,24,25,25,29,30,25,25,27,30,35,38,33,35,43,40,42,47,47,44
"2018/09/04","竹山","SO2",2.1,1.7,1.6,1.6,1.7,2,1.8,1.9,3.2,1.9,1.9,2,1.9,2.1,2.3,2.3,2.6,2.6,2.7,2.5,2.7,2.6,2.3,2.3
"2018/09/05","竹山","CO",0.11,0.12,0.12,0.12,0.13,0.13,0.21,0.25,0.16,0.12,0.12,0.15,0.17,0.19,0.16,NA,NA,0.17,0.23,0.25,0.21,0.16,0.15,0.19
"2018/09/05","竹山","NOx",3.8,4.5,4.9,5.6,6,7.8,9.4,11,6,4.6,3.7,5.3,5.9,8.7,NA,NA,NA,11,14,11,10,7.7,7.2,8.8
"2018/09/05","竹山","O3",38,38,36,27,20,6.3,11,11,30,36,40,54,63,53,NA,32,30,29,21,12,10,11,13,7.5
"2018/09/05","竹山","PM10",42,40,34,34,35,29,28,36,39,35,31,31,35,41,NA,29,33,38,38,36,36,36,29,33
"2018/09/05","竹山","SO2",2,1.8,1.8,2.4,1.7,1.6,1.6,1.8,1.9,1.9,1.9,2.2,2.2,2.1,1.8,NA,NA,0.7,1.7,1.1,1,1,1.1,1.1
"2018/09/06","竹山","CO",0.12,0.22,0.19,0.21,0.25,0.33,0.3,0.34,0.3,0.38,0.31,0.28,0.28,0.2,0.21,NA,0.21,0.23,0.27,0.22,0.24,0.29,0.29,0.19
"2018/09/06","竹山","NOx",5.7,5.1,4.5,4.4,6.3,5.2,5.5,7.3,6.4,9.7,6.8,NA,NA,NA,NA,NA,8.6,7.6,11,6.9,8.2,10,8.8,6
"2018/09/06","竹山","O3",12,9.2,9.5,9.9,5.4,6.9,9.6,13,22,29,48,59,71,67,NA,40,35,25,18,21,17,11,11,13
"2018/09/06","竹山","PM10",38,28,25,32,35,36,34,36,43,49,50,50,54,56,48,42,29,19,26,25,21,30,32,28
"2018/09/06","竹山","SO2",0.9,1.2,1,1,1.6,1.1,1.2,1.4,1.6,2,2.2,2.5,2.1,1.9,1.2,NA,2.5,2.5,2.8,2.6,2.7,2.8,2.9,2.7
"2018/09/07","竹山","CO",0.17,0.16,0.17,0.17,0.16,0.23,0.29,0.29,0.19,0.16,NA,NA,0.14,0.16,NA,0.19,0.23,0.21,0.21,0.23,0.16,0.19,0.21,0.19
"2018/09/07","竹山","NOx",4.8,6.2,6.8,5.7,5.9,7.2,9.7,9.8,6.4,5.5,NA,NA,4.9,6.7,NA,NA,9.3,7.9,8.8,9.1,7.2,7.9,9,7.5
"2018/09/07","竹山","O3",14,11,11,9.3,8.6,7.3,6.1,13,26,41,NA,61,64,70,61,47,33,29,31,36,34,28,23,19
"2018/09/07","竹山","PM10",28,29,29,34,33,31,34,35,34,34,NA,39,37,43,NA,NA,32,35,34,25,14,10,14,18
"2018/09/07","竹山","SO2",3.1,2.2,2.4,2.6,2.4,2.4,2.3,2.6,2.7,3.7,NA,NA,3.3,3.7,NA,2.5,2.4,2.5,2.4,2.5,2.6,2.7,2.6,2.6
