"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/23","橋頭","PM10",94,85,81,76,75,74,72,73,83,98,111,115,107,108,95,83,94,NA,110,110,107,108,115,105
"2018/01/23","橋頭","SO2",4.4,4.6,4.3,3.8,4,4.2,4.1,4.2,4.8,4.7,5.3,6.1,6.2,6.6,5.4,4.5,3.5,NA,3.8,2.7,2.8,3,3.3,3.8
"2018/01/24","橋頭","CO",0.45,0.46,0.39,0.4,0.39,0.45,0.5,0.7,0.65,0.78,0.61,0.57,0.49,0.48,0.49,0.48,0.52,0.65,0.66,0.55,0.51,0.53,0.54,0.57
"2018/01/24","橋頭","NOx",22,22,22,20,22,27,30,42,48,51,40,35,27,23,21,23,21,27,28,22,20,22,23,24
"2018/01/24","橋頭","O3",11,8.3,7.5,6.7,4.3,2.1,1.4,2.6,3.9,8.4,21,37,53,69,73,68,57,49,42,38,33,25,20,13
"2018/01/24","橋頭","PM10",90,85,84,80,76,77,76,77,84,106,109,97,92,91,100,107,118,126,123,117,117,118,115,107
"2018/01/24","橋頭","SO2",3.9,3.3,3.2,2.8,3.1,2.9,2.9,2.7,2.4,2.6,3.6,3.8,3.9,4,4.1,3.3,3.2,3.3,2.7,2.4,2.8,3,3.4,4
"2018/01/25","橋頭","CO",0.59,0.54,0.5,0.51,0.53,0.54,0.56,0.66,0.67,0.74,0.58,0.59,0.58,0.49,0.45,0.4,0.44,0.51,0.42,0.4,0.47,0.51,0.49,0.46
"2018/01/25","橋頭","NOx",27,24,19,18,21,23,26,36,42,48,38,34,28,24,21,21,24,28,23,21,23,27,25,23
"2018/01/25","橋頭","O3",9.2,9.4,12,9.6,6.2,5.4,3.9,4.6,8.1,12,21,29,44,54,56,54,52,38,33,26,19,13,12,9.7
"2018/01/25","橋頭","PM10",92,83,76,69,72,71,65,62,69,85,92,90,83,79,74,66,78,101,99,88,79,75,76,73
"2018/01/25","橋頭","SO2",3.8,3.8,3.2,3.2,3.5,3.5,3.7,3.9,4.2,4.8,5.2,5.4,5.1,4.5,4.4,3.9,3.5,3.5,3.5,3.4,3.5,3.3,3,2.7
"2018/01/26","橋頭","CO",0.38,0.43,0.37,0.37,0.37,0.38,0.39,0.46,0.41,0.38,0.4,NA,NA,0.38,0.36,0.41,0.39,0.45,0.44,0.45,0.46,0.42,0.38,0.36
"2018/01/26","橋頭","NOx",21,20,18,17,17,15,16,22,31,28,25,NA,NA,20,19,23,21,23,23,22,23,23,21,20
"2018/01/26","橋頭","O3",10,9.1,9.2,9.8,9.5,12,9.3,9.8,12,17,19,NA,30,43,50,44,39,29,25,19,15,14,13,12
"2018/01/26","橋頭","PM10",65,60,57,55,58,62,67,62,64,71,70,NA,70,74,85,108,147,176,163,128,91,66,54,42
"2018/01/26","橋頭","SO2",2.7,3.3,2.9,3.1,3.3,2.6,2.2,2.5,2.6,2.6,2.9,NA,NA,3.2,3.2,3.7,3.4,3.3,3.6,3.9,4.1,3.7,3.8,4
"2018/01/27","橋頭","CO",0.36,0.33,0.34,0.34,0.34,0.34,0.36,0.41,0.4,0.44,0.59,0.46,0.45,0.39,0.36,0.39,0.42,0.49,0.57,0.52,0.55,0.52,0.48,0.49
"2018/01/27","橋頭","NOx",19,18,19,18,18,18,19,23,25,27,31,25,22,18,19,18,17,22,27,24,29,27,25,21
"2018/01/27","橋頭","O3",11,10,8.8,9.8,8.5,7.2,6.8,7.3,9.2,14,19,36,51,56,46,47,45,33,26,26,17,17,14,12
"2018/01/27","橋頭","PM10",36,33,32,33,30,32,36,38,39,47,67,82,78,73,65,59,61,63,71,79,84,89,88,85
"2018/01/27","橋頭","SO2",3.7,2.8,3,3.1,2.7,2.3,2.3,2.5,2.6,2.9,3.9,3.8,5.8,4.8,6.2,5,3.5,3.1,3.1,3,3,2.9,2.9,2.8
"2018/01/28","橋頭","CO",0.44,0.36,0.33,0.33,0.36,0.44,0.44,0.38,0.41,0.41,0.45,0.5,0.48,0.42,0.39,0.42,0.46,0.52,0.51,0.44,0.37,0.38,0.38,0.39
"2018/01/28","橋頭","NOx",21,17,12,9.8,11,15,18,14,15,14,14,14,14,12,12,15,17,20,24,21,21,22,22,22
"2018/01/28","橋頭","O3",9.5,12,17,16,12,6.4,7.7,14,16,21,27,42,53,53,52,47,38,28,15,13,9.7,7.1,5.8,4.4
"2018/01/28","橋頭","PM10",75,65,66,68,71,75,76,80,82,79,82,76,68,68,62,67,73,72,67,55,44,38,34,31
"2018/01/28","橋頭","SO2",2.4,2.3,1.6,1.4,1.3,1.3,1.6,1.4,1.7,1.7,1.6,2.1,3,2.6,2.4,2.6,2.2,3,3.7,2.6,2.3,1.8,1.7,1.9
"2018/01/29","橋頭","CO",0.35,0.29,0.29,0.26,0.25,0.22,0.26,0.41,0.33,0.31,0.35,0.38,0.38,0.42,0.41,NA,0.52,0.53,0.53,0.53,0.6,0.56,0.55,0.55
"2018/01/29","橋頭","NOx",21,15,14,11,11,9.1,11,18,19,21,25,24,25,27,29,NA,32,34,31,30,27,27,23,22
"2018/01/29","橋頭","O3",5.2,8,11,13,15,20,17,13,14,14,13,16,20,25,NA,16,13,9.3,9,7.4,6.2,5.7,6,6.1
"2018/01/29","橋頭","PM10",33,34,30,24,26,28,25,28,38,36,33,40,43,45,NA,59,60,59,53,50,50,46,43,41
"2018/01/29","橋頭","SO2",1.4,1.3,1.4,1.1,1,1,1,1.1,1.2,1.4,1.7,1.9,2.6,2.3,2.5,NA,2.6,2.5,2.2,2.2,2.1,2,1.7,1.1
"2018/01/30","橋頭","CO",0.55,0.63,0.61,0.59,0.63,0.67,0.67,0.68,0.62,0.6,0.64,0.68,0.69,0.67,0.54,0.5,0.52,0.54,0.55,0.62,0.63,0.65,0.61,0.62
"2018/01/30","橋頭","NOx",19,21,18,17,15,17,23,25,24,26,31,33,34,33,26,25,25,27,27,27,30,33,36,36
"2018/01/30","橋頭","O3",7.8,5.8,9.5,9.3,8.9,7.4,3.8,8.2,9,10,16,26,36,40,35,28,28,23,18,16,8.8,4.3,2.7,1.7
"2018/01/30","橋頭","PM10",35,27,28,26,27,27,29,37,31,26,31,45,56,63,NA,NA,60,59,54,55,63,70,72,61
"2018/01/30","橋頭","SO2",1.3,1.4,1.3,1.3,1.3,1.4,1.4,1.4,1.5,2,2.2,2.7,3.6,3.8,2.5,2.1,2.2,2.2,2.4,2.7,2.9,2.9,3,3.5
"2018/01/31","橋頭","CO",0.66,0.61,0.56,0.5,0.48,0.47,0.53,0.68,0.7,0.79,0.76,0.76,0.65,0.5,0.5,0.45,0.44,0.53,0.55,0.45,0.48,0.48,0.42,0.43
"2018/01/31","橋頭","NOx",36,34,33,34,32,32,35,42,45,54,46,46,35,22,21,21,22,24,27,20,17,16,12,11
"2018/01/31","橋頭","O3",1.3,1.1,1.2,1.1,1.1,1.4,1.3,2.7,5.5,8.3,15,24,38,42,43,44,39,31,22,22,19,21,25,25
"2018/01/31","橋頭","PM10",50,48,45,43,41,43,44,46,56,71,75,67,66,59,53,58,60,66,71,64,64,67,49,27
"2018/01/31","橋頭","SO2",3.2,3.7,3.2,2.7,2.8,2.5,2.5,2.7,2.8,3.4,3.6,3.8,3.7,4.1,3.8,3.6,3,3,3.4,2.6,1.6,1.6,1.4,1.6
"2018/02/01","橋頭","CO",0.46,0.46,0.47,0.49,0.48,0.44,0.53,0.68,0.66,0.59,0.61,0.65,0.68,0.65,0.7,0.71,0.82,0.92,0.92,0.96,0.89,0.76,0.71,0.8
"2018/02/01","橋頭","NOx",12,10,11,12,14,10,12,19,24,24,27,26,25,24,27,29,33,37,33,35,33,28,25,26
"2018/02/01","橋頭","O3",23,20,18,15,17,22,18,15,15,17,17,22,31,36,40,39,35,29,24,17,12,10,8.3,6
"2018/02/01","橋頭","PM10",21,21,20,21,23,22,22,31,36,38,41,43,46,53,66,77,81,91,100,100,99,87,73,73
"2018/02/01","橋頭","SO2",1.4,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.8,2,2.4,2.6,2.6,3,3.5,3.5,3.4,2.9,3.1,3.2,2.9,2.7,2.1,2
"2018/02/02","橋頭","CO",0.74,0.75,0.73,0.7,0.67,0.72,0.72,0.76,0.77,0.73,0.68,0.64,0.5,0.38,0.34,0.4,0.41,0.44,0.38,0.33,0.38,0.41,0.4,0.37
